pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.1216	-0.3136	 0.3543	 3329.358000000	   587.136000000	  632.285000000	1.240	11	271.35170703634	0.0369	-23.94460227155	0.0350	4066129175055179392	  1.4521 	0.0472	 -1.638	0.068	 -5.562	0.056	0	    50390.00000	     15.13500	13.932500	0.000300	    23734.00000	     40.42300 	14.413000	0.001800	    38728.00000	     61.25200	13.291800	0.001700	 1.1211	       	     	4932.8 	0.6970	0.3657	  1.41	    1.058	0.00
 0.3287	-0.4541	 0.3231	  707.533000000	    33.114000000	  107.197000000	1.544	10	271.29632077924	0.1371	-23.95133605387	0.1308	4066129484292844672	  0.5503 	0.1818	  2.470	0.260	 -1.504	0.208	0	     1997.19995	      2.82280	17.437300	0.001500	      516.71997	     15.60400 	18.568300	0.032800	     2566.10010	     23.93800	16.238700	0.010100	 2.3295	       	     	       	      	      	      	         	0.00
 0.2873	-0.2932	 0.4751	  545.661000000	    65.547000000	  113.498000000	1.486	 9	271.26029901582	0.1340	-23.94307364465	0.1339	4066129720483872256	  0.7481 	0.1948	  2.986	0.261	 -3.329	0.239	0	     1649.80005	      3.02350	17.644800	0.002000	      579.72998	      8.84460 	18.443300	0.016600	     1871.09998	     16.48600	16.581700	0.009600	 1.8617	       	     	       	      	      	      	         	0.00
-0.0139	-0.4269	 0.4921	 1857.212000000	   100.166000000	  278.413000000	1.502	10	271.27176046434	0.0503	-23.94290069380	0.0532	4066129759170767488	  0.3455 	0.0802	 -3.318	0.096	 -3.489	0.081	0	    27688.00000	     14.90900	14.582600	0.000600	     4918.20020	     49.10000 	16.121900	0.010800	    36663.00000	    131.67999	13.351400	0.003900	 2.7705	       	     	4068.6 	2.5898	1.2817	      	         	0.00
-0.0030	-0.4345	 0.4892	 1663.498000000	   317.869000000	  395.569000000	1.312	10	271.27531842806	0.0425	-23.94568478972	0.0439	4066129759170764032	  0.4200 	0.0664	  1.121	0.081	 -0.693	0.068	0	    13552.00000	      8.14680	15.358300	0.000700	     5545.00000	     17.44400 	15.991600	0.003400	    12241.00000	     30.94400	14.542400	0.002700	 1.4492	       	     	4403.0 	      	      	      	         	0.00
 0.1472	-0.3338	 0.3829	  794.556000000	    24.611000000	  130.616000000	1.487	10	271.28191835402	0.1005	-23.94645031000	0.1036	4066129686124125568	  0.4946 	0.1473	 -1.775	0.185	 -3.232	0.153	0	     2650.80005	      3.33620	17.129900	0.001400	      740.90002	     30.10500 	18.177000	0.044100	     3201.50000	     24.51100	15.998500	0.008300	 2.1785	       	     	       	      	      	      	         	0.00
-0.0285	-0.4753	 0.5360	 1090.034000000	    79.942000000	  221.360000000	1.380	 9	271.27578121918	0.0536	-23.94276652602	0.0515	4066129759154623232	  0.3985 	0.0853	  0.450	0.099	 -0.556	0.084	0	     9001.00000	      8.25760	15.802600	0.001000	     3206.80005	     40.11400 	16.586200	0.013600	     9218.59961	     41.64500	14.850300	0.004900	 1.7360	       	     	4062.5 	      	      	      	         	0.08
 0.2619	-0.3344	 0.4676	  951.610000000	    72.120000000	   68.124000000	1.299	10	271.27433050242	0.0776	-23.94120403605	0.0787	4066129754843620608	  0.8249 	0.1184	 -0.945	0.155	 -2.523	0.143	0	     3739.39990	      3.92950	16.756400	0.001100	     1504.09998	     20.85600 	17.408200	0.015100	     3354.19995	     49.23700	15.947900	0.015900	 1.4602	       	     	4384.2 	0.7690	0.3683	  0.94	    0.293	0.00
 0.1750	-0.4098	 0.4421	  551.550000000	    57.492000000	  120.267000000	1.462	10	271.26589902025	0.1208	-23.94048891327	0.1211	4066129754843620864	  0.3837 	0.1789	  2.215	0.228	 -2.843	0.194	0	     1818.59998	      3.29720	17.539000	0.002000	      657.97998	     11.44500 	18.305900	0.018900	     2000.09998	     16.63100	16.509300	0.009000	 1.7966	       	     	       	      	      	      	         	0.00
 0.1839	-0.3525	 0.4882	 1116.030000000	    75.290000000	  164.838000000	1.354	10	271.29377537729	0.0588	-23.94839994651	0.0607	4066129686124112000	  0.4932 	0.0927	  1.580	0.118	  0.244	0.108	0	     6091.29980	      5.45800	16.226600	0.001000	     2135.60010	     28.36500 	17.027600	0.014400	     6110.10010	     37.06700	15.296800	0.006600	 1.7308	       	     	4225.0 	      	      	      	         	0.00
