pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.4644	-0.3244	-0.1429	 2357.411	  209.597	  563.936	1.3  	14	 ---	 43.44638263676	0.0404	 59.92917416096	0.0417	 464499514775532672	  0.3188 	0.0621	 -0.224	0.065	 -0.665	0.115	0	     4681.1 	      1.9857 	16.5125	0.0005	     1891.8  	       9.026   	17.1592	0.0052	      4192.3 	      7.434   	15.7058	0.0019	 1.4534	   --- 	 --- 	4392.0 	---   	---   	  --- 	    ---  	  0.2  	IC_1848
 0.4312	-0.2035	 0.1082	 3134.626	  283.843	  777.95 	1.318	14	 ---	 42.64203296344	0.0336	 59.93711508323	0.0327	 464545797344427264	  0.2773 	0.0484	 -0.49 	0.05 	  0.084	0.085	0	     9279.3 	      2.9602 	15.7696	0.0003	     3565.6  	      12.562   	16.471 	0.0038	      8661.9 	     11.134   	14.9179	0.0014	 1.5532	   --- 	 --- 	4417.0 	---   	---   	  --- 	    ---  	  0.3  	IC_1848
 0.3329	-0.2587	-0.0237	 2116.518	  221.478	  488.033	1.292	16	 ---	 43.24067447498	0.0437	 59.98837376783	0.0406	 464503466144884480	  0.45   	0.0556	 -0.728	0.064	  0.191	0.101	0	     4902.0 	      2.3161 	16.4624	0.0005	     2084.4  	       9.4112  	17.0539	0.0049	      4250.0 	      8.7084  	15.691 	0.0022	 1.363 	   --- 	 --- 	4806.63	1.969 	0.9967	  1.52	    1.107	  0.1  	IC_1848
 0.3792	-0.0791	 0.2678	 1310.736	   96.1  	  199.929	1.352	13	 ---	 42.89129330549	0.0806	 59.91008275686	0.0766	 464543387860181376	  0.4331 	0.1227	 -0.232	0.118	 -0.726	0.2  	0	     1767.1 	      1.3482 	17.5702	0.0008	      655.0  	       6.8158  	18.3108	0.0113	      1733.9 	      8.6725  	16.6644	0.0054	 1.6464	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	IC_1848
 0.3471	-0.2817	 0.0279	 2325.712	  261.276	  504.669	1.3  	16	 ---	 43.25831605541	0.0358	 59.98587682585	0.0375	 464503466144884096	  0.2903 	0.0516	 -0.78 	0.054	 -0.398	0.09 	0	     7227.1 	      3.1075 	16.041 	0.0005	     3207.9  	      12.278   	16.5858	0.0042	      6188.8 	     12.263   	15.2829	0.0022	 1.3029	   --- 	 --- 	4892.67	---   	---   	  --- 	    ---  	  0.1  	IC_1848
 0.268 	-0.1536	-0.0033	 1397.338	  115.693	  429.477	1.292	12	 ---	 43.3726821365 	0.0683	 59.98635550606	0.0493	 464503668002871168	  0.4487 	0.0731	 -0.27 	0.105	 -0.753	0.122	1	     4964.2 	      3.5526 	16.4487	0.0008	     2072.8  	      17.916   	17.06  	0.0094	      4340.5 	     10.107   	15.6681	0.0025	 1.3919	   --- 	 --- 	4728.57	---   	---   	  --- 	    ---  	  0.3  	IC_1848
 0.3184	-0.0358	 0.3498	 1993.297	  209.446	  476.788	1.308	15	 ---	 42.74506105153	0.0469	 59.88455031783	0.0492	 464544659170414080	  0.3162 	0.0722	 -0.804	0.067	  0.577	0.111	0	     4341.5 	      2.1781 	16.5943	0.0005	     1670.8  	       7.9771  	17.2941	0.0052	      4008.3 	      8.4069  	15.7545	0.0023	 1.5396	   --- 	 --- 	4328.0 	---   	---   	  --- 	    ---  	  0.2  	IC_1848
 0.4022	-0.2945	-0.1119	 2421.227	  215.059	  412.429	1.284	15	 ---	 43.33667900694	0.0356	 59.95601504816	0.0358	 464502400993002752	  0.2832 	0.0518	 -0.615	0.055	 -0.419	0.094	0	     5777.0 	      2.386  	16.2841	0.0004	     2632.1  	      12.239   	16.8006	0.005 	      4784.8 	     11.601   	15.5623	0.0026	 1.2384	   --- 	 --- 	4882.15	---   	---   	  --- 	    ---  	  0.4  	IC_1848
 0.2342	 0.0781	-0.0016	 1326.638	   83.533	  183.613	1.364	13	 ---	 42.37570727908	0.0821	 59.87685842635	0.0764	 464534321190806272	  0.2951 	0.1094	 -0.737	0.114	 -0.291	0.204	0	     1978.4 	      1.4913 	17.4476	0.0008	      674.31 	       8.0724  	18.2792	0.013 	      2023.6 	     11.021   	16.4966	0.0059	 1.7826	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	IC_1848
