pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0324	-0.0868	-0.0606	  965.944	   48.7  	  226.938	1.427	15	 ---	321.93728886067	0.0954	 55.21270625544	0.0988	2177586317867431424	  1.1307 	0.1095	 -4.171	0.222	 -4.458	0.206	0	     1446.8 	      1.4978 	17.7874	0.0011	      336.42 	       6.908   	19.0342	0.0223	      1728.4 	      7.6162  	16.6678	0.0048	 2.3664	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	UPK_150
-0.0097	-0.0927	-0.0408	 1684.159	  163.644	  601.614	1.306	16	 ---	321.94579888233	0.0397	 54.94323244213	0.0389	2177566771482966528	  0.8167 	0.0454	 -3.871	0.088	 -3.937	0.077	0	     6350.7 	      3.7708 	16.1813	0.0006	     2290.6  	      13.997   	16.9515	0.0066	      6004.2 	      9.9802  	15.3158	0.0018	 1.6358	   --- 	 --- 	4288.83	1.4863	0.7295	  1.32	    0.531	  0.1  	UPK_150
-0.022 	-0.2638	-0.2148	 1799.882	  278.792	  539.832	1.311	15	 ---	321.73672452379	0.033 	 55.37150035333	0.0334	2177778977226002432	  0.9176 	0.0382	 -4.273	0.071	 -3.978	0.072	0	     7955.5 	      4.42   	15.9367	0.0006	     2777.6  	       9.9631  	16.7422	0.0039	      7655.7 	     14.182   	15.052 	0.002 	 1.6902	   --- 	 --- 	4232.38	---   	---   	  1.37	    0.543	  0.6  	UPK_150
-0.2529	-0.1704	-0.1247	 3883.835	 1055.798	 1545.071	1.211	16	 ---	321.21325500234	0.0251	 55.62575762595	0.024 	2177846803350941568	  1.0208 	0.028 	 -4.371	0.05 	 -3.621	0.047	0	   197300.0 	     50.801  	12.4505	0.0003	   109640.0  	     103.84    	12.7515	0.001 	    129330.0 	     83.703   	11.9827	0.0007	 0.7688	   --- 	 --- 	5928.0 	---   	---   	  2.58	    7.419	  0.2  	UPK_150
-0.1581	-0.2243	-0.0435	 4073.451	  609.485	 1323.149	1.259	15	 ---	321.10523943604	0.0182	 55.68875353883	0.0199	2177848143380730624	  1.0217 	0.0214	 -4.285	0.038	 -3.545	0.038	0	    31171.0 	      7.6523 	14.454 	0.0003	    13520.0  	      22.182   	15.024 	0.0018	     25713.0 	     19.433   	13.7366	0.0008	 1.2874	   --- 	 --- 	4894.38	---   	---   	  1.61	    1.335	  0.3  	UPK_150
-0.2535	-0.284 	 0.0514	 2872.36 	  575.789	 1248.175	1.321	15	 ---	321.3204497651 	0.0256	 53.49235268926	0.0264	2172845365468317440	  1.0855 	0.0292	 -4.006	0.053	 -3.892	0.052	0	    20602.0 	      7.1725 	14.9036	0.0004	     7122.6  	      12.37    	15.7198	0.0019	     20090.0 	     16.096   	14.0044	0.0009	 1.7153	   --- 	 --- 	4075.5 	---   	---   	  2.1 	    1.099	  0.7  	UPK_150
-0.0253	-0.18  	-0.013 	 1286.5  	  134.043	  412.553	1.31 	16	 ---	317.2584331178 	0.062 	 55.0250984358 	0.0656	2176841712276029824	  0.8347 	0.0729	 -4.362	0.126	 -4.087	0.116	0	     3082.7 	      2.3962 	16.966 	0.0008	     1085.9  	       8.1014  	17.7619	0.0081	      2952.2 	      7.1559  	16.0866	0.0026	 1.6753	   --- 	 --- 	4202.75	---   	---   	  0.96	    0.258	  0.2  	UPK_150
-0.0835	-0.2244	 0.016 	 1602.362	  355.967	  759.632	1.43 	15	 ---	320.53399553339	0.0563	 54.26836884168	0.0604	2175941693289612160	  1.1715 	0.0654	 -4.429	0.119	 -3.551	0.109	0	    31227.0 	     19.488  	14.4521	0.0007	     7333.5  	      20.602   	15.6881	0.0031	     37311.0 	     49.117   	13.3323	0.0014	 2.3558	   --- 	 --- 	4228.75	2.4533	1.216 	  --- 	    ---  	  0.3  	UPK_150
 0.1526	-0.0003	 0.0162	  887.823	   56.507	  208.346	1.434	15	 ---	321.72302139013	0.106 	 53.97680120849	0.0993	2175957773649537664	  1.229  	0.1111	 -4.282	0.232	 -3.964	0.193	0	     1257.0 	      1.4158 	17.9401	0.0012	      282.38 	       4.9972  	19.2243	0.0192	      1519.7 	      7.2939  	16.8076	0.0052	 2.4168	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	UPK_150
