pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.2805	-0.0933	 0.3541	 1290.776000000	   297.446000000	  298.937000000	1.445	10	251.04369591566	0.0483	-47.62727471235	0.0379	5939534261077457536	  0.1836 	0.0607	 -3.148	0.076	 -5.456	0.072	0	    18918.00000	     14.65600	14.996200	0.000800	     4297.50000	     14.44800 	16.268300	0.003700	    23035.00000	     77.05600	13.855900	0.003600	 2.4124	       	     	3392.7 	2.0235	0.9780	      	         	0.00
-0.5148	 0.1858	 0.0122	 3987.723000000	   537.547000000	  866.136000000	1.326	10	251.05142599527	0.0340	-47.62330567186	0.0256	5939534261077458176	  0.3877 	0.0391	 -0.560	0.059	 -2.718	0.052	0	    59873.00000	     15.01400	13.745300	0.000300	    19276.00000	     35.85800 	14.638900	0.002000	    60094.00000	     69.38100	12.814800	0.001300	 1.8240	       	     	3900.0 	1.2530	0.6160	 11.60	   28.048	0.88
-0.3409	 0.0163	 0.3372	 2705.447000000	   406.132000000	  645.286000000	1.264	 9	251.05945562239	0.0457	-47.61750137537	0.0315	5939534295437199488	  0.4119 	0.0585	 -2.723	0.064	 -4.739	0.060	0	    24474.00000	      9.04620	14.716600	0.000400	    10946.00000	     26.95100 	15.253300	0.002700	    19983.00000	     30.96700	14.010300	0.001700	 1.2430	       	     	4913.6 	      	      	      	         	0.00
 0.0440	-0.2057	 0.3112	  517.716000000	    20.542000000	   46.281000000	1.569	10	251.06745664197	0.2122	-47.62036128032	0.1668	5939534222385144448	  0.2816 	0.2679	 -1.654	0.380	 -6.515	0.313	0	     1044.00000	      2.01660	18.141600	0.002100	      260.79001	     12.69500 	19.310700	0.052900	     1377.09998	     29.75500	16.914500	0.023500	 2.3962	       	     	       	      	      	      	         	0.00
-0.2156	-0.0423	 0.2605	 1011.222000000	    56.030000000	   82.309000000	1.356	10	251.07922910295	0.0874	-47.62328078142	0.0758	5939534226717694592	  0.4307 	0.1067	 -0.059	0.156	 -1.247	0.137	0	     2692.30005	      2.66240	17.113100	0.001100	     1121.09998	     20.00900 	17.727300	0.019400	     2530.60010	     30.74500	16.253800	0.013200	 1.4734	       	     	       	      	      	      	         	0.00
-0.1277	-0.2023	 0.5163	  484.407000000	    35.721000000	   50.098000000	1.430	 9	251.04807441369	0.2113	-47.62328797787	0.1540	5939534256744505216	  0.3012 	0.2847	 -2.723	0.291	 -6.519	0.285	1	     1349.30005	      2.78540	17.863100	0.002200	      531.17999	     14.87000 	18.538300	0.030400	     1397.80005	     27.90100	16.898300	0.021700	 1.6399	       	     	       	      	      	      	         	0.00
-0.0930	-0.1003	 0.1728	 1311.372000000	   170.651000000	  239.194000000	1.301	10	251.07075315756	0.0635	-47.62490761909	0.0530	5939534226717700864	  0.4831 	0.0743	 -0.608	0.118	 -0.390	0.098	0	     5415.10010	      4.12930	16.354400	0.000800	     2326.39990	     13.63300 	16.934700	0.006400	     4721.10010	     19.73700	15.576800	0.004500	 1.3579	       	     	4754.2 	1.9023	0.9993	      	         	0.00
-0.3062	 0.0580	 0.1254	  643.724000000	   534.963000000	  644.995000000	1.338	 9	251.07291714512	0.0561	-47.62610105289	0.0482	5939534222383585536	  0.4440 	0.0638	 -0.295	0.107	 -4.577	0.088	0	    50802.00000	     78.91900	13.923700	0.001700	    21160.00000	     39.55300 	14.537600	0.002000	    46823.00000	     72.59400	13.085800	0.001700	 1.4519	       	     	4475.0 	      	      	      	         	0.00
-0.3453	 0.0219	 0.1340	  976.096000000	   378.583000000	  663.125000000	1.391	10	251.06482814888	0.0444	-47.62589625690	0.0384	5939534222383585664	  0.4625 	0.0513	  0.857	0.084	 -6.521	0.075	0	   496120.00000	    508.26999	11.449400	0.001100	   115290.00000	    304.53000 	12.696900	0.002900	   574580.00000	    866.46997	10.363600	0.001600	 2.3334	 -45.31	 0.29	3836.8 	      	      	 29.54	  170.367	0.00
-0.3960	 0.0577	 0.1507	 4913.347000000	   731.302000000	  966.317000000	1.256	10	251.05632399445	0.0478	-47.62709420644	0.0370	5939534256743324416	  0.8505 	0.0562	  1.441	0.080	  0.124	0.071	0	   200160.00000	     40.73800	12.434900	0.000200	    85145.00000	    116.43000 	13.026000	0.001500	   166250.00000	    172.05000	11.710000	0.001100	 1.3160	 -31.75	 0.63	4848.5 	      	      	  5.01	   12.510	0.00
