pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0185	-0.0304	 0.3049	 1081.664	   37.158	  213.375	1.528	16	 ---	 38.15359168221	0.09  	 61.13089022229	0.0972	 465452928793998720	  0.3521 	0.1373	 -0.476	0.132	 -0.863	0.206	0	     1522.0 	      1.4071 	17.7323	0.001 	      322.09 	       8.668   	19.0815	0.0292	      2004.1 	      9.3926  	16.5071	0.0051	 2.5744	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	IC_1805
 0.0791	 0.0744	 0.2635	 1719.583	  153.792	  471.356	1.331	15	 ---	 38.1480308754 	0.0599	 61.11798901622	0.0574	 465452894434262528	  0.3413 	0.0809	 -1.027	0.085	 -0.231	0.124	0	     3763.2 	      2.1885 	16.7495	0.0006	     1379.4  	       8.9693  	17.5022	0.0071	      3630.3 	      7.7018  	15.8621	0.0023	 1.6401	   --- 	 --- 	4204.25	---   	---   	  --- 	    ---  	  0.3  	IC_1805
-0.1922	 0.0577	 0.0151	  512.45 	   32.398	  157.466	1.489	15	 ---	 38.25319787907	0.0862	 61.65123163739	0.0858	 465540335670181504	  0.4672 	0.108 	 -0.453	0.13 	 -0.891	0.167	0	     1707.8 	      3.3325 	17.6073	0.0021	      436.46 	      13.472   	18.7515	0.0335	      2106.5 	     13.377   	16.453 	0.0069	 2.2985	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	IC_1805
 0.1417	 0.0669	 0.127 	 3672.241	  602.033	  976.312	1.266	15	 ---	 38.30018237397	0.0216	 61.35494146506	0.0234	 465480382225858304	  0.3881 	0.0285	 -0.664	0.032	 -0.846	0.052	0	    23865.0 	      6.4987 	14.744 	0.0003	    11085.0  	      18.412   	15.2396	0.0018	     19134.0 	     19.598   	14.0574	0.0011	 1.1821	   --- 	 --- 	4879.0 	---   	---   	  3.73	    7.108	  1.0  	IC_1805
 0.0303	 0.104 	-0.0381	  680.384	   23.586	  100.505	1.597	15	 ---	 38.42928857841	0.1151	 61.31645306587	0.1145	 465479248354610944	  0.4768 	0.1522	 -0.486	0.169	 -1.095	0.262	1	     1774.7 	      2.6084 	17.5656	0.0016	      772.02 	      32.732   	18.1323	0.046 	      2061.8 	     20.514   	16.4763	0.0108	 1.656 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	IC_1805
 0.0179	-0.0796	 0.0105	 4333.657	  680.976	 1022.135	1.258	16	 ---	 38.15585642567	0.0188	 61.60547141851	0.0222	 465539407957163520	  0.4191 	0.0263	 -0.802	0.029	 -0.446	0.049	0	    21373.0 	      4.9318 	14.8637	0.0003	     9898.5  	      14.536   	15.3625	0.0016	     16998.0 	     16.629   	14.186 	0.0011	 1.1765	   --- 	 --- 	4872.0 	---   	---   	  3.28	    5.468	  0.6  	IC_1805
-0.0008	-0.0599	 0.1433	 1744.772	  236.348	  445.733	1.305	15	 ---	 37.9284214796 	0.0423	 61.3960557827 	0.0433	 465529860241916160	  0.3875 	0.058 	 -0.442	0.064	 -0.285	0.101	1	     4250.7 	      2.4362 	16.6172	0.0006	     1768.6  	       7.4829  	17.2323	0.0046	      3779.4 	      8.4792  	15.8184	0.0024	 1.414 	   --- 	 --- 	4493.0 	---   	---   	  --- 	    ---  	  0.1  	IC_1805
-0.0996	 0.1159	 0.1141	  964.795	   57.238	  257.486	1.52 	14	 ---	 38.39686253413	0.1032	 61.39020579465	0.0973	 465486356519009664	  0.4843 	0.121 	 -0.597	0.152	 -0.5  	0.192	0	     1457.5 	      1.5107 	17.7793	0.0011	      434.82 	       7.5967  	18.7556	0.019 	      1780.4 	      6.9144  	16.6357	0.0042	 2.12  	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	IC_1805
-0.0304	 0.0115	-0.0508	 1845.781	  131.607	   41.796	1.551	17	 ---	 37.85875465967	0.0472	 61.47352876758	0.0462	 465542745143673472	  0.4095 	0.0636	 -1.192	0.075	  0.152	0.11 	0	     3381.6 	      1.8321 	16.8656	0.0006	     1281.2  	       9.7351  	17.5823	0.0082	      3962.8 	     94.814   	15.7669	0.026 	 1.8154	   --- 	 --- 	4223.5 	---   	---   	  --- 	    ---  	  0.3  	IC_1805
