pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.1885	 0.0193	 0.1355	 1257.831000000	   155.392000000	  280.024000000	1.298	16	334.19347857462	0.0478	 57.69222711083	0.0427	2198564454275473152	  0.4677 	0.0543	 -1.455	0.100	 -2.922	0.089	0	     4463.10010	      3.54820	16.564300	0.000900	     1741.90002	     11.21000 	17.248800	0.007000	     4053.30005	     14.47500	15.742400	0.003900	 1.5064	       	     	4339.0 	      	      	  1.86	    1.110	0.00
 0.2370	 0.0137	 0.1423	  490.219000000	    22.496000000	   71.463000000	1.376	16	334.17536676189	0.2041	 57.68254634808	0.1679	2198564351196257792	  0.5767 	0.2046	 -1.459	0.419	 -2.666	0.342	0	      522.50000	      1.06580	18.893200	0.002200	      151.16000	      6.71930 	19.902800	0.048300	      567.65002	      7.94340	17.876700	0.015200	 2.0261	       	     	       	      	      	      	         	0.01
 0.1627	-0.0943	 0.1339	  452.356000000	    22.329000000	   50.862000000	1.364	15	334.16208781803	0.2040	 57.66936828455	0.1655	2198564346889485440	  0.4344 	0.2034	 -3.355	0.399	 -2.074	0.327	0	      534.04999	      1.18060	18.869400	0.002400	      162.19000	      7.26350 	19.826400	0.048600	      566.15002	     11.13100	17.879600	0.021300	 1.9468	       	     	       	      	      	      	         	0.39
 0.2376	-0.0234	 0.1308	  536.841000000	    21.500000000	   78.745000000	1.455	16	334.09223346574	0.2021	 57.67534624693	0.1680	2198564557354680064	  0.1095 	0.1947	 -2.586	0.398	 -1.647	0.326	0	      561.01001	      1.04500	18.815900	0.002000	      146.28000	      6.80390 	19.938400	0.050500	      669.92999	      8.50750	17.696800	0.013800	 2.2415	       	     	       	      	      	      	         	0.04
 0.1560	-0.1367	 0.0599	  654.697000000	    39.773000000	  108.090000000	1.390	17	334.13476642457	0.1339	 57.69562619493	0.1200	2198564591714419200	  0.3897 	0.1414	 13.637	0.261	  4.011	0.243	0	      905.62000	      1.38330	18.296000	0.001700	      266.23999	      6.69390 	19.288200	0.027300	      992.34003	      9.18070	17.270300	0.010000	 2.0179	       	     	       	      	      	      	         	0.00
 0.1870	-0.0915	 0.1290	  515.269000000	    23.242000000	   67.014000000	1.369	17	334.11938187870	0.1661	 57.69221827998	0.1513	2198564591714417920	  0.3940 	0.1782	 -2.332	0.327	 -4.001	0.295	0	      650.69000	      1.26280	18.654900	0.002100	      229.63000	      9.87990 	19.448800	0.046700	      661.47998	      9.87070	17.710600	0.016200	 1.7382	       	     	       	      	      	      	         	0.00
 0.1696	 0.0100	 0.0970	  705.232000000	    40.726000000	  143.005000000	1.330	17	334.10372730165	0.1087	 57.69235866769	0.1024	2198564557354677376	  0.5337 	0.1206	 -1.771	0.221	 -2.262	0.204	0	     1214.00000	      1.72140	17.977800	0.001500	      426.76999	     10.47900 	18.775900	0.026700	     1187.90002	      8.30700	17.074900	0.007600	 1.7010	       	     	       	      	      	      	         	0.00
 0.0749	-0.1521	 0.0655	 1911.681000000	   514.356000000	  609.705000000	1.255	17	334.10827524291	0.0287	 57.69601701602	0.0259	2198564591714415488	  0.3731 	0.0305	 -5.446	0.054	 -5.140	0.049	0	    12544.00000	      6.56160	15.442300	0.000600	     5689.79980	     11.06200 	15.963600	0.002100	    10052.00000	     16.48700	14.756300	0.001800	 1.2074	       	     	4916.7 	      	      	  2.76	    4.006	0.00
 0.2885	 0.0296	 0.1489	 1027.583000000	    45.684000000	  279.846000000	1.642	16	334.13779909051	0.0842	 57.69450450794	0.0755	2198564522988515456	  0.1559 	0.0936	 -2.721	0.180	 -2.725	0.165	0	     3387.00000	      3.29610	16.863800	0.001100	      420.66000	      9.20800 	18.791600	0.023800	     5140.00000	     18.36700	15.484500	0.003900	 3.3070	       	     	4527.4 	      	      	      	         	0.35
 0.1516	-0.0565	 0.0793	  691.532000000	    45.274000000	   99.560000000	1.327	16	334.12421127738	0.1368	 57.67982984560	0.1128	2198564518688214912	  0.5352 	0.1360	  8.649	0.271	  4.085	0.226	0	      981.44000	      1.41920	18.208700	0.001600	      332.17999	      7.33700 	19.048000	0.024000	      969.91998	      9.74200	17.295100	0.010900	 1.7529	       	     	       	      	      	      	         	0.00
