pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.3434	-0.1717	 0.3478	 2505.28 	  375.506	 1070.77 	1.28 	19	 ---	 15.76293450349	0.0216	 63.97881915504	0.0227	 523397225941112960	  0.2927 	0.033 	 -2.039	0.041	  0.127	0.043	0	    12932.0 	      5.1618 	15.4092	0.0004	     5317.0  	      14.16    	16.0372	0.0029	     11230.0 	     10.488   	14.636 	0.001 	 1.4012	   --- 	 --- 	4518.7 	---   	---   	  4.5 	    7.596	  0.2  	Berkeley_62
-0.3631	-0.1838	 0.3163	 1924.248	  207.129	  241.806	1.287	18	 ---	 15.28269610141	0.0308	 63.85135069491	0.0322	 523391075548027776	  0.3747 	0.0465	 -2.074	0.059	 -0.258	0.061	0	     6841.3 	      3.5553 	16.1005	0.0006	     3104.5  	      14.988   	16.6214	0.0052	      5700.0 	     23.573   	15.3722	0.0045	 1.2492	   --- 	 --- 	4879.74	---   	---   	  2.07	    2.186	  0.7  	Berkeley_62
-0.274 	-0.0883	 0.3559	 2156.227	  318.666	  724.583	1.264	17	 ---	 15.98431767264	0.0241	 63.97875352068	0.026 	 523384993874261376	  0.2989 	0.0363	 -2.309	0.047	 -0.532	0.048	0	    10416.0 	      4.8304 	15.6442	0.0005	     4685.9  	      14.705   	16.1744	0.0034	      8483.3 	     11.708   	14.9405	0.0015	 1.2339	   --- 	 --- 	4824.85	---   	---   	  3.3 	    5.304	  0.1  	Berkeley_62
-0.2246	-0.1405	 0.2454	 1494.115	  195.532	  350.529	1.26 	18	 ---	 15.67022357396	0.0403	 64.04199314433	0.0504	 523397706977406848	  0.2457 	0.0593	 -1.925	0.089	 -0.061	0.094	0	     3869.3 	      2.5897 	16.7193	0.0007	     1735.1  	       8.8736  	17.2531	0.0056	      3139.9 	      8.9578  	16.0196	0.0031	 1.2335	   --- 	 --- 	4903.0 	---   	---   	  --- 	    ---  	  0.1  	Berkeley_62
-0.2762	-0.2873	 0.4354	 1235.792	  150.675	  321.452	1.303	15	 ---	 15.32032597987	0.0505	 63.94772678936	0.0589	 523393343290683008	  0.3342 	0.076 	 -2.222	0.112	 -0.26 	0.111	0	     3521.1 	      2.8492 	16.8217	0.0009	     1368.3  	       9.0811  	17.5109	0.0072	      3220.0 	     10.017   	15.9923	0.0034	 1.5187	   --- 	 --- 	4333.73	---   	---   	  --- 	    ---  	  0.5  	Berkeley_62
-0.1466	-0.0892	 0.2922	 1116.733	   60.818	  242.759	1.301	18	 ---	 15.68237964749	0.0569	 63.983965494  	0.066 	 523396019045920512	  0.2935 	0.0787	 -2.234	0.11 	 -0.543	0.127	0	     2483.8 	      2.2242 	17.2006	0.001 	      997.62 	      16.403   	17.854 	0.0179	      2234.5 	      9.2044  	16.389 	0.0045	 1.465 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	Berkeley_62
-0.1546	-0.0215	 0.3096	 1521.107	  177.514	  329.413	1.29 	17	 ---	 15.80147954296	0.048 	 63.88667891231	0.0604	 523394374082905344	  0.398  	0.07  	 -1.843	0.101	 -0.27 	0.109	0	     3393.8 	      2.2312 	16.8616	0.0007	     1339.9  	       7.5484  	17.5337	0.0061	      3037.1 	      9.2198  	16.0558	0.0033	 1.4779	   --- 	 --- 	4465.24	2.3255	1.142 	  --- 	    ---  	  0.3  	Berkeley_62
-0.1161	-0.0878	 0.2821	  847.79 	   71.288	  238.022	1.341	18	 ---	 15.58929271088	0.0667	 63.94817956841	0.0804	 523398458594182912	  0.3853 	0.094 	 -2.121	0.134	 -0.326	0.152	0	     1805.0 	      2.1291 	17.5471	0.0013	      623.29 	       8.7432  	18.3647	0.0152	      1797.7 	      7.5526  	16.6251	0.0046	 1.7395	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.7  	Berkeley_62
-0.2887	-0.091 	 0.3811	 2222.688	  331.573	  589.422	1.253	17	 ---	 15.67468661022	0.0314	 63.82473673774	0.0319	 523388601646907520	  0.3982 	0.0455	 -2.07 	0.058	 -0.358	0.062	0	     8278.5 	      3.7245 	15.8935	0.0005	     3890.8  	      11.734   	16.3763	0.0033	      6483.9 	     11.0     	15.2323	0.0018	 1.144 	   --- 	 --- 	4994.0 	---   	---   	  2.02	    2.28 	  0.5  	Berkeley_62
