pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.4612	-0.2422	-0.0106	  719.949	   30.731	   79.723	1.383	10	 ---	273.00660368593	0.1431	-16.79851169776	0.1336	4097533872826955648	  0.7426 	0.1341	 -0.55 	0.265	 -0.61 	0.229	0	     1562.0 	      2.1695 	17.7042	0.0015	      465.25 	      15.14    	18.6822	0.0353	      1695.5 	     21.268   	16.6887	0.0136	 1.9935	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	NGC_6561
 0.4045	-0.3   	-0.0406	 1976.9  	  334.108	  572.056	1.253	10	 ---	273.00999915429	0.0442	-16.8036069562 	0.041 	4097533769747728256	  0.675  	0.0425	 -0.043	0.082	 -0.734	0.069	0	    15382.0 	      7.781  	15.2208	0.0005	     7024.5  	      21.025   	15.7348	0.0032	     12254.0 	     21.421   	14.5412	0.0019	 1.1936	   --- 	 --- 	4895.21	---   	---   	  1.71	    1.508	  0.8  	NGC_6561
 0.3463	-0.1023	 0.1387	  381.45 	   21.02 	  112.679	1.357	10	 ---	273.04337774877	0.0982	-16.81217067761	0.0966	4097533529229500416	  0.6654 	0.1088	 -0.121	0.191	 -0.71 	0.168	0	     2650.8 	      6.9492 	17.1299	0.0028	      871.53 	      41.463   	18.0007	0.0517	      2726.0 	     24.192   	16.1731	0.0096	 1.8276	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	NGC_6561
 0.389 	-0.3988	 0.0112	 1864.268	  273.321	  585.703	1.324	10	 ---	273.12548142826	0.0461	-16.68883467241	0.0429	4097536587246288896	  0.6326 	0.0428	  0.317	0.087	 -0.803	0.071	0	    14966.0 	      8.0279 	15.2506	0.0006	     5380.2  	      19.684   	16.0244	0.004 	     14431.0 	     24.639   	14.3637	0.0019	 1.6607	   --- 	 --- 	4250.33	---   	---   	  2.69	    2.127	  0.3  	NGC_6561
 0.4179	-0.2381	 0.2883	  929.133	   65.9  	  137.282	1.385	 9	 ---	273.12720096472	0.0862	-16.764674498  	0.0809	4097534937978733568	  0.6835 	0.0978	  0.345	0.173	 -0.918	0.17 	0	     3040.3 	      3.2722 	16.9811	0.0012	      865.38 	      13.132   	18.0084	0.0165	      3346.7 	     24.378   	15.9504	0.0079	 2.058 	   --- 	 --- 	3823.74	2.873 	1.463 	  1.58	    0.482	  0.2  	NGC_6561
 0.328 	-0.2045	 0.0901	  570.143	   28.228	   58.509	1.414	10	 ---	273.06474035889	0.151 	-16.86351846972	0.1465	4097532459771573248	  0.5936 	0.1619	  0.526	0.28 	 -0.561	0.241	0	     1449.1 	      2.5416 	17.7856	0.0019	      496.9  	      17.603   	18.6107	0.0385	      1551.7 	     26.521   	16.7849	0.0186	 1.8259	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	NGC_6561
 0.2423	 0.0194	 0.0524	  650.599	   22.752	  122.501	1.567	 9	 ---	272.76530676842	0.1564	-16.73929209239	0.1538	4145571260973892224	  0.674  	0.1625	 -0.117	0.295	 -1.048	0.24 	0	     1441.8 	      2.2162 	17.7911	0.0017	      355.92 	      15.644   	18.973 	0.0477	      1903.2 	     15.536   	16.5632	0.0089	 2.4098	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	NGC_6561
 0.4831	-0.2562	-0.0345	 1651.919	  190.954	  615.512	1.409	10	 ---	272.91181871024	0.0519	-16.79322102523	0.0486	4145566553689457792	  0.5471 	0.0457	 -0.51 	0.099	 -0.526	0.088	0	    14021.0 	      8.488  	15.3214	0.0007	     3551.8  	      18.601   	16.4753	0.0057	     16207.0 	     26.331   	14.2377	0.0018	 2.2376	   --- 	 --- 	3526.33	2.3577	1.185 	  5.55	    4.294	  0.1  	NGC_6561
 0.0142	 0.0781	 0.047 	 3014.544	  345.447	  581.195	1.215	10	 ---	272.74912238695	0.0269	-16.82998043362	0.0308	4145568099877852416	  0.6652 	0.0384	  0.01 	0.056	 -0.879	0.046	0	    93879.0 	     31.142  	13.2569	0.0004	    54416.0  	     157.52    	13.5121	0.0031	     59622.0 	    102.58    	12.8234	0.0019	 0.6887	   --- 	 --- 	6284.0 	---   	---   	  2.42	    8.225	  0.7  	NGC_6561
