pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.2006	-0.0433	 0.1669	 2170.241000000	   533.776000000	  893.379000000	1.281	18	  7.06867315492	0.0223	 62.65909500205	0.0224	 430561847135369344	  0.3603 	0.0306	  0.976	0.047	 -1.507	0.041	0	    13519.00000	      6.22930	15.361000	0.000500	     6108.10010	     11.44300 	15.886600	0.002000	    11210.00000	     12.54800	14.637900	0.001200	 1.2487	       	     	4877.5 	      	      	  3.03	    4.674	0.00
-0.2747	-0.0243	 0.0816	  721.689000000	    63.748000000	  197.247000000	1.367	18	  7.09015577390	0.0963	 62.65683001813	0.0915	 430561847135364992	  0.4929 	0.1217	 -6.633	0.210	  0.606	0.164	0	     1144.80005	      1.58630	18.041500	0.001500	      435.38000	      6.82980 	18.754200	0.017000	     1129.40002	      5.72610	17.129800	0.005500	 1.6245	       	     	       	      	      	      	         	0.00
-0.1396	-0.1978	 0.2147	 3073.018000000	   249.655000000	  344.526000000	1.271	19	  7.07197379801	0.0247	 62.66949079855	0.0232	 430561851436987392	  0.8023 	0.0324	  2.579	0.050	 -4.958	0.043	0	    12377.00000	      4.02760	15.456800	0.000400	     5627.70020	     22.54200 	15.975600	0.004300	    10108.00000	     29.33800	14.750300	0.003200	 1.2253	       	     	4918.3 	1.0132	0.5230	  1.27	    0.854	0.00
-0.2747	-0.0962	 0.0872	  811.205000000	    45.626000000	  183.831000000	1.392	18	  7.07650971260	0.1055	 62.66359105911	0.0992	 430561847135376256	  0.3018 	0.1308	 -0.395	0.215	  0.385	0.178	0	      925.58002	      1.14100	18.272300	0.001300	      299.89001	      6.57260 	19.159000	0.023800	      988.53998	      5.37750	17.274400	0.005900	 1.8846	       	     	       	      	      	      	         	0.00
-0.1965	-0.1955	 0.2086	 2504.340000000	   192.022000000	  561.869000000	1.447	19	  7.08081055829	0.0285	 62.66306150813	0.0293	 430561851436994944	  0.1560 	0.0393	 -2.201	0.055	 -0.056	0.052	0	    10432.00000	      4.16550	15.642500	0.000400	     2321.10010	     12.08800 	16.937200	0.005700	    12773.00000	     22.73200	14.496200	0.001900	 2.4409	       	     	3442.0 	2.1762	1.0800	      	         	0.00
-0.2003	-0.1307	 0.1981	 2847.438000000	   387.521000000	  777.980000000	1.272	18	  7.08553262922	0.0230	 62.66015361966	0.0227	 430561851436999040	  1.7507 	0.0317	  1.282	0.044	  1.942	0.042	0	    12554.00000	      4.40900	15.441400	0.000400	     5007.20020	     12.92100 	16.102400	0.002800	    10956.00000	     14.08300	14.662800	0.001400	 1.4397	       	     	4569.5 	0.5950	0.2900	  0.72	    0.202	0.00
-0.1928	-0.1580	 0.1481	 2116.236000000	   205.831000000	  615.952000000	1.246	18	  7.05862238362	0.0283	 62.65428993353	0.0282	 430561817077262848	  0.3372 	0.0386	 -2.870	0.055	 -1.108	0.053	0	     7996.39990	      3.77860	15.931100	0.000500	     3879.10010	     18.84600 	16.379500	0.005300	     6085.60010	      9.88000	15.301200	0.001800	 1.0784	       	     	5009.6 	      	      	  2.32	    3.061	0.80
-0.2279	-0.1001	 0.1739	 1426.066000000	    67.765000000	  117.758000000	1.359	19	  7.03601849116	0.0480	 62.65449312902	0.0469	 430561920156475392	  0.1850 	0.0633	  0.437	0.097	  0.508	0.086	0	     3265.89990	      2.29010	16.903400	0.000800	     1328.69995	     19.60700 	17.542800	0.016000	     3109.80005	     26.40800	16.030100	0.009200	 1.5127	       	     	4376.3 	      	      	      	         	0.00
-0.1150	-0.1623	 0.2411	 2673.081000000	   236.139000000	  612.444000000	1.478	19	  7.01223531151	0.0312	 62.65611305981	0.0297	 430561988875947520	  0.1672 	0.0418	  0.231	0.061	 -1.856	0.052	0	    26529.00000	      9.92450	14.629100	0.000400	     4904.00000	     20.76700 	16.125000	0.004600	    34304.00000	     56.01200	13.423500	0.001800	 2.7015	       	     	3904.7 	      	      	      	         	0.00
-0.1273	-0.1740	 0.1491	  749.125000000	    56.141000000	  160.565000000	1.318	19	  7.00672492106	0.0920	 62.65800108741	0.0927	 430561984574322432	  0.1321 	0.1183	 -2.268	0.191	 -0.370	0.161	0	     1119.09998	      1.49380	18.066200	0.001400	      473.66000	      8.43700 	18.662700	0.019300	     1001.79999	      6.23930	17.260000	0.006800	 1.4028	       	     	       	      	      	      	         	0.00
