pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.2421	 0.2185	 0.2077	  221.037	   29.843	   78.11 	1.545	10	 ---	 82.80294078416	0.1291	 -1.31009606394	0.116 	3220258661978050176	  2.2722 	0.1401	 -0.581	0.246	  0.013	0.206	0	     1766.3 	      7.9909 	17.5707	0.0049	      259.25 	       8.687   	19.3171	0.0364	      2470.3 	     31.626   	16.28  	0.0139	 3.0371	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.8  	Gulliver_6
-0.2083	 0.1501	 0.2441	  598.249	   65.577	  197.637	1.592	10	 ---	 82.09874077493	0.0874	 -1.4972718534 	0.091 	3220235705378267136	  2.465  	0.1171	  0.311	0.183	 -0.613	0.163	0	     3375.8 	      5.6428 	16.8674	0.0018	      438.24 	       6.6828  	18.7471	0.0166	      4934.7 	     24.968   	15.5288	0.0055	 3.2183	   --- 	 --- 	4073.19	---   	---   	  --- 	    ---  	  0.7  	Gulliver_6
 0.1854	 0.441 	 0.3518	 1876.784	  478.617	 1000.297	1.172	 7	 ---	 82.557223936  	0.191 	 -1.51948482655	0.1005	3220225706694228096	  2.5801 	0.2317	  0.472	0.193	 -0.56 	0.208	1	  1730200.0 	    921.88   	10.0931	0.0006	  1104000.0  	    2306.6     	10.244 	0.0023	    924380.0 	    924.1     	 9.8473	0.0011	 0.3967	   --- 	 --- 	7469.97	0.7315	0.3733	  1.91	   10.241	  0.8  	Gulliver_6
-0.4102	 0.1729	 0.1956	  497.266	  114.364	  187.372	1.369	12	 ---	 81.56521431312	0.0298	 -1.54490165243	0.0271	3220187640399746944	  2.3311 	0.0427	  0.434	0.078	 -0.146	0.073	0	    17240.0 	     34.669  	15.097 	0.0022	     4810.3  	      42.061   	16.146 	0.0095	     18793.0 	    100.3     	14.0769	0.0058	 2.069 	   --- 	 --- 	3763.0 	---   	---   	  1.16	    0.245	  0.8  	Gulliver_6
-0.1701	 0.2091	 0.0224	 1035.55 	   91.104	  417.995	1.36 	 9	 ---	 81.60313113064	0.0603	 -2.3178071959 	0.0621	3220074390702353664	  2.2034 	0.0777	 -0.676	0.147	  0.05 	0.12 	0	     3741.9 	      3.6134 	16.7556	0.001 	     1107.9  	      12.161   	17.7401	0.0119	      3981.4 	      9.525   	15.7618	0.0026	 1.9783	   --- 	 --- 	3746.0 	0.459 	0.239 	  0.58	    0.06 	  0.2  	Gulliver_6
-0.3434	 0.3685	 0.2449	  451.26 	   52.188	  241.779	1.549	 8	 ---	 82.61914148046	0.1429	 -1.21771343044	0.1153	3220258318380684288	  2.4729 	0.1571	  0.66 	0.207	 -0.179	0.172	0	     3637.3 	      8.0604 	16.7864	0.0024	      590.62 	      11.317   	18.4231	0.0208	      5044.1 	     20.862   	15.505 	0.0045	 2.9182	   --- 	 --- 	4625.06	---   	---   	  --- 	    ---  	  0.8  	Gulliver_6
-0.2156	 0.1906	 0.3254	  265.592	   77.606	  106.732	1.262	 9	 ---	 82.45795002046	0.0224	 -1.45917455141	0.0191	3220230070380992512	  2.4386 	0.0263	  0.13 	0.037	 -0.145	0.043	0	    87870.0 	    330.85   	13.3288	0.0041	    36785.0  	     473.99    	13.9372	0.014 	     74149.0 	    694.72    	12.5867	0.0102	 1.3506	   --- 	 --- 	4760.0 	1.1968	0.579 	  1.22	    0.685	  1.0  	Gulliver_6
 0.1058	-0.0581	 0.1529	 2007.042	  595.052	  451.228	1.15 	 9	 ---	 82.54250542035	0.0594	 -1.02804486856	0.062 	3220282129679342080	  2.2694 	0.0753	 -0.797	0.129	  0.211	0.102	1	  4835800.0 	   2409.4    	 8.9772	0.0005	  3583700.0  	    6022.5     	 8.9656	0.0018	   1978200.0 	   4384.1     	 9.0212	0.0024	-0.0557	   --- 	 --- 	8598.67	0.0517	0.0247	  --- 	    ---  	  0.4  	Gulliver_6
 0.0729	 0.1842	 0.3086	 1787.949	  590.751	 1407.664	1.188	10	 ---	 82.6778718552 	0.0423	 -1.0229278983 	0.039 	3220279793217095168	  2.5026 	0.0491	 -0.456	0.077	 -1.119	0.068	0	   598450.0 	    334.71   	11.2458	0.0006	   350760.0  	     593.75    	11.4889	0.0018	    360150.0 	    255.85    	10.8707	0.0008	 0.6182	   --- 	 --- 	6490.0 	0.625 	0.3087	  1.52	    3.696	  0.5  	Gulliver_6
