pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.1398	-0.0200	 0.2972	  977.019000000	    42.013000000	  230.511000000	1.671	12	251.64721299207	0.1141	-47.15689884115	0.0949	5939655099965617408	  0.1802 	0.1291	 -1.962	0.219	 -1.727	0.171	0	     3760.39990	      3.84890	16.750300	0.001100	      385.07001	      9.16550 	18.887500	0.025800	     5898.50000	     25.58900	15.335100	0.004700	 3.5525	       	     	3595.8 	2.8510	1.4430	      	         	0.00
-0.2851	-0.0504	 0.2927	 2657.770000000	   192.668000000	  751.030000000	1.469	12	251.63443774486	0.0449	-47.15287856574	0.0399	5939655069916170368	  0.3428 	0.0548	 -2.939	0.087	 -3.621	0.073	0	    36545.00000	     13.75000	14.281300	0.000400	     7007.60010	     36.37100 	15.737500	0.005600	    46672.00000	     62.14500	13.089300	0.001400	 2.6482	       	     	3699.6 	2.4415	1.2145	      	         	0.00
-0.1651	-0.1178	 0.3416	  881.814000000	    42.243000000	  125.665000000	1.692	12	251.63719448926	0.1114	-47.15316045521	0.0989	5939655065584383616	  0.3149 	0.1407	 -3.000	0.207	 -2.590	0.173	0	     2043.09998	      2.31690	17.412600	0.001200	      244.70000	      5.79270 	19.379800	0.025700	     3212.89990	     25.56700	15.994700	0.008600	 3.3851	       	     	       	      	      	      	         	0.00
 0.1490	-0.0679	 0.3011	  639.092000000	    58.562000000	  132.968000000	1.433	11	251.63958857705	0.1383	-47.14423178847	0.1151	5939655104275921664	  0.1383 	0.1664	  0.500	0.330	  0.223	0.228	0	     3633.39990	      5.68530	16.787600	0.001700	     1559.30005	     26.62700 	17.369000	0.018500	     3648.00000	     27.43500	15.856800	0.008200	 1.5123	       	     	4480.0 	      	      	      	         	0.00
-0.1463	-0.0477	 0.2543	  457.800000000	    29.708000000	   64.566000000	1.480	12	251.64554423446	0.1947	-47.15308323401	0.1643	5939655099943291392	 -0.5242 	0.2362	 -0.585	0.369	 -3.762	0.287	0	      751.07001	      1.64060	18.499200	0.002400	      258.57999	      8.70400 	19.319900	0.036500	      853.28003	     13.21600	17.434200	0.016800	 1.8857	       	     	       	      	      	      	         	0.00
-0.2810	-0.0524	 0.3503	 1971.216000000	   110.358000000	  570.792000000	1.482	11	251.63313833637	0.0521	-47.14877688534	0.0432	5939655104275917824	  0.2272 	0.0657	 -0.670	0.091	 -3.393	0.078	0	    10647.00000	      5.40140	15.620300	0.000600	     2624.10010	     23.77800 	16.804000	0.009800	    13152.00000	     23.04200	14.464400	0.001900	 2.3395	       	     	3855.6 	2.1978	1.0773	      	         	0.00
-0.2228	 0.0527	 0.1651	  815.594000000	    49.912000000	   97.127000000	1.430	11	251.64767928406	0.1161	-47.15501583629	0.0972	5939655099943289856	  0.3771 	0.1361	  1.591	0.236	  2.420	0.172	0	     1866.50000	      2.28850	17.510800	0.001300	      742.09998	     14.86800 	18.175200	0.021800	     1926.69995	     19.83700	16.549900	0.011200	 1.6253	       	     	       	      	      	      	         	0.00
 0.1025	-0.1090	 0.1355	  665.736000000	    37.176000000	   94.449000000	1.394	12	251.63462616154	0.1653	-47.14482434056	0.1208	5939655104275924864	  0.1009 	0.1516	 -4.798	0.286	 -5.488	0.205	0	     1362.80005	      2.04710	17.852300	0.001600	      437.22000	     11.76100 	18.749600	0.029200	     1463.19995	     15.49200	16.848600	0.011500	 1.9010	       	     	       	      	      	      	         	0.00
-0.1609	 0.0314	 0.2284	  946.726000000	    85.002000000	   65.773000000	1.339	12	251.65241430509	0.0837	-47.15824293280	0.0709	5939655104258275968	  0.3317 	0.1013	 -1.779	0.173	 -3.716	0.132	0	     2738.80005	      2.89290	17.094500	0.001100	     1096.30005	     12.89700 	17.751600	0.012800	     2570.80005	     39.08600	16.236700	0.016500	 1.5149	       	     	       	      	      	      	         	0.00
-0.2500	 0.0575	 0.1541	  610.746000000	    30.825000000	   57.389000000	1.409	11	251.63886818900	0.1686	-47.15087460315	0.1386	5939655099943294080	  0.6712 	0.1984	 -0.033	0.335	 -2.714	0.246	0	      938.64001	      1.53690	18.257100	0.001800	      369.20001	     11.97700 	18.933200	0.035200	      952.91998	     16.60500	17.314300	0.018900	 1.6190	       	     	       	      	      	      	         	0.18
