pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.0248	 0.1173	-0.0736	 1408.328	   69.535	  282.769	1.263	12	 ---	129.88286871779	0.037 	-46.28740510955	0.0499	5521622020319346048	  0.5101 	0.0495	 -5.96 	0.08 	  4.971	0.112	0	     6788.0 	      4.8199 	16.109 	0.0008	     3116.8  	      44.824   	16.6171	0.0156	      5458.0 	     19.302   	15.4193	0.0038	 1.1978	   --- 	 --- 	4913.0 	1.332 	0.6563	  1.49	    1.161	  0.5  	NGC_2645
-0.1186	 0.096 	 0.1154	 2388.044	  313.647	  342.326	1.228	14	 ---	129.85903379682	0.0204	-46.30097022241	0.0275	5521668818286044928	  0.498  	0.0252	 -5.959	0.043	  5.166	0.053	0	    26279.0 	     11.005  	14.6393	0.0005	    14805.0  	      47.202   	14.9254	0.0035	     17458.0 	     50.999   	14.1569	0.0032	 0.7685	   --- 	 --- 	6019.01	---   	---   	  1.87	    4.137	  0.5  	NGC_2645
 0.1222	-0.0129	-0.1173	 1411.31 	  170.979	  436.69 	1.262	14	 ---	129.74195986837	0.029 	-46.24794883164	0.03  	5521669814718384000	  0.5075 	0.0341	 -6.009	0.065	  5.181	0.059	0	    11463.0 	      8.1221 	15.5401	0.0008	     5174.6  	      30.265   	16.0667	0.0064	      9292.0 	     21.278   	14.8416	0.0025	 1.225 	   --- 	 --- 	4870.0 	---   	---   	  1.99	    2.001	  0.4  	NGC_2645
-0.1992	 0.0059	 0.2111	  648.658	   74.525	  175.702	1.289	13	 ---	129.8621875355 	0.0447	-46.28982434525	0.0517	5521668921365259264	  0.4734 	0.0583	 -6.009	0.1  	  5.047	0.113	0	     4752.0 	      7.3259 	16.4962	0.0017	     2129.8  	      28.578   	17.0305	0.0146	      3997.8 	     22.753   	15.7574	0.0062	 1.2732	   --- 	 --- 	4917.87	---   	---   	  1.34	    0.942	  0.6  	NGC_2645
 0.0746	 0.0999	-0.0908	 3407.099	  746.21 	  587.034	1.203	15	 ---	129.65640163436	0.016 	-46.20244873251	0.0171	5521673800447988480	  0.5065 	0.0198	 -5.955	0.036	  5.003	0.032	0	    63314.0 	     18.583  	13.6846	0.0003	    37935.0  	      50.836   	13.9038	0.0015	     38240.0 	     65.14    	13.3056	0.0018	 0.5982	   --- 	 --- 	6797.0 	---   	---   	  2.23	    9.554	  0.5  	NGC_2645
-0.0663	 0.108 	 0.037 	 3335.753	  566.023	  575.572	1.203	14	 ---	129.8660061275 	0.0184	-46.29587576102	0.022 	5521668921365261568	  0.4925 	0.0229	 -5.841	0.039	  5.051	0.043	0	    34569.0 	     10.363  	14.3416	0.0003	    20248.0  	      35.773   	14.5854	0.0019	     21336.0 	     37.07    	13.9391	0.0019	 0.6463	   --- 	 --- 	6634.5 	1.247 	0.652 	  1.78	    5.512	  0.6  	NGC_2645
 0.0433	 0.273 	 0.0283	  380.163	   59.668	   83.701	1.309	15	 ---	129.88201330546	0.0619	-46.26754219301	0.0707	5521668955724999552	  0.4577 	0.0771	 -5.988	0.132	  5.03 	0.135	0	     2758.8 	      7.2568 	17.0866	0.0029	     1030.7  	      17.274   	17.8185	0.0182	      2581.8 	     30.846   	16.2321	0.013 	 1.5864	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	NGC_2645
-0.0132	-0.2886	-0.1255	 1247.739	  217.312	  261.151	1.263	13	 ---	129.75788958183	0.0402	-46.24481696057	0.0446	5521669849078131200	  0.5615 	0.0541	 -5.823	0.1  	  5.052	0.087	0	     7553.1 	      6.0534 	15.9931	0.0009	     3526.1  	      16.226   	16.4831	0.005 	      6015.5 	     23.035   	15.3137	0.0042	 1.1694	   --- 	 --- 	4931.68	1.063 	0.5333	  1.41	    1.061	  0.8  	NGC_2645
 0.0411	 0.1492	-0.0242	 3301.666	  622.914	  763.6  	1.197	15	 ---	129.76992116224	0.014 	-46.15820382635	0.0194	5521673628649045760	  0.5499 	0.0181	 -5.896	0.031	  5.021	0.035	0	    86822.0 	     26.297  	13.3418	0.0003	    55632.0  	      89.31    	13.4881	0.0017	     48260.0 	     63.2     	13.053 	0.0014	 0.4351	   --- 	 --- 	7606.03	1.0393	0.492 	  1.94	   11.399	  1.0  	NGC_2645
