pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.2535	 0.0175	 0.1013	  224.502	   58.67 	   79.656	1.339	12	 ---	 83.92820681029	0.0154	 -5.19854850588	0.0164	3017373924574255488	  2.5373 	0.021 	  1.269	0.04 	 -0.511	0.04 	0	    79686.0 	    354.95   	13.4349	0.0048	    26425.0  	     450.4     	14.2964	0.0185	     80235.0 	   1007.3     	12.501 	0.0136	 1.7954	   --- 	 --- 	4074.0 	---   	---   	  1.77	    0.779	  1.0  	NGC_1977
-0.1738	 0.2259	 0.0502	   77.818	   22.614	   24.295	1.8  	12	 ---	 83.90302097995	0.0721	 -5.16678545086	0.0765	3209527806450735872	  2.5957 	0.0959	  1.635	0.162	 -0.663	0.149	0	     3441.3 	     44.223  	16.8466	0.014 	     1011.4  	      44.723   	17.8391	0.048 	      5182.5 	    213.32    	15.4756	0.0447	 2.3635	   --- 	 --- 	3660.5 	---   	---   	  0.51	    0.042	  1.0  	NGC_1977
-0.3074	 0.3556	 0.0142	  483.188	  126.576	  171.051	1.296	12	 0.0	 83.87095881922	0.0185	 -5.10111843877	0.0195	3209529112120792320	  2.4693 	0.0236	  2.028	0.042	 -1.092	0.039	0	    62307.0 	    128.95   	13.702 	0.0022	    23661.0  	     186.93    	14.4163	0.0086	     57088.0 	    333.75    	12.8706	0.0063	 1.5457	  39.38	19.66	4394.0 	---   	---   	  1.27	    0.542	  1.0  	NGC_1977
-0.3627	 0.3192	-0.0377	  690.344	   68.256	  208.776	1.588	12	 ---	 83.81359937215	0.0657	 -5.00929520362	0.0661	3209535125074880896	  2.4929 	0.0907	  1.818	0.156	 -1.82 	0.137	0	     4277.3 	      6.1958 	16.6105	0.0016	      670.44 	       9.8224  	18.2855	0.0159	      6123.9 	     29.332   	15.2944	0.0052	 2.9911	   --- 	 --- 	4591.3 	1.599 	0.919 	  --- 	    ---  	  1.0  	NGC_1977
-0.234 	 0.249 	 0.0659	  913.108	   60.053	  445.707	1.587	12	 ---	 83.81839670532	0.0628	 -4.96723669583	0.0668	3209535812269642624	  2.6172 	0.0898	  1.561	0.147	 -1.557	0.131	0	     5235.9 	      5.7342 	16.3909	0.0012	      857.12 	      14.273   	18.0188	0.0181	      7451.2 	     16.718   	15.0814	0.0024	 2.9374	   --- 	 --- 	4620.34	0.8697	0.5357	  --- 	    ---  	  1.0  	NGC_1977
-0.2257	 0.2199	 0.051 	  758.046	  187.135	  405.379	1.452	12	 ---	 83.84713023122	0.0308	 -4.95575731448	0.0331	3209535880989110784	  2.5763 	0.0434	  1.615	0.072	 -0.655	0.067	0	    11839.0 	     15.618  	15.505 	0.0014	     2932.3  	      15.669   	16.6834	0.0058	     14257.0 	     35.17    	14.3768	0.0027	 2.3065	   --- 	 --- 	3681.34	---   	---   	  0.94	    0.146	  1.0  	NGC_1977
-0.1783	 0.2626	 0.0708	  876.261	   29.842	  113.664	1.664	12	 ---	 83.51976682246	0.0748	 -4.98676219943	0.0784	3209543646290052480	  2.4792 	0.105 	  1.552	0.168	 -0.334	0.15 	0	     3165.4 	      3.6124 	16.9373	0.0012	      395.23 	      13.244   	18.8593	0.0364	      4872.0 	     42.863   	15.5426	0.0096	 3.3166	   --- 	 --- 	3780.05	1.607 	0.9487	  --- 	    ---  	  1.0  	NGC_1977
-0.1382	 0.2197	 0.1003	  759.133	  190.16 	  223.639	1.403	12	 ---	 83.6956098858 	0.0246	 -4.98694215976	0.026 	3209545845313264256	  2.5461 	0.0342	  0.881	0.056	 -0.604	0.052	0	    18829.0 	     24.804  	15.0013	0.0014	     5370.6  	      28.242   	16.0263	0.0057	     21049.0 	     94.121   	13.9538	0.0049	 2.0725	   --- 	 --- 	3779.67	---   	---   	  1.1 	    0.222	  1.0  	NGC_1977
-0.1762	 0.2319	 0.085 	  513.183	   80.94 	  168.353	1.455	12	 ---	 83.69476921577	0.0387	 -4.96222672385	0.0409	3209546704306720128	  2.3824 	0.0544	  1.335	0.09 	  0.008	0.079	0	    11575.0 	     22.556  	15.5296	0.0021	     2793.9  	      34.518   	16.7359	0.0134	     14053.0 	     83.472   	14.3925	0.0064	 2.3434	   --- 	 --- 	3690.34	2.4237	1.2587	  1.0 	    0.166	  1.0  	NGC_1977
