pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.2132	-0.0931	-0.0262	  540.992	  190.694	  185.675	1.344	10	 ---	280.84066036531	0.0333	 -1.83520460982	0.0341	4259932599242853376	  1.7673 	0.0372	 -1.345	0.068	 -5.29 	0.066	0	    25908.0 	     47.89   	14.6548	0.002 	     8191.7  	      42.957   	15.568 	0.0057	     26639.0 	    143.47    	13.6981	0.0058	 1.8698	   --- 	 --- 	3890.67	---   	---   	  1.69	    0.588	  1.0  	UPK_38
 0.0427	-0.3312	 0.2773	  276.803	   26.748	  105.761	1.561	 9	 ---	281.08367089271	0.1784	 -1.73500459377	0.2237	4259928506128369280	  1.3859 	0.288 	 -0.388	0.355	 -5.536	0.308	0	     1316.5 	      4.7561 	17.8898	0.0039	      196.88 	       7.3607  	19.6159	0.0406	      1858.0 	     17.568   	16.5893	0.0103	 3.0266	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	UPK_38
 0.2251	-0.0466	-0.0294	 3748.125	  408.443	  764.769	1.219	10	 ---	280.94515187966	0.0802	 -1.85476221927	0.0769	4259920225429032704	  1.6431 	0.0823	 -0.918	0.16 	 -4.983	0.139	0	   466320.0 	    124.41   	11.5167	0.0003	   241250.0  	     590.67    	11.8952	0.0027	    327400.0 	    428.1     	10.9742	0.0014	 0.921 	   --- 	 --- 	5437.5 	---   	---   	  2.99	    7.021	  1.0  	UPK_38
 0.0493	-0.1237	-0.0031	 3117.133	  337.326	  540.267	1.286	11	 ---	280.86246392105	0.0257	 -1.89261003823	0.0278	4259920367175899136	  1.5869 	0.0316	 -0.471	0.052	 -5.801	0.049	0	    59612.0 	     19.124  	13.75  	0.0003	    23048.0  	      68.326   	14.4448	0.0032	     53617.0 	     99.242   	12.9387	0.002 	 1.5061	   --- 	 --- 	4408.0 	---   	---   	  1.92	    1.248	  0.3  	UPK_38
 0.1332	 0.0048	-0.0858	  311.163	   27.2  	  129.843	1.535	10	 ---	280.83901182004	0.1089	 -1.75642738247	0.0993	4259934278566765440	  1.5425 	0.1069	 -1.843	0.227	 -5.422	0.194	0	     2231.4 	      7.1712 	17.3169	0.0035	      388.52 	      14.284   	18.8778	0.0399	      3037.0 	     23.39    	16.0558	0.0084	 2.822 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	UPK_38
-0.1289	 0.01  	-0.0752	  556.878	  123.551	  187.764	1.347	10	 ---	280.80759290037	0.0298	 -1.73345809471	0.027 	4259934592107837952	  1.755  	0.0297	 -1.175	0.066	 -5.309	0.058	0	    36797.0 	     66.077  	14.2738	0.0019	    11045.0  	      89.397   	15.2435	0.0088	     38511.0 	    205.1     	13.298 	0.0058	 1.9455	   --- 	 --- 	3782.5 	---   	---   	  2.22	    0.911	  1.0  	UPK_38
 0.6607	 0.508 	 0.4671	  528.78 	   47.786	  241.973	1.445	 8	 ---	280.71078535006	0.0675	 -1.69946177754	0.0618	4259938577837629312	  1.8139 	0.0824	 -1.102	0.227	 -5.143	0.221	0	     4949.3 	      9.3598 	16.452 	0.0021	     1165.9  	      24.398   	17.6848	0.0227	      5987.3 	     24.744   	15.3188	0.0045	 2.3659	   --- 	 --- 	3656.35	---   	---   	  0.88	    0.125	  1.0  	UPK_38
 0.8032	 0.4644	 0.554 	  368.834	   43.339	  131.633	1.537	 8	 ---	280.78087362742	0.1006	 -1.66647893455	0.0886	4259944590791811072	  1.7395 	0.1216	 -0.734	0.34 	 -4.52 	0.349	0	     3220.5 	      8.7317 	16.9185	0.0029	      632.16 	      14.586   	18.3493	0.0251	      4317.8 	     32.802   	15.6738	0.0082	 2.6756	   --- 	 --- 	3596.23	---   	---   	  0.78	    0.093	  0.9  	UPK_38
 0.4447	-0.2262	 0.0942	 2124.183	  319.411	  262.049	1.184	11	 0.0	280.82476432601	0.163 	 -1.64566403146	0.1557	4259944350273623936	  1.4703 	0.1779	 -0.669	0.323	 -4.679	0.3  	0	 17730000.0 	   8346.6    	 7.5666	0.0005	 10085000.0  	   31574.0     	 7.8422	0.0034	  10908000.0 	  41625.0     	 7.1676	0.0041	 0.6746	  86.91	10.81	6169.5 	1.4762	0.76  	 15.63	  318.685	  0.9  	UPK_38
