pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.0113	-0.0129	 0.001 	  953.469	   59.39 	  395.366	1.491	17	 ---	341.92565927829	0.0739	 45.79948840459	0.0859	1983927277578242048	  1.5365 	0.1093	 -1.152	0.179	 -2.984	0.19 	0	     2290.9 	      2.4027 	17.2884	0.0011	      416.18 	       7.0074  	18.8032	0.0183	      3000.1 	      7.5882  	16.0691	0.0027	 2.7341	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.7  	UPK_166
-0.2081	-0.1241	-0.0287	  739.6  	  161.554	  313.256	1.301	17	 ---	338.76612718282	0.0299	 47.00796471698	0.0307	1986663309187185920	  1.5086 	0.0404	 -0.859	0.064	 -3.278	0.061	0	     7520.3 	     10.168  	15.9978	0.0015	     2588.9  	      16.025   	16.8186	0.0067	      7198.4 	     22.979   	15.1188	0.0035	 1.6998	   --- 	 --- 	4229.0 	1.3533	0.6815	  0.81	    0.19 	  1.0  	UPK_166
-0.2956	-0.1142	 0.0151	  833.106	   88.381	  201.912	1.377	17	 ---	338.29500239523	0.0488	 46.63941669977	0.053 	1986650870961620992	  1.5445 	0.0654	 -0.932	0.107	 -3.547	0.111	0	     3488.3 	      4.1871 	16.8318	0.0013	     1012.9  	      11.46    	17.8375	0.0123	      3791.7 	     18.779   	15.8148	0.0054	 2.0227	   --- 	 --- 	3709.0 	1.8455	0.914 	  0.83	    0.117	  1.0  	UPK_166
-0.233 	-0.2733	-0.0697	 1207.857	  321.892	  419.324	1.224	15	 ---	338.73821076408	0.0143	 47.12163581901	0.0157	1986667810312897152	  1.4919 	0.0207	 -0.939	0.031	 -3.096	0.031	0	    37521.0 	     31.064  	14.2527	0.0009	    18357.0  	      57.028   	14.6919	0.0034	     27572.0 	     65.754   	13.6607	0.0026	 1.0312	   --- 	 --- 	5210.07	0.322 	0.1685	  1.03	    0.707	  1.0  	UPK_166
-0.1691	-0.3669	 0.0344	  768.111	  209.124	  339.609	1.245	16	 ---	338.3667255311 	0.019 	 47.10981106725	0.0208	1986676434607084800	  1.5231 	0.0284	 -0.987	0.044	 -3.299	0.042	0	    27344.0 	     35.599  	14.5962	0.0014	    12684.0  	      60.654   	15.0932	0.0052	     21363.0 	     62.905   	13.9378	0.0032	 1.1555	   --- 	 --- 	4837.4 	0.534 	0.262 	  1.04	    0.535	  0.9  	UPK_166
-0.28  	-0.0614	-0.0194	  725.233	  107.581	  232.235	1.372	16	 ---	339.39747642919	0.042 	 47.46962018215	0.0524	1986701959591367040	  1.4697 	0.0575	 -0.829	0.095	 -3.148	0.111	0	     4027.2 	      5.553  	16.6759	0.0015	     1201.3  	      11.167   	17.6522	0.0101	      4322.0 	     18.61    	15.6727	0.0047	 1.9795	   --- 	 --- 	3842.0 	---   	---   	  0.83	    0.136	  1.0  	UPK_166
-0.1933	-0.3673	 0.0282	 5983.506	  813.323	 1245.585	1.191	15	 0.0	338.24608807485	0.0205	 47.07395977476	0.0229	1986722953395242368	  1.5222 	0.0316	 -0.906	0.048	 -3.396	0.045	0	   250590.0 	     41.88   	12.191 	0.0002	   153010.0  	     188.12    	12.3896	0.0013	    145480.0 	    116.8     	11.8549	0.0009	 0.5347	 -15.4 	 8.07	7200.54	0.4623	0.2097	  1.32	    4.218	  1.0  	UPK_166
-0.1723	-0.3942	-0.0088	  702.429	   77.276	  179.69 	1.411	16	 ---	338.61184018489	0.0578	 47.02580612652	0.0595	1986665645649280256	  1.5565 	0.086 	 -0.985	0.14 	 -3.376	0.119	0	     2535.6 	      3.6097 	17.1782	0.0015	      656.57 	       8.4965  	18.3082	0.014 	      2921.1 	     16.256   	16.0981	0.006 	 2.2101	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.9  	UPK_166
-0.2641	-0.159 	-0.0485	  626.564	  184.981	  225.078	1.227	15	 ---	338.66776316647	0.0198	 46.90823326841	0.0176	1986660972724892288	  1.4852 	0.0254	 -1.191	0.038	 -3.1  	0.033	0	    40210.0 	     64.175  	14.1775	0.0017	    19811.0  	     107.1     	14.6091	0.0059	     29520.0 	    131.16    	13.5866	0.0048	 1.0225	   --- 	 --- 	5322.0 	0.348 	0.162 	  1.02	    0.752	  0.9  	UPK_166
