pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.4408	-0.051 	 0.3566	  633.513	   22.159	  102.044	1.435	10	 ---	259.40464838955	0.1563	-32.12154671041	0.1315	5980264084448411136	  0.7267 	0.1803	  1.128	0.352	 -1.407	0.257	0	     1465.2 	      2.3128 	17.7736	0.0017	      476.69 	      21.512   	18.6558	0.049 	      1625.2 	     15.926   	16.7347	0.0106	 1.9211	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	BH_221
 0.1491	-0.3305	 0.4258	  654.301	   72.423	   45.056	1.537	 8	 ---	259.39486123893	0.1693	-32.08372158137	0.1111	5980264398069999616	  0.74   	0.1932	  1.833	0.296	 -1.178	0.222	0	     1654.0 	      2.5279 	17.642 	0.0017	      700.18 	       9.6679  	18.2384	0.015 	      1842.3 	     40.889   	16.5985	0.0241	 1.6398	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	BH_221
 0.3799	-0.254 	 0.1663	 1300.934	  281.456	  557.765	1.175	10	 ---	259.37556535063	0.0922	-32.13991156069	0.0654	5980263740850874112	  1.1179 	0.0851	  1.161	0.176	 -1.588	0.107	0	  1070100.0 	    822.54   	10.6148	0.0008	   730650.0  	    2596.0     	10.6921	0.0039	    526370.0 	    943.71    	10.4587	0.0019	 0.2334	   --- 	 --- 	8817.0 	0.5045	0.2473	  --- 	    ---  	  0.4  	BH_221
 0.2744	 0.0049	 0.2775	  304.452	   86.478	  220.796	1.646	10	 ---	259.53945985986	0.1535	-32.43748077886	0.1137	5979493331141972224	  0.9957 	0.1643	  2.321	0.349	 -1.318	0.223	0	     4914.2 	     16.141  	16.4597	0.0036	     1699.7  	      19.654   	17.2755	0.0126	      6388.5 	     28.934   	15.2484	0.0049	 2.027 	   --- 	 --- 	4076.0 	---   	---   	  --- 	    ---  	  0.5  	BH_221
 0.273 	 0.0134	 0.3049	  202.959	   33.979	  175.607	1.548	10	 ---	259.4372175914 	0.5786	-32.37876503007	0.4205	5979505357053613824	  0.7392 	0.6306	  1.492	1.294	 -2.238	0.831	0	     3598.5 	     17.73   	16.7981	0.0053	      949.39 	      27.941   	17.9078	0.032 	      4621.5 	     26.317   	15.6   	0.0062	 2.3078	   --- 	 --- 	3744.97	---   	---   	  --- 	    ---  	  0.2  	BH_221
 0.1826	-0.1469	 0.2655	 2301.622	  985.65 	  459.288	1.164	11	 ---	259.59288989041	0.0738	-32.38016898756	0.0562	5979495014768884352	  1.0354 	0.0785	  2.338	0.145	 -1.497	0.094	1	  3616600.0 	   1571.3    	 9.2926	0.0005	  2543200.0  	    2580.2     	 9.3379	0.0011	   1665500.0 	   3626.2     	 9.2081	0.0024	 0.1299	   --- 	 --- 	8951.0 	0.521 	0.2843	  --- 	    ---  	  0.7  	BH_221
 0.1723	-0.1108	 0.1504	 2324.114	  702.789	  604.039	1.193	11	 ---	259.66730149817	0.0434	-32.3264637917 	0.0339	5979494946049405824	  0.8292 	0.0413	  2.016	0.09 	 -1.565	0.06 	0	   135510.0 	     58.307  	12.8584	0.0005	    85480.0  	     121.63    	13.0217	0.0015	     76206.0 	    126.16    	12.5569	0.0018	 0.4648	   --- 	 --- 	7928.67	0.5868	0.297 	  1.5 	    8.026	  0.9  	BH_221
 0.5116	-0.0798	 0.1865	  344.538	   25.592	   87.712	1.715	 8	 ---	259.45603089803	0.2288	-32.39860786592	0.1554	5979505077824697088	  0.7705 	0.2199	  1.951	0.551	 -1.853	0.343	0	     1191.7 	      3.459  	17.9979	0.0032	      249.72 	       9.7577  	19.3577	0.0424	      1794.0 	     20.454   	16.6273	0.0124	 2.7304	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	BH_221
 0.09  	-0.057 	 0.2688	  886.996	  164.012	  343.687	1.285	10	 ---	259.47696325906	0.0292	-32.41617358863	0.0216	5979505013456178688	  0.9183 	0.0312	  1.928	0.06 	 -1.527	0.037	0	    45073.0 	     50.816  	14.0536	0.0012	    17720.0  	     108.04    	14.7302	0.0066	     40181.0 	    116.91    	13.2519	0.0032	 1.4784	   --- 	 --- 	4644.5 	---   	---   	  2.48	    2.569	  1.0  	BH_221
