pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.1515	 0.2401	 0.1426	 2491.147	  203.732	  356.959	1.229	16	 ---	163.17657768615	0.0301	-58.52112632133	0.0277	5338865080227768448	  0.588  	0.0353	 -7.654	0.053	  2.894	0.048	0	    14743.0 	      5.918  	15.2669	0.0004	     7675.7  	      37.675   	15.6386	0.0053	     10439.0 	     29.244   	14.7153	0.003 	 0.9233	   --- 	 --- 	5356.9 	0.762 	0.3843	  1.54	    1.75 	  0.3  	Gulliver_40
 0.0094	 0.3948	 0.1095	  466.168	   27.442	   52.64 	1.973	17	 ---	163.22137513482	0.1237	-58.40331242345	0.1277	5338867481076987136	  0.6693 	0.158 	 -7.638	0.229	  2.997	0.216	0	     1215.1 	      2.6065 	17.9769	0.0023	      812.17 	      29.596   	18.0773	0.0396	      1584.6 	     30.102   	16.7621	0.0206	 1.3151	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Gulliver_40
-0.2156	 0.1937	 0.2175	 1397.016	  313.241	  568.368	1.241	16	 ---	163.19787284719	0.0909	-58.30478305501	0.0905	5338874219918687360	  0.5299 	0.1086	 -8.364	0.165	  3.173	0.168	0	    14846.0 	     10.627  	15.2593	0.0008	     7440.8  	      23.754   	15.6723	0.0035	     10990.0 	     19.337   	14.6594	0.0019	 1.0129	   --- 	 --- 	5211.83	1.52  	0.748 	  --- 	    ---  	  0.1  	Gulliver_40
 0.068 	 0.4072	 0.1013	  763.373	   30.78 	   54.787	1.565	17	 ---	163.1431541973 	0.0981	-58.38609288755	0.0935	5338867657196986880	  0.5914 	0.1247	 -7.059	0.176	  2.517	0.159	0	     1688.6 	      2.212  	17.6195	0.0014	      897.84 	      29.169   	17.9684	0.0353	      1745.7 	     31.863   	16.657 	0.0198	 1.3114	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Gulliver_40
 0.0872	 0.3148	 0.1877	 1092.652	   65.66 	  181.33 	1.378	17	 ---	163.06430315678	0.0679	-58.56873116256	0.0715	5338841367672687744	  0.5875 	0.0931	 -7.484	0.135	  2.412	0.125	0	     2388.2 	      2.1857 	17.2432	0.001 	      902.71 	      13.748   	17.9625	0.0165	      2387.9 	     13.169   	16.3169	0.006 	 1.6456	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	Gulliver_40
 0.0389	 0.1847	 0.0807	 1016.07 	   55.502	  156.482	1.355	18	 ---	163.32797420378	0.0648	-58.50099776854	0.0616	5338865767422619776	  0.5075 	0.0805	 -8.049	0.126	  2.06 	0.114	0	     2415.7 	      2.3775 	17.2308	0.0011	      771.4  	      13.899   	18.1332	0.0196	      2500.7 	     15.981   	16.2668	0.0069	 1.8664	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Gulliver_40
 0.2543	 0.3395	 0.0327	 2764.561	  803.394	 1333.365	1.172	16	 ---	163.12099168944	0.0382	-58.42282514309	0.034 	5338867107452408576	  0.5178 	0.0418	 -7.733	0.068	  2.609	0.058	0	   920970.0 	    333.14   	10.7777	0.0004	   638860.0  	     795.21    	10.8379	0.0014	    440500.0 	    330.37    	10.6521	0.0008	 0.1858	   --- 	 --- 	8914.0 	0.6387	0.323 	  --- 	    ---  	  0.6  	Gulliver_40
 0.0827	 0.4457	 0.0611	 3611.362	  826.708	  953.666	1.187	14	 ---	163.16611405719	0.0229	-58.37872997355	0.0232	5338867760287514240	  0.5966 	0.0259	 -7.67 	0.038	  2.548	0.036	0	    68461.0 	     18.957  	13.5998	0.0003	    42766.0  	      51.731   	13.7736	0.0013	     38503.0 	     40.373   	13.2982	0.0011	 0.4754	   --- 	 --- 	7543.75	0.947 	0.5095	  1.61	    7.609	  1.0  	Gulliver_40
-0.2225	 0.3319	 0.2634	  703.439	   54.547	   58.731	2.45 	13	 ---	163.29778257455	0.2136	-58.40723386117	0.2852	5338872501920340864	  0.5208 	0.2734	 -7.802	0.374	  2.087	0.422	0	     3244.5 	      4.6124 	16.9105	0.0015	     2575.9  	      47.223   	16.8241	0.0199	      5373.5 	     91.495   	15.4363	0.0185	 1.3878	   --- 	 --- 	5095.63	---   	---   	  --- 	    ---  	  0.1  	Gulliver_40
