pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.0601	 0.0200	 0.2831	  747.850000000	    23.583000000	  156.354000000	1.610	14	248.63008326045	0.1583	-49.12728051869	0.0981	5940520553034006784	  0.3627 	0.1684	 -2.264	0.261	 -3.681	0.169	0	     1178.69995	      1.57620	18.009800	0.001500	      181.33000	      7.68920 	19.705200	0.046000	     1715.90002	     10.97500	16.675700	0.006900	 3.0295	       	     	       	      	      	      	         	0.00
 0.2248	-0.0717	 0.1745	 2171.242000000	   221.573000000	  496.468000000	1.301	13	248.62945690863	0.0631	-49.12070161475	0.0390	5940520557401444352	  0.3479 	0.0602	 -0.289	0.104	 -2.284	0.064	0	     5861.60010	      2.69960	16.268300	0.000500	     2409.89990	     10.87600 	16.896400	0.004900	     5218.10010	     10.51100	15.468100	0.002200	 1.4283	       	     	4453.5 	      	      	      	         	0.00
 0.0072	 0.1116	 0.3519	  603.993000000	    28.792000000	   80.196000000	1.496	12	248.76092192593	0.2682	-49.07574407063	0.1314	5940526054946572800	  0.3313 	0.3007	 -0.401	0.369	 -1.226	0.242	0	      784.03998	      1.29810	18.452500	0.001800	      258.87000	      8.99110 	19.318700	0.037700	      913.65997	     11.39300	17.360000	0.013500	 1.9587	       	     	       	      	      	      	         	0.00
 0.0783	-0.0661	 0.4062	 1334.320000000	    80.128000000	  160.421000000	1.390	13	248.76498622717	0.1046	-49.07527396547	0.0554	5940526054960304896	  0.6594 	0.1131	 -4.720	0.148	  4.786	0.101	0	     2638.69995	      1.97750	17.134900	0.000800	      828.94000	     10.34500 	18.055100	0.013500	     2838.69995	     17.69500	16.129100	0.006800	 1.9260	       	     	       	      	      	      	         	0.00
 0.1201	-0.1674	 0.3877	 1280.792000000	   106.542000000	  227.795000000	1.369	13	248.75411540210	0.0965	-49.07973077875	0.0502	5940526054960306688	  0.3630 	0.1027	 -0.350	0.149	 -1.356	0.092	0	     3168.50000	      2.47390	16.936200	0.000800	     1161.09998	     10.89800 	17.689200	0.010200	     3175.69995	     13.94100	16.007300	0.004800	 1.6819	       	     	4194.7 	      	      	      	         	0.00
 0.1733	-0.1613	 0.3659	  975.714000000	    69.138000000	  139.538000000	1.382	12	248.75140850106	0.1633	-49.08095207305	0.0904	5940526050588386304	  0.6678 	0.1630	 -0.247	0.232	  1.515	0.157	0	     1412.30005	      1.44740	17.813600	0.001100	      477.48999	      6.90630 	18.654000	0.015700	     1473.80005	     10.56200	16.840900	0.007800	 1.8131	       	     	       	      	      	      	         	0.00
 0.1899	-0.1135	 0.4898	  823.278000000	    20.038000000	   71.076000000	1.460	11	248.76058431685	0.1566	-49.07886865630	0.0957	5940526050588387968	  0.3948 	0.1847	 -0.058	0.232	 -4.304	0.167	0	     1566.69995	      1.90290	17.700900	0.001300	      486.64001	     24.28600 	18.633400	0.054200	     1801.00000	     25.33900	16.623200	0.015300	 2.0102	       	     	       	      	      	      	         	0.00
-0.0786	-0.0412	 0.2594	 1060.955000000	   246.976000000	  393.985000000	1.340	14	248.69793810267	0.1313	-49.10296231996	0.0845	5940526329838218112	  3.3481 	0.1491	 -5.283	0.218	-13.581	0.147	0	    27079.00000	     25.52300	14.606800	0.001000	     8609.59961	     34.86000 	15.513900	0.004400	    27688.00000	     70.27500	13.656200	0.002800	 1.8577	       	     	3914.3 	1.5690	0.7467	  0.89	    0.168	0.00
 0.1587	-0.0515	 0.3234	 1836.960000000	   443.950000000	  685.287000000	1.367	12	248.69764089537	0.0453	-49.10131134568	0.0230	5940526329838220928	  0.3845 	0.0455	 -2.029	0.062	 -3.990	0.041	0	    55415.00000	     30.16700	13.829300	0.000600	    15819.00000	     35.63300 	14.853400	0.002400	    59927.00000	     87.44800	12.817900	0.001600	 2.0356	       	     	3711.7 	1.6030	0.7850	 13.25	   30.005	0.00
 0.0217	-0.0588	 0.2712	 1367.833000000	   103.841000000	  530.316000000	1.599	14	248.69486220003	0.0793	-49.09624064737	0.0474	5940526329838227968	  0.0157 	0.0851	 -3.099	0.131	 -6.642	0.084	0	     7964.60010	      5.82280	15.935500	0.000800	     1468.19995	     14.13900 	17.434400	0.010500	    11263.00000	     21.23900	14.632700	0.002000	 2.8017	       	     	4577.5 	2.0640	0.9933	      	         	0.00
