pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.5368	-0.1092	 0.1157	 1974.395000000	   244.824000000	  458.795000000	1.241	18	 23.51858868031	0.0368	 61.37543568846	0.0444	 509990846307896960	  0.1863 	0.0600	 -1.013	0.070	  1.031	0.093	0	     4037.60010	      2.04500	16.673100	0.000500	     1994.09998	      8.14490 	17.102000	0.004400	     3014.89990	      6.57130	16.063800	0.002400	 1.0383	       	     	5152.7 	      	      	      	         	0.00
-0.5369	-0.1982	 0.2378	 2034.292000000	   198.691000000	  690.638000000	1.359	19	 23.68301008913	0.0347	 61.39538570124	0.0413	 509991808380560896	  0.0584 	0.0617	 -1.779	0.063	  0.450	0.081	0	     4130.50000	      2.03040	16.648400	0.000500	     1239.50000	      6.23840 	17.618300	0.005500	     4375.10010	      6.33490	15.659400	0.001600	 1.9588	       	     	4056.3 	1.1665	0.5575	      	         	0.00
-0.5372	-0.1920	 0.2324	 1973.457000000	   416.191000000	  406.914000000	1.267	19	 23.68350177739	0.0345	 61.39359731951	0.0408	 509991808380562048	  0.3309 	0.0604	 -2.677	0.063	 -0.801	0.081	0	     4270.39990	      2.16390	16.612200	0.000600	     1826.59998	      4.38890 	17.197300	0.002600	     3582.60010	      8.80440	15.876400	0.002700	 1.3209	       	     	4902.4 	2.6830	1.3570	      	         	0.00
-0.5949	-0.1071	 0.2230	  335.832000000	    20.765000000	   37.199000000	1.386	19	 23.68564631731	0.2315	 61.39174574765	0.2610	 509991804082190464	 -0.8160 	0.4107	 -1.999	0.460	  0.229	0.510	0	      282.98001	      0.84262	19.559000	0.003200	      128.02000	      6.16540 	20.083200	0.052300	      264.23999	      7.10340	18.706900	0.029200	 1.3762	       	     	       	      	      	      	         	0.01
-0.5285	-0.1392	 0.1146	 4266.644000000	   697.366000000	 1175.948000000	1.237	17	 23.66784148144	0.0184	 61.38566991852	0.0215	 509991774020828544	  0.4009 	0.0322	  1.384	0.032	 -1.234	0.044	0	    17148.00000	      4.01910	15.102800	0.000300	     8402.20020	     12.04800 	15.540400	0.001600	    12801.00000	     10.88600	14.493800	0.000900	 1.0466	       	     	5096.3 	      	      	  2.74	    4.563	0.00
-0.3199	-0.2352	 0.2451	  565.417000000	    61.977000000	   88.833000000	1.257	18	 23.68316546799	0.1356	 61.39167084196	0.1649	 509991804075232000	  0.1347 	0.2301	 -1.363	0.232	  0.571	0.310	0	      618.70001	      1.09420	18.709700	0.001900	      236.77000	      3.82040 	19.415600	0.017500	      540.83002	      6.08810	17.929300	0.012200	 1.4863	       	     	       	      	      	      	         	0.10
-0.5369	-0.1854	 0.2313	 1970.364000000	   163.204000000	  567.605000000	1.360	19	 23.69165131663	0.0361	 61.38942241357	0.0413	 509991804075214720	  2.2618 	0.0622	 -5.638	0.065	 -4.989	0.083	0	     4043.30005	      2.05210	16.671500	0.000600	     1139.50000	      6.98230 	17.709600	0.006700	     4359.00000	      7.67960	15.663500	0.001900	 2.0461	       	     	3813.3 	0.4810	0.2780	  0.56	    0.059	0.00
-0.5040	-0.1896	 0.1751	 3772.023000000	   583.615000000	  743.625000000	1.229	18	 23.70247590059	0.0521	 61.39733443399	0.0601	 509991911459774720	  0.6072 	0.0887	 -1.564	0.090	 -0.134	0.118	0	    22348.00000	      5.92450	14.815300	0.000300	    12059.00000	     20.66200 	15.148100	0.001900	    15407.00000	     20.71900	14.292600	0.001500	 0.8555	       	     	5639.3 	0.9402	0.4637	      	         	0.03
-0.3539	-0.1288	 0.1970	 1524.649000000	   188.606000000	  266.284000000	1.297	18	 23.70449826938	0.0556	 61.39219990300	0.0634	 509991911459778176	  0.1147 	0.0884	 -1.245	0.095	  0.525	0.125	0	     2579.80005	      1.69200	17.159400	0.000700	     1029.00000	      5.45590 	17.820300	0.005800	     2315.69995	      8.69650	16.350200	0.004100	 1.4701	       	     	       	      	      	      	         	0.01
-0.3276	-0.2655	 0.2616	  319.703000000	    43.532000000	   80.315000000	1.320	18	 23.71142187347	0.1089	 61.39254128861	0.1283	 509991842740300544	  0.3274 	0.1762	  0.876	0.182	  2.437	0.248	0	      940.03003	      2.94030	18.255500	0.003400	      347.98001	      7.99370 	18.997500	0.024900	      892.50000	     11.11300	17.385400	0.013500	 1.6121	       	     	       	      	      	      	         	0.00
