pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.2975	-0.0516	 0.1369	 3152.044	  365.155	  711.574	1.304	14	 ---	 39.82353992143	0.0289	 60.3656318582 	0.0346	 465192413257470208	  0.356  	0.0425	 -0.118	0.041	 -0.41 	0.08 	0	     9073.9 	      2.8787 	15.7939	0.0003	     3534.8  	       9.6802  	16.4805	0.003 	      8297.3 	     11.661   	14.9646	0.0015	 1.5159	   --- 	 --- 	4335.0 	---   	---   	  3.5 	    3.902	  0.1  	Berkeley_65
 0.2401	-0.045 	 0.2691	  938.436	   53.107	  209.525	1.381	15	 ---	 39.82757331594	0.0944	 60.39526876519	0.1044	 465192615117305856	  0.4707 	0.1325	 -0.087	0.131	 -0.858	0.231	0	     1219.7 	      1.2998 	17.9727	0.0012	      380.0  	       7.1554  	18.9019	0.0204	      1304.6 	      6.2264  	16.9732	0.0052	 1.9287	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Berkeley_65
 0.2094	 0.0251	 0.2614	 1486.836	   68.345	  270.19 	1.397	14	 ---	 39.74849688714	0.0681	 60.36583150879	0.0764	 465191176306893824	  0.5789 	0.1039	 -0.465	0.094	 -0.16 	0.17 	0	     2344.6 	      1.5769 	17.2632	0.0007	      757.47 	      11.083   	18.153 	0.0159	      2518.8 	      9.3222  	16.2589	0.004 	 1.894 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	Berkeley_65
 0.2545	-0.0584	 0.3128	 1801.585	  111.584	  356.876	1.353	14	 ---	 39.74893430289	0.0485	 60.38898111089	0.0592	 465192718196506752	  0.5285 	0.0789	 -0.752	0.069	 -0.088	0.144	0	     3226.2 	      1.7908 	16.9166	0.0006	     1038.1  	       9.3031  	17.8108	0.0097	      3327.8 	      9.3248  	15.9565	0.003 	 1.8543	   --- 	 --- 	3924.64	2.9335	1.5003	  --- 	    ---  	  0.6  	Berkeley_65
 0.1961	 0.0153	 0.0948	 2156.807	  139.246	  514.473	1.37 	14	 ---	 39.60902485547	0.0436	 60.43322101182	0.0492	 465195329536391424	  0.5135 	0.0632	 -0.739	0.06 	 -0.265	0.123	1	     4799.9 	      2.2255 	16.4853	0.0005	     1536.4  	      11.034   	17.3851	0.0078	      5040.3 	      9.797   	15.5058	0.0021	 1.8794	   --- 	 --- 	3957.76	2.206 	1.105 	  2.36	    1.233	  0.9  	Berkeley_65
 0.2893	-0.0835	 0.2156	 3421.98 	  393.764	  802.193	1.265	15	 ---	 39.6778341047 	0.0295	 60.47078716422	0.0369	 465196914383149184	  0.4064 	0.0415	 -0.387	0.042	 -0.475	0.085	0	     8829.6 	      2.5803 	15.8235	0.0003	     3900.4  	       9.9055  	16.3736	0.0028	      7264.8 	      9.0562  	15.1089	0.0014	 1.2648	   --- 	 --- 	4853.52	---   	---   	  2.2 	    2.415	  0.1  	Berkeley_65
 0.2146	-0.0486	 0.141 	 1713.549	  117.899	  426.447	1.351	15	 ---	 39.78172706954	0.0567	 60.41168891111	0.0645	 465192859934045184	  0.3142 	0.0799	 -0.536	0.079	 -0.492	0.143	0	     2882.1 	      1.682  	17.0391	0.0006	      936.2  	       7.9407  	17.923 	0.0092	      2958.9 	      6.9386  	16.0841	0.0025	 1.8389	   --- 	 --- 	3929.0 	---   	---   	  --- 	    ---  	  0.1  	Berkeley_65
 0.2481	-0.0465	 0.2093	 2369.575	  222.297	  576.114	1.343	15	 ---	 39.73629777489	0.0446	 60.46056611001	0.0482	 465193925085912960	  0.3621 	0.0578	 -0.775	0.061	 -0.215	0.106	0	     4691.7 	      1.98   	16.51  	0.0005	     1544.2  	       6.9464  	17.3797	0.0049	      4759.0 	      8.2606  	15.5681	0.0019	 1.8115	   --- 	 --- 	3998.0 	---   	---   	  --- 	    ---  	  0.9  	Berkeley_65
 0.36  	 0.0286	 0.102 	 4898.392	  660.303	 1275.263	1.28 	14	 ---	 39.76772988661	0.0283	 60.42142315267	0.0256	 465193615848284672	  0.5058 	0.0302	 -0.611	0.038	 -0.478	0.059	1	    20407.0 	      4.166  	14.9139	0.0002	     8655.7  	      13.109   	15.5081	0.0016	     17459.0 	     13.69    	14.1569	0.0009	 1.3513	   --- 	 --- 	4732.62	---   	---   	  2.87	    3.726	  0.8  	Berkeley_65
