pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.0737	 0.0636	 0.0182	 1838.297000000	   213.203000000	  325.027000000	1.355	16	216.34965614909	0.0460	-61.19748307882	0.0437	5854582728515541120	  0.2236 	0.0714	 -6.801	0.072	 -3.319	0.101	0	     2995.10010	      1.62930	16.997400	0.000600	      916.71997	      4.29970 	17.945800	0.005100	     3142.69995	      9.66900	16.018700	0.003300	 1.9271	       	     	3905.0 	1.8853	0.9120	      	         	0.00
 0.0010	 0.0383	 0.1196	 1218.935000000	    75.330000000	  140.598000000	1.336	17	216.35165920675	0.0786	-61.19498783417	0.0747	5854582724201276416	  0.4137 	0.1201	 -7.098	0.120	 -3.536	0.168	0	     1240.40002	      1.01760	17.954400	0.000900	      450.39999	      5.97900 	18.717400	0.014400	     1206.19995	      8.57940	17.058300	0.007700	 1.6591	       	     	       	      	      	      	         	0.00
-0.0262	-0.0124	 0.0352	  800.343000000	    80.290000000	  260.005000000	1.364	16	216.35329781852	0.0712	-61.20161157760	0.0641	5854582728515540992	  1.2947 	0.1055	 -3.505	0.108	 -4.068	0.150	0	     1598.19995	      1.99690	17.679300	0.001400	      448.85001	      5.59040 	18.721100	0.013500	     1730.59998	      6.65610	16.666400	0.004200	 2.0547	       	     	       	      	      	      	         	0.00
-0.0663	 0.0667	 0.0992	 2508.959000000	   232.861000000	  385.450000000	1.371	17	216.33377098885	0.0333	-61.20391155757	0.0324	5854582728515540864	  0.3591 	0.0510	 -7.748	0.052	 -7.170	0.074	0	     5256.50000	      2.09510	16.386600	0.000400	     1725.50000	      7.41020 	17.259100	0.004700	     5481.00000	     14.22000	15.414800	0.002800	 1.8443	       	     	4072.0 	      	      	      	         	0.00
-0.0203	 0.0247	 0.1083	 1255.949000000	    54.993000000	  283.074000000	1.489	17	216.33007962822	0.0773	-61.20523248806	0.0737	5854582724200400256	  0.4039 	0.1179	 -7.677	0.120	 -2.659	0.169	0	     1305.19995	      1.03920	17.899200	0.000900	      239.36000	      4.35270 	19.403700	0.019700	     1704.50000	      6.02150	16.682900	0.003800	 2.7208	       	     	       	      	      	      	         	0.00
-0.1115	 0.1154	 0.0471	 6085.040000000	   715.051000000	 1465.041000000	1.253	17	216.44154363376	0.0172	-61.17866557237	0.0159	5854588496636747776	  0.7071 	0.0241	 -4.267	0.026	 -3.280	0.036	1	    30536.00000	      5.01820	14.476300	0.000200	    13586.00000	     19.00100 	15.018600	0.001500	    24667.00000	     16.83700	13.781600	0.000700	 1.2370	       	     	4978.9 	      	      	  2.20	    2.676	0.00
 0.0250	 0.0884	 0.3798	 1032.360000000	   101.905000000	  161.531000000	1.301	17	216.45683895715	0.0889	-61.17283809337	0.0852	5854588496636751616	  0.2272 	0.1458	 -5.838	0.132	 -1.805	0.183	0	     1216.80005	      1.17860	17.975400	0.001100	      439.48999	      4.31270 	18.744000	0.010700	     1144.09998	      7.08280	17.115800	0.006700	 1.6282	       	     	       	      	      	      	         	0.00
 0.0328	 0.0838	 0.2578	  669.501000000	    35.667000000	  112.232000000	1.388	16	216.45915890359	0.1257	-61.16956037754	0.1163	5854588496637337856	  0.5318 	0.1924	-12.793	0.190	 -5.754	0.239	0	      644.10999	      0.96208	18.666000	0.001600	      209.92999	      5.88580 	19.546200	0.030400	      683.81000	      6.09290	17.674600	0.009700	 1.8717	       	     	       	      	      	      	         	0.00
-0.1096	 0.0282	 0.2348	 1867.376000000	   226.402000000	  462.617000000	1.334	17	216.45404867506	0.0427	-61.17076790362	0.0395	5854588500935151232	  0.6699 	0.0630	  0.296	0.064	 -0.176	0.087	0	     4141.39990	      2.21780	16.645500	0.000600	     1593.09998	      7.03670 	17.345800	0.004800	     3932.30005	      8.50020	15.775300	0.002300	 1.5705	       	     	4306.5 	      	      	  1.28	    0.510	0.00
-0.0407	 0.1558	 0.1198	 2774.985000000	   388.784000000	 1017.726000000	1.287	15	216.46038610933	0.0281	-61.16746618096	0.0276	5854588500952167552	  0.4638 	0.0447	 -6.035	0.043	 -3.713	0.060	1	     8257.50000	      2.97570	15.896200	0.000400	     3484.19995	      8.96180 	16.496100	0.002800	     7140.20020	      7.01580	15.127600	0.001100	 1.3685	       	     	4931.9 	      	      	  1.79	    1.700	0.00
