pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.4533	-0.2386	 0.0843	  863.876000000	    52.407000000	  114.363000000	1.428	 9	274.70828342583	0.1008	-18.17658636625	0.0926	4096389968455024384	  0.4021 	0.0941	  3.171	0.200	 -1.000	0.178	0	     3696.19995	      4.27860	16.769000	0.001300	     1508.59998	     28.78700 	17.404900	0.020700	     3768.50000	     32.95200	15.821500	0.009500	 1.5835	       	     	4394.9 	      	      	      	         	0.00
 0.2765	-0.2184	 0.0524	  934.420000000	   148.610000000	  109.246000000	1.299	 9	274.70787936221	0.0634	-18.17856407773	0.0577	4096389964106266752	  0.6032 	0.0567	 -2.793	0.126	 -5.103	0.110	0	     8815.59961	      9.43430	15.825200	0.001200	     4480.29980	     30.14800 	16.223100	0.007300	     6973.89990	     63.83600	15.153200	0.009900	 1.0699	       	     	5077.3 	0.7807	0.4000	  1.32	    1.040	0.00
 0.4789	-0.2286	 0.0747	  913.975000000	    69.914000000	   73.391000000	1.367	 9	274.70998880894	0.0975	-18.17825937173	0.0896	4096389968454959360	  0.6329 	0.0898	  0.357	0.194	  2.255	0.174	0	     3511.19995	      3.84160	16.824700	0.001200	     1804.90002	     25.81600 	17.210300	0.015500	     2995.39990	     40.81500	16.070800	0.014800	 1.1395	       	     	4955.5 	0.4162	0.1935	  0.84	    0.386	0.00
 0.3150	-0.3377	 0.1852	  822.800000000	    23.500000000	  154.844000000	1.817	11	274.68212787286	0.1203	-18.15838219513	0.1114	4096390788766093312	 -0.0165 	0.1304	 -0.749	0.228	 -6.861	0.191	0	     7522.89990	      9.14300	15.997400	0.001300	      857.85999	     36.50400 	18.017800	0.046200	    12812.00000	     82.74300	14.492900	0.007000	 3.5250	       	     	3698.1 	      	      	      	         	0.00
 0.1376	-0.4241	 0.2676	  656.458000000	    35.825000000	  192.025000000	1.757	10	274.67608713501	0.0986	-18.16536078960	0.0938	4096390788740018688	  0.1296 	0.1156	 -1.056	0.192	 -5.757	0.156	0	     6308.89990	      9.61060	16.188500	0.001700	      917.51001	     25.61100 	17.944900	0.030300	    10168.00000	     52.95300	14.743800	0.005700	 3.2011	       	     	4053.1 	2.6990	1.3880	      	         	0.00
 0.1751	-0.2598	 0.1074	 1337.497000000	   255.257000000	  440.345000000	1.290	10	274.68923121640	0.0439	-18.16066765767	0.0398	4096390788740030592	  0.3276 	0.0431	  0.583	0.084	  0.575	0.070	0	    15354.00000	     11.47900	15.222800	0.000800	     7517.60010	     29.45100 	15.661200	0.004300	    12289.00000	     27.90800	14.538100	0.002500	 1.1231	       	     	4956.0 	      	      	  3.40	    6.299	0.00
 0.1825	-0.2788	 0.2417	  477.430000000	    39.188000000	  135.033000000	1.734	10	274.68620981346	0.1217	-18.15998701325	0.1108	4096390788740030720	  0.0812 	0.1344	 -4.107	0.232	 -7.167	0.196	0	    10948.00000	     22.93200	15.590000	0.002300	      877.96002	     22.40400 	17.992700	0.027700	    18107.00000	    134.09000	14.117300	0.008000	 3.8754	       	     	3335.0 	2.2853	1.3270	      	         	0.00
 0.2577	-0.2420	 0.2179	  623.005000000	   221.840000000	  435.729000000	1.308	11	274.67443587164	0.1238	-18.16248212074	0.1154	4096390788740025984	 -0.5454 	0.1343	  0.327	0.245	 -1.417	0.212	0	    14101.00000	     22.63400	15.315300	0.001700	     6608.50000	     29.79000 	15.801100	0.004900	    11838.00000	     27.16900	14.578700	0.002500	 1.2224	       	     	4877.8 	      	      	      	         	0.00
 0.1803	-0.3112	 0.2663	  921.444000000	   228.278000000	  172.582000000	1.397	11	274.67650618670	0.0700	-18.15621300198	0.0652	4096390788740050560	  0.3230 	0.0829	 -2.046	0.127	 -2.167	0.108	0	     5689.79980	      6.17480	16.300600	0.001200	     2272.19995	      9.95360 	16.960300	0.004800	     5677.60010	     32.89800	15.376500	0.006300	 1.5838	       	     	4445.0 	      	      	      	         	0.00
 0.4422	-0.3153	 0.1155	 1731.607000000	   519.932000000	  328.550000000	1.159	10	274.69536332033	0.0595	-18.17218911127	0.0552	4096390724417834880	  0.4561 	0.0601	  0.207	0.117	 -2.289	0.103	1	 18262000.00000	  10546.00000	 7.534500	0.000600	 12518000.00000	  24077.00000 	 7.607500	0.002100	  8640900.00000	  26300.00000	 7.420500	0.003300	 0.1870	       	     	8495.7 	0.6947	0.3343	      	         	0.62
