pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.3662	-0.2982	 0.4008	 1331.471	   98.529	  580.514	1.534	12	 ---	259.25779425874	0.0976	-40.74949608329	0.0726	5971931817859274496	  0.2137 	0.1084	 -0.651	0.167	 -1.906	0.116	0	     4703.2 	      3.5323 	16.5074	0.0008	      881.08 	       8.9424  	17.9888	0.011 	      6335.7 	     10.914   	15.2574	0.0019	 2.7314	   --- 	 --- 	3560.0 	2.7963	1.4102	  --- 	    ---  	  0.9  	BH_217
 0.2621	-0.3512	 0.549 	  722.403	   39.417	  116.993	1.544	12	 ---	259.27043721398	0.1451	-40.75800010564	0.1178	5971931852218992896	  0.2266 	0.194 	 -0.383	0.248	 -1.663	0.184	0	     1616.1 	      2.2371 	17.6672	0.0015	      426.54 	      10.821   	18.7765	0.0275	      2069.0 	     17.685   	16.4725	0.0093	 2.304 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	BH_217
 0.1294	-0.2487	 0.517 	 1541.494	   85.382	  174.026	1.436	12	 ---	259.1688811036 	0.0705	-40.69316046957	0.0567	5971935906668510208	  0.3934 	0.0906	 -0.296	0.125	 -2.081	0.091	0	     4291.3 	      2.7839 	16.6069	0.0007	     1304.4  	      15.278   	17.5628	0.0127	      4856.1 	     27.905   	15.5462	0.0062	 2.0166	   --- 	 --- 	3866.11	2.441 	1.2435	  --- 	    ---  	  0.1  	BH_217
 0.2624	-0.3105	 0.4255	  722.318	   42.036	  131.235	1.46 	13	 ---	259.15610806546	0.1367	-40.67729555219	0.1072	5971936177212162688	  0.1653 	0.1672	 -0.749	0.235	 -1.861	0.166	0	     1659.4 	      2.2973 	17.6385	0.0015	      413.99 	       9.8485  	18.8089	0.0258	      2008.5 	     15.304   	16.5048	0.0083	 2.3041	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.7  	BH_217
 0.531 	-0.3782	 0.2318	 1236.978	   52.232	  178.906	1.659	13	 ---	259.25794393949	0.1641	-40.77879055299	0.1203	5971931710448494208	  0.1609 	0.1512	 -0.354	0.269	 -1.76 	0.187	0	     2650.5 	      2.1427 	17.13  	0.0009	      415.93 	       7.9631  	18.8038	0.0208	      3981.1 	     22.253   	15.7619	0.0061	 3.0419	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	BH_217
 0.2297	-0.2727	 0.3806	 4902.554	  557.773	  568.833	1.318	13	 ---	259.27852070629	0.0353	-40.81438671436	0.0268	5971931435568166400	  0.5626 	0.0386	 -0.908	0.06 	 -1.488	0.044	0	    68597.0 	     13.992  	13.5976	0.0002	    25878.0  	      46.396   	14.3191	0.0019	     64544.0 	    113.47    	12.7373	0.0019	 1.5818	   --- 	 --- 	4395.0 	---   	---   	  5.85	   11.488	  0.3  	BH_217
 0.3121	-0.2502	 0.4487	 1092.16 	   92.754	  236.728	1.445	13	 ---	259.26345167263	0.0988	-40.77007835974	0.0724	5971931749140140288	  0.3818 	0.1097	 -1.308	0.17 	 -1.903	0.116	0	     3226.6 	      2.9544 	16.9165	0.001 	      973.97 	      10.501   	17.88  	0.0117	      3687.6 	     15.577   	15.8451	0.0046	 2.035 	   --- 	 --- 	3698.46	---   	---   	  --- 	    ---  	  0.4  	BH_217
 0.2782	-0.3163	 0.3468	 2521.21 	  268.366	  211.432	1.408	12	 ---	259.18087307938	0.0523	-40.70272607637	0.0365	5971935906633300352	  0.3793 	0.0491	 -1.586	0.087	 -1.983	0.056	0	    16444.0 	      6.5223 	15.1483	0.0004	     5397.6  	      20.113   	16.0209	0.004 	     17752.0 	     83.962   	14.1388	0.0051	 1.8821	   --- 	 --- 	4122.95	---   	---   	  5.18	    6.98 	  0.1  	BH_217
 0.035 	-0.3107	 0.4135	 1586.339	  261.091	  802.901	1.415	13	 0.0	259.20402639423	0.0513	-40.72177074088	0.0404	5971932878677116032	  0.248  	0.061 	 -0.579	0.093	 -1.776	0.065	0	   363990.0 	    229.45   	11.7856	0.0007	    83343.0  	     319.21    	13.0492	0.0042	    431610.0 	    537.57    	10.6742	0.0014	 2.375 	 -12.65	 0.94	3965.05	---   	---   	  --- 	    ---  	  0.9  	BH_217
