pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.2817	-0.2033	 0.1932	  742.103	   80.771	  136.397	1.377	11	 ---	279.08720794578	0.1029	 -8.47561763008	0.0955	4156434397178591488	  0.4531 	0.1074	 -0.558	0.204	 -3.06 	0.188	0	     2392.1 	      3.2234 	17.2414	0.0015	      767.58 	       9.5032  	18.1386	0.0134	      2526.0 	     18.519   	16.2559	0.008 	 1.8827	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	NGC_6664
 0.2835	-0.301 	 0.2538	 1975.17 	  348.6  	  599.206	1.307	10	 ---	279.14487934356	0.0368	 -8.40659382248	0.0349	4156435329201084544	  0.4595 	0.0427	 -0.075	0.072	 -2.722	0.069	0	    16302.0 	      8.2534 	15.1578	0.0005	     6263.6  	      17.968   	15.8593	0.0031	     15044.0 	     25.107   	14.3185	0.0018	 1.5408	   --- 	 --- 	4442.62	---   	---   	  3.38	    4.008	  0.9  	NGC_6664
 0.1615	 0.191 	 0.0855	  573.007	   51.337	  198.734	1.44 	 9	 ---	279.13859865038	0.1331	 -8.55949615888	0.1247	4156428693461675008	  0.3586 	0.1432	  0.032	0.31 	 -2.46 	0.269	0	     1903.1 	      3.3212 	17.4897	0.0019	      526.37 	      10.253   	18.5482	0.0211	      2213.8 	     11.139   	16.3991	0.0055	 2.1491	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	NGC_6664
 0.2661	-0.2451	 0.195 	  788.504	   50.126	  124.069	1.361	11	 ---	279.11920427662	0.1027	 -8.49939834256	0.0976	4156433503825286784	  0.4672 	0.1147	  0.218	0.199	 -2.56 	0.184	0	     2369.3 	      3.0048 	17.2518	0.0014	      808.94 	      16.138   	18.0816	0.0217	      2416.2 	     19.474   	16.3041	0.0088	 1.7775	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	NGC_6664
 0.2598	-0.2975	 0.2426	 3145.137	  418.843	  533.254	1.264	10	 ---	279.15816397778	0.0286	 -8.41324031898	0.0273	4156435123042630656	  0.4763 	0.0332	 -0.57 	0.056	 -2.374	0.054	0	    41677.0 	     13.251  	14.1386	0.0003	    18919.0  	      45.17    	14.6591	0.0026	     33773.0 	     63.334   	13.4405	0.002 	 1.2186	   --- 	 --- 	4861.0 	---   	---   	  4.06	    8.281	  0.1  	NGC_6664
 0.4159	-0.1315	 0.1108	  718.403	   16.338	  124.706	1.428	11	 ---	279.07764282077	0.1261	 -8.59048018058	0.1229	4156431167365547136	  0.3921 	0.1348	 -0.333	0.25 	 -2.26 	0.236	0	     1593.1 	      2.2175 	17.6828	0.0015	      436.96 	      26.744   	18.7503	0.0665	      1838.1 	     14.74    	16.601 	0.0087	 2.1493	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	NGC_6664
 0.4816	-0.0161	 0.2778	  918.417	  135.841	  224.266	1.44 	10	 ---	279.08885112449	0.0685	 -8.57306300377	0.067 	4156431201722522112	  0.3124 	0.0782	 -0.627	0.149	 -2.946	0.162	0	     4273.9 	      4.6536 	16.6113	0.0012	     1088.7  	       8.0148  	17.7591	0.008 	      5066.3 	     22.59    	15.5002	0.0048	 2.2589	   --- 	 --- 	3694.17	2.34  	1.1755	  --- 	    ---  	  0.3  	NGC_6664
 0.3815	-0.0824	 0.3113	  931.818	   65.737	  332.863	1.438	10	 ---	279.1462077961 	0.0971	 -8.48569048171	0.0913	4156433645573807104	  0.415  	0.1049	  0.326	0.204	 -2.86 	0.22 	0	     2878.1 	      3.0886 	17.0406	0.0012	      702.59 	      10.688   	18.2346	0.0165	      3435.0 	     10.32    	15.9221	0.0033	 2.3125	   --- 	 --- 	3475.67	2.4553	1.224 	  --- 	    ---  	  0.3  	NGC_6664
 0.4596	-0.0127	 0.1749	  813.491	   49.128	  270.386	1.382	10	 ---	279.00555255413	0.1088	 -8.50752823848	0.1026	4156432644831790976	  0.5397 	0.1145	  0.294	0.233	 -3.135	0.223	0	     2048.5 	      2.5182 	17.4098	0.0013	      601.16 	      12.237   	18.4039	0.0221	      2230.6 	      8.2496  	16.3909	0.004 	 2.013 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	NGC_6664
