pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.4009	 0.1717	 0.1258	  667.211000000	    23.114000000	  114.035000000	1.373	13	244.62329609422	0.1841	-49.73365788579	0.1237	5935506509426313984	  0.0978 	0.2058	 -3.420	0.384	 -4.950	0.222	0	      796.31000	      1.19350	18.435700	0.001600	      261.73001	     11.32400 	19.306800	0.047000	      831.41998	      7.29090	17.462400	0.009500	 1.8444	       	     	       	      	      	      	         	0.00
-0.4830	 0.1629	 0.2019	  674.803000000	    21.293000000	   79.901000000	1.336	13	244.56972269324	0.1643	-49.72763594235	0.1190	5935506646865331456	  0.6354 	0.2103	  2.777	0.344	 -0.788	0.215	0	      819.07001	      1.21380	18.405100	0.001600	      256.98999	     12.06900 	19.326600	0.051000	      837.65997	     10.48400	17.454200	0.013600	 1.8724	       	     	       	      	      	      	         	0.00
-0.3850	 0.1322	 0.3457	 3503.169000000	   393.190000000	 1098.387000000	1.290	14	244.56660409238	0.0373	-49.73196889134	0.0250	5935506646879915392	  0.5429 	0.0466	 -2.108	0.069	 -1.914	0.044	0	    13348.00000	      3.81020	15.374900	0.000300	     5187.89990	     13.19400 	16.063900	0.002800	    12029.00000	     10.95100	14.561400	0.001000	 1.5025	       	     	4377.0 	      	      	  2.71	    2.420	0.00
-0.3836	 0.0367	 0.3672	  702.871000000	   132.503000000	  403.171000000	1.371	13	244.58723386217	0.2642	-49.70936821591	0.1959	5935506784318879104	  0.8812 	0.3193	  1.151	0.514	 -1.934	0.337	0	     4866.39990	      6.92360	16.470300	0.001500	     1688.09998	     12.74000 	17.282900	0.008200	     4984.20020	     12.36300	15.517900	0.002700	 1.7650	       	     	4225.0 	      	      	      	         	0.01
-0.3040	 0.1122	 0.3873	  661.429000000	    21.652000000	   97.470000000	1.385	12	244.61217005206	0.2094	-49.72968498922	0.1161	5935506715584764288	  0.0073 	0.2330	-15.043	0.334	 -6.726	0.213	0	      997.17999	      1.50760	18.191400	0.001600	      307.82001	     14.21700 	19.130600	0.050100	     1073.40002	     11.01300	17.185000	0.011100	 1.9456	       	     	       	      	      	      	         	0.00
-0.3906	 0.2061	 0.2854	 1744.222000000	   204.221000000	  443.101000000	1.295	14	244.58967343384	0.0546	-49.71625718376	0.0368	5935506784318873856	  0.2933 	0.0665	 -0.081	0.110	 -2.661	0.067	0	     5041.39990	      2.89040	16.432000	0.000600	     1905.00000	      9.32810 	17.151700	0.005300	     4624.79980	     10.43700	15.599200	0.002500	 1.5525	       	     	4390.5 	      	      	      	         	0.00
-0.2828	 0.1509	 0.2379	 1983.040000000	   115.576000000	  292.407000000	1.418	14	244.60057649920	0.0662	-49.73472128786	0.0414	5935506681239640192	  0.2720 	0.0691	 -2.602	0.126	 -2.532	0.071	0	     4486.89990	      2.26260	16.558500	0.000500	     1294.19995	     11.19800 	17.571400	0.009400	     5069.79980	     17.33800	15.499400	0.003700	 2.0719	       	     	3661.3 	2.1497	1.0565	      	         	0.00
-0.3923	 0.1798	 0.1278	  865.491000000	    44.272000000	  106.231000000	1.337	13	244.61524715384	0.1489	-49.72698323980	0.1005	5935506715599379584	  0.4621 	0.1674	  3.092	0.309	 -1.128	0.180	0	     1035.80005	      1.19680	18.150200	0.001300	      343.88000	      7.76730 	19.010400	0.024500	     1041.00000	      9.79930	17.218300	0.010200	 1.7921	       	     	       	      	      	      	         	0.00
-0.3449	 0.1419	 0.2886	 5528.525000000	   485.073000000	 1376.947000000	1.400	14	244.60017580023	0.0317	-49.73308420525	0.0211	5935506681239641600	  0.4929 	0.0372	 -1.353	0.061	 -4.854	0.037	0	    85273.00000	     15.42400	13.361300	0.000200	    20713.00000	     42.70200 	14.560800	0.002200	    98677.00000	     71.66400	12.276400	0.000800	 2.2844	 -21.10	 2.01	3834.1 	2.0215	0.9890	 11.52	   25.836	0.00
-0.3791	 0.1526	 0.2135	 1039.988000000	    55.914000000	  238.428000000	1.402	14	244.59000070162	0.1016	-49.71258548419	0.0711	5935506780008435968	  0.3497 	0.1156	 -5.070	0.216	 -7.039	0.128	0	     1594.69995	      1.53340	17.681700	0.001000	      445.04001	      7.95930 	18.730400	0.019400	     1791.40002	      7.51320	16.629000	0.004600	 2.1014	       	     	       	      	      	      	         	0.00
