pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.1395	-0.2612	 0.2487	  788.084	  194.471	  314.349	1.402	10	 ---	264.81272670351	0.0398	-33.36049675944	0.0318	4053726065450158080	  0.3009 	0.042 	  0.447	0.073	 -0.961	0.054	0	    22333.0 	     28.339  	14.816 	0.0014	     6320.0  	      32.499   	15.8496	0.0056	     24995.0 	     79.513   	13.7673	0.0035	 2.0823	   --- 	 --- 	3837.56	1.768 	0.8687	  --- 	    ---  	  0.5  	NGC_6404
 0.3073	-0.2453	 0.1861	 1251.23 	   69.332	  191.173	1.467	10	 ---	264.84820802333	0.0699	-33.35376638459	0.0539	4053726271574469376	  0.3875 	0.0665	  0.208	0.129	 -0.946	0.093	0	     5967.8 	      4.7696 	16.2488	0.0009	     1688.3  	      24.351   	17.2828	0.0157	      7068.4 	     36.974   	15.1386	0.0057	 2.1441	   --- 	 --- 	3644.0 	2.3535	1.1715	  --- 	    ---  	  0.7  	NGC_6404
 0.1699	-0.1413	 0.352 	  224.093	   15.057	   73.614	1.787	11	 ---	264.78933622847	0.2092	-33.22230378518	0.1689	4053731047576135424	  0.4091 	0.2415	  0.281	0.379	 -0.778	0.289	0	     1584.1 	      7.0688 	17.6889	0.0048	      380.39 	      25.263   	18.9008	0.0721	      2450.4 	     33.287   	16.2888	0.0147	 2.612 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	NGC_6404
 0.241 	-0.2459	 0.289 	  593.663	   20.427	  175.01 	1.66 	10	 ---	264.84478245631	0.1932	-33.33192733537	0.1521	4053726512126761728	  0.4107 	0.2042	  0.241	0.35 	 -0.857	0.26 	0	     1437.7 	      2.4217 	17.7942	0.0018	      321.61 	      15.744   	19.0831	0.0532	      2065.5 	     11.802   	16.4744	0.0062	 2.6087	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	NGC_6404
 0.0651	-0.2298	 0.2332	  519.832	   13.712	   50.588	2.011	11	 ---	264.85614048545	0.1862	-33.29930555587	0.1602	4053726718285234944	  0.1986 	0.1952	  0.1  	0.347	 -0.633	0.262	0	     3058.4 	      5.8834 	16.9746	0.0021	      631.81 	      46.079   	18.3499	0.0792	      5517.9 	    109.08    	15.4075	0.0215	 2.9424	   --- 	 --- 	4142.02	---   	---   	  --- 	    ---  	  0.4  	NGC_6404
 0.1594	-0.2319	 0.2382	 2230.963	  380.006	  506.872	1.395	11	 ---	264.84742769016	0.0596	-33.30408525102	0.0498	4053726683925500672	  0.3369 	0.0636	 -0.331	0.111	 -0.787	0.084	0	    40744.0 	     18.263  	14.1632	0.0005	    11700.0  	      30.788   	15.1809	0.0029	     45118.0 	     89.013   	13.126 	0.0021	 2.0549	   --- 	 --- 	3855.78	1.5725	0.765 	  --- 	    ---  	  0.2  	NGC_6404
 0.8631	 0.3561	 0.534 	 1139.956	   45.381	  286.62 	1.506	 9	 ---	264.73974383946	0.1184	-33.19847035576	0.0836	4053731906605997568	  0.2814 	0.1216	  0.455	0.413	 -0.44 	0.321	0	     3634.3 	      3.1881 	16.7873	0.001 	      785.15 	      17.301   	18.114 	0.0239	      4688.7 	     16.359   	15.5843	0.0038	 2.5297	   --- 	 --- 	3488.5 	2.7218	1.3675	  --- 	    ---  	  0.1  	NGC_6404
 0.0451	-0.2717	 0.4148	  589.384	   36.334	  169.518	1.732	10	 ---	264.78537525524	0.1308	-33.30793558475	0.0974	4053727199321660672	  0.2559 	0.1517	  0.062	0.208	 -0.832	0.162	0	     2259.6 	      3.8338 	17.3033	0.0018	      603.16 	      16.601   	18.4003	0.0299	      3310.0 	     19.526   	15.9624	0.0064	 2.4379	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	NGC_6404
 0.0455	-0.2875	 0.4081	  702.185	   29.571	   66.579	1.687	10	 ---	264.77563915246	0.1603	-33.33314749993	0.1209	4053726958765575936	  0.4909 	0.1864	 -0.463	0.251	 -1.278	0.199	0	     1517.9 	      2.1618 	17.7352	0.0015	      444.35 	      15.026   	18.7321	0.0367	      2116.9 	     31.795   	16.4477	0.0163	 2.2844	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	NGC_6404
