pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.3213	 0.2187	 0.147 	  740.666	   36.705	  364.672	1.563	11	 ---	 88.17551131271	0.0679	 -9.58000075711	0.0735	3011556683418764032	  3.5642 	0.0952	  0.227	0.164	 -0.331	0.199	0	     3555.0 	      4.7998 	16.8113	0.0015	      486.65 	      13.259   	18.6333	0.0296	      5069.3 	     13.901   	15.4996	0.003 	 3.1338	   --- 	 --- 	3972.9 	---   	---   	  --- 	    ---  	  0.9  	UPK_422
-0.2837	 0.2741	 0.0734	  797.969	   43.777	  251.585	1.524	12	 ---	 88.11747899454	0.0726	 -9.32792106307	0.078 	3011617671954139776	  3.4136 	0.1023	  0.177	0.182	 -0.395	0.177	0	     2217.2 	      2.7786 	17.3238	0.0014	      330.87 	       7.5579  	19.0523	0.0248	      3048.9 	     12.119   	16.0515	0.0043	 3.0007	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	UPK_422
-0.1757	 0.0834	 0.0464	  670.675	   41.317	  155.827	1.555	12	 ---	 87.69615626644	0.0914	 -9.60160451381	0.1014	3011585030202808960	  3.496  	0.1194	 -0.354	0.222	 -1.266	0.193	0	     2284.8 	      3.4067 	17.2913	0.0016	      337.63 	       8.1717  	19.0303	0.0263	      3216.0 	     20.638   	15.9936	0.007 	 3.0366	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	UPK_422
-0.2749	 0.2047	 0.053 	 2114.322	  314.067	  538.95 	1.398	10	 ---	 88.16921349421	0.0277	 -8.8255859929 	0.0297	3011743600396494208	  3.3549 	0.0419	  0.764	0.08 	 -0.266	0.074	0	    14414.0 	      6.8175 	15.2914	0.0005	     3825.1  	      12.179   	16.3948	0.0035	     16330.0 	     30.299   	14.2295	0.002 	 2.1653	   --- 	 --- 	3620.0 	2.1937	1.079 	  0.84	    0.109	  0.9  	UPK_422
-0.0998	 0.0862	 0.0846	 1605.93 	  336.014	  211.8  	1.239	12	 0.0	 87.6147711454 	0.0245	 -8.86119004452	0.0278	3012409457765009024	  3.4207 	0.034 	 -0.114	0.059	 -0.726	0.058	0	   418280.0 	    260.46   	11.6347	0.0007	   235160.0  	     699.86    	11.923 	0.0032	    283240.0 	   1337.3     	11.1315	0.0051	 0.7915	  16.11	 0.91	5815.0 	0.199 	0.102 	  1.17	    1.409	  0.7  	UPK_422
-0.5882	 0.4988	-0.4415	  282.352	   81.402	  110.818	1.256	 9	 ---	 86.95786265015	0.0247	 -8.68235757383	0.0263	3012473607396454272	  3.3132 	0.0294	 -0.322	0.064	 -0.467	0.076	0	   112100.0 	    397.03   	13.0643	0.0038	    48678.0  	     598.0     	13.633 	0.0133	     92089.0 	    830.99    	12.3514	0.0098	 1.2816	   --- 	 --- 	4775.0 	0.785 	0.386 	  1.0 	    0.471	  0.9  	UPK_422
-0.271 	 0.3755	 0.0269	  572.045	   21.954	  161.029	1.573	11	 ---	 87.1724452917 	0.095 	 -8.99859147092	0.1168	3012427256109409920	  3.2599 	0.1454	 -0.113	0.231	 -0.364	0.223	0	     1790.6 	      3.1302 	17.5559	0.0019	      256.67 	      11.691   	19.328 	0.0495	      2559.1 	     15.892   	16.2417	0.0067	 3.0863	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	UPK_422
-0.2367	 0.1196	 0.0428	  661.099	  185.421	  188.776	1.261	12	 ---	 87.39177869276	0.0135	 -8.57356088599	0.015 	3012467972399324416	  3.4295 	0.0192	 -0.101	0.035	 -0.849	0.034	0	    85316.0 	    129.05   	13.3608	0.0016	    35324.0  	     190.51    	13.9812	0.0059	     72295.0 	    382.97    	12.6142	0.0058	 1.3671	   --- 	 --- 	4748.5 	0.934 	0.4565	  0.86	    0.337	  0.7  	UPK_422
-0.3625	 0.0265	 0.0971	 4502.788	  681.69 	 1637.362	1.234	11	 ---	 87.50601779112	0.0146	 -8.36736098057	0.0157	3012577098929626496	  3.0875 	0.023 	  0.251	0.044	 -0.341	0.04 	0	    57795.0 	     12.835  	13.7836	0.0002	    26434.0  	      38.778   	14.296 	0.0016	     44895.0 	     27.419   	13.1314	0.0007	 1.1645	   --- 	 --- 	4943.0 	0.031 	0.016 	  0.71	    0.268	  1.0  	UPK_422
