pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.1369	 0.0375	 0.3087	 1758.823	  411.57 	  614.205	1.226	15	 ---	 48.84319540023	0.0151	 62.61491209571	0.0144	 463819466830909440	  1.5614 	0.0192	 -3.641	0.025	 -0.483	0.032	0	    73267.0 	     41.657  	13.5261	0.0006	    36619.0  	      88.974   	13.9421	0.0026	     53192.0 	     86.603   	12.9473	0.0018	 0.9948	   --- 	 --- 	5351.5 	0.5755	0.292 	  1.29	    1.234	  0.4  	Trumpler_3
 0.046 	-0.0038	 0.2058	  728.774	  180.093	  200.828	1.291	15	 ---	 48.91088643585	0.022 	 62.73984164889	0.0227	 463824930029249280	  1.4415 	0.0285	 -3.401	0.035	  0.039	0.044	0	    24210.0 	     33.22   	14.7284	0.0015	    10860.0  	      60.303   	15.2618	0.006 	     20389.0 	    101.52    	13.9884	0.0054	 1.2734	   --- 	 --- 	4902.0 	0.8585	0.445 	  1.0 	    0.52 	  0.7  	Trumpler_3
 0.1041	-0.026 	 0.2644	 4333.575	  946.566	 1155.994	1.229	16	 ---	 48.95050690169	0.017 	 62.81366000923	0.0155	 463826304418744960	  1.4585 	0.0212	 -3.322	0.026	 -0.191	0.032	0	    66344.0 	     15.309  	13.6339	0.0003	    32761.0  	      34.61    	14.063 	0.0011	     48748.0 	     42.17    	13.042 	0.0009	 1.021 	   --- 	 --- 	5300.0 	0.723 	0.3523	  1.35	    1.29 	  0.9  	Trumpler_3
 0.1072	 0.0777	 0.2468	  439.239	  109.738	  151.92 	1.314	16	 ---	 48.87613908926	0.0428	 62.76740151397	0.0387	 463825754662958720	  1.4813 	0.0547	 -3.383	0.073	  0.043	0.084	0	     4935.3 	     11.236  	16.4551	0.0025	     1693.0  	      15.428   	17.2797	0.0099	      4791.1 	     31.537   	15.5608	0.0071	 1.7189	   --- 	 --- 	4159.33	0.975 	0.484 	  0.71	    0.134	  0.7  	Trumpler_3
 0.1315	 0.0882	 0.3186	  927.937	  181.709	  276.498	1.307	16	 ---	 48.86665241764	0.041 	 62.66833557472	0.0385	 463822937164459648	  1.4766 	0.0562	 -3.429	0.069	  0.089	0.083	0	     5259.9 	      5.6684 	16.3859	0.0012	     1806.1  	       9.9394  	17.2095	0.006 	      5068.7 	     18.332   	15.4997	0.0039	 1.7099	   --- 	 --- 	4200.0 	1.055 	0.4777	  0.71	    0.141	  0.8  	Trumpler_3
 0.0793	 0.2059	 0.1627	 2234.482	  661.12 	  735.665	1.253	14	 ---	 49.16544706214	0.0277	 62.95751982282	0.0242	 463833279445567104	  1.4495 	0.0311	 -3.227	0.047	  0.011	0.045	0	    22167.0 	      9.9205 	14.8241	0.0005	     9922.2  	      15.008   	15.3599	0.0016	     17845.0 	     24.257   	14.1331	0.0015	 1.2267	   --- 	 --- 	4862.25	0.684 	0.3377	  0.97	    0.475	  1.0  	Trumpler_3
 0.1307	 0.1501	 0.2176	 3614.738	  869.002	  890.114	1.238	14	 ---	 49.07156867509	0.0196	 62.90031120724	0.0169	 463832725391356416	  1.4863 	0.022 	 -2.895	0.032	  0.746	0.033	0	    77485.0 	     21.436  	13.4653	0.0003	    36990.0  	      42.566   	13.9312	0.0012	     58965.0 	     66.244   	12.8354	0.0012	 1.0957	   --- 	 --- 	4995.12	0.855 	0.4595	  1.65	    1.531	  0.3  	Trumpler_3
 0.1248	 0.1309	 0.2692	  586.826	  130.272	  249.573	1.322	15	 ---	 49.03992785961	0.0447	 62.86235138508	0.0413	 463832351732671232	  1.388  	0.0552	 -3.424	0.08 	 -0.121	0.083	0	     5116.8 	      8.7195 	16.4159	0.0019	     1738.1  	      13.342   	17.2512	0.0083	      5026.8 	     20.142   	15.5087	0.0044	 1.7425	   --- 	 --- 	4268.62	1.2967	0.6465	  0.71	    0.15 	  0.7  	Trumpler_3
-0.0016	 0.2306	 0.1461	 1688.142	  195.291	  433.75 	1.292	15	 ---	 49.21740754458	0.0477	 62.89309766334	0.0411	 463832141276163968	  1.3464 	0.0542	 -3.215	0.082	 -0.021	0.083	0	     5527.9 	      3.2746 	16.332 	0.0006	     2080.3  	      10.652   	17.0561	0.0056	      5063.3 	     11.673   	15.5008	0.0025	 1.5552	   --- 	 --- 	4385.59	0.619 	0.316 	  0.7 	    0.162	  0.9  	Trumpler_3
