pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.0316	-0.2699	 0.1454	  556.343000000	    23.684000000	  115.591000000	1.355	19	356.14237421032	0.1301	 61.73746047530	0.1298	2012856111403998336	 -0.0871 	0.1687	 -1.902	0.287	 -0.831	0.240	0	      710.10999	      1.27640	18.560100	0.002000	      240.02000	     10.13400 	19.400800	0.045800	      722.41998	      6.24980	17.614900	0.009400	 1.7858	       	     	       	      	      	      	         	0.07
-0.0141	-0.2150	 0.1612	  786.226000000	    63.414000000	  166.554000000	1.344	19	356.15494270186	0.0930	 61.74204007626	0.0851	2012856111404006272	  0.5577 	0.1143	 -1.622	0.196	 -0.685	0.158	0	     1182.69995	      1.50430	18.006200	0.001400	      353.70001	      5.57760 	18.979800	0.017100	     1235.80005	      7.41980	17.032100	0.006500	 1.9478	       	     	       	      	      	      	         	0.00
-0.0586	-0.2455	 0.0973	 2302.661000000	   283.411000000	  685.104000000	1.299	19	356.11409684281	0.0261	 61.72957448615	0.0276	2012856081349344640	  0.2178 	0.0344	 -2.053	0.055	 -0.525	0.051	0	     8497.29980	      3.69020	15.865200	0.000500	     3395.00000	     11.97900 	16.524300	0.003800	     7643.00000	     11.15600	15.053800	0.001600	 1.4705	       	     	4370.7 	      	      	      	         	0.49
-0.0245	-0.2472	 0.1053	 1204.880000000	    52.060000000	  257.394000000	1.330	19	356.11348740674	0.0651	 61.73162939540	0.0635	2012856081349341568	  0.3474 	0.0847	 -3.749	0.138	 -0.077	0.117	0	     1950.30005	      1.61870	17.463100	0.000900	      670.81000	     12.88500 	18.284900	0.020900	     1922.80005	      7.47040	16.552100	0.004200	 1.7328	       	     	       	      	      	      	         	0.05
-0.0533	-0.2697	 0.1463	 1778.252000000	   169.741000000	  488.828000000	1.266	19	356.13865884708	0.0340	 61.73825428187	0.0347	2012856081349340032	  0.2370 	0.0443	 -3.688	0.072	 -1.702	0.064	0	     5219.00000	      2.93490	16.394400	0.000600	     2387.60010	     14.06600 	16.906500	0.006400	     4220.10010	      8.63320	15.698600	0.002200	 1.2079	       	     	4916.8 	      	      	      	         	0.34
 0.0003	-0.2292	 0.1454	  559.955000000	    29.032000000	   54.350000000	1.451	18	356.17806915085	0.1179	 61.73548095381	0.1163	2012856046976658432	  0.3578 	0.1505	 -3.473	0.272	 -0.630	0.208	0	      772.01001	      1.37870	18.469300	0.001900	      317.79001	     10.94600 	19.096100	0.037400	      802.51001	     14.76600	17.500800	0.020000	 1.5953	       	     	       	      	      	      	         	0.23
-0.0679	-0.2772	 0.0511	  614.355000000	    31.772000000	   74.825000000	1.390	18	356.16941930583	0.1117	 61.75147489743	0.1288	2012856111404029952	 -0.0593 	0.1484	 -2.768	0.239	 -0.610	0.238	0	      861.50000	      1.40230	18.350200	0.001800	      262.60001	      8.26520 	19.303100	0.034200	      934.90997	     12.49500	17.335000	0.014500	 1.9681	       	     	       	      	      	      	         	0.07
 0.0449	-0.1349	 0.2125	  576.663000000	    31.796000000	   74.345000000	1.336	19	356.12451889606	0.1310	 61.73726076658	0.1223	2012856081349338368	  0.6018 	0.1584	 -3.001	0.291	 -4.047	0.227	0	      777.79999	      1.34880	18.461200	0.001900	      277.22000	      8.71860 	19.244300	0.034100	      762.14001	     10.25100	17.556800	0.014600	 1.6875	       	     	       	      	      	      	         	0.00
 0.0479	-0.1743	 0.1765	  531.319000000	    24.475000000	   97.245000000	1.309	19	356.16345067737	0.1303	 61.74404383375	0.1286	2012856115709078272	  0.2209 	0.1625	  2.024	0.289	 -2.984	0.246	0	      680.28998	      1.28040	18.606600	0.002000	      231.17999	      9.44560 	19.441500	0.044400	      659.46002	      6.78140	17.714000	0.011200	 1.7275	       	     	       	      	      	      	         	0.00
-0.0368	-0.2716	 0.1441	  905.146000000	    30.855000000	  141.701000000	1.371	19	356.13920212508	0.0816	 61.73609878151	0.0815	2012856081349343104	  0.1755 	0.1063	 -4.748	0.180	 -1.085	0.150	0	     1232.90002	      1.36210	17.961000	0.001200	      396.51001	     12.85100 	18.855700	0.035200	     1293.80005	      9.13080	16.982200	0.007700	 1.8735	       	     	       	      	      	      	         	0.00
