pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.1979	-0.1560	 0.3526	  970.429000000	    35.609000000	  183.016000000	1.374	12	254.79363952520	0.1109	-42.26264682782	0.0956	5966257508893950208	  0.3801 	0.1244	 -9.629	0.208	 -6.450	0.161	0	     1977.40002	      2.03770	17.448100	0.001100	      488.53000	     13.71900 	18.629200	0.030500	     2227.80005	     12.17300	16.392200	0.005900	 2.2369	       	     	       	      	      	      	         	0.00
-0.0290	-0.1287	 0.3706	 1146.568000000	    41.653000000	  384.216000000	1.527	12	254.79452065147	0.1067	-42.26345186901	0.0929	5966257513195424384	  0.1889 	0.1213	 -1.375	0.222	 -3.391	0.163	0	     3130.69995	      2.73050	16.949300	0.000900	      518.28003	     12.44300 	18.565000	0.026100	     4261.20020	     11.09100	15.688100	0.002800	 2.8769	       	     	3913.7 	2.8610	1.4393	      	         	0.00
-0.1807	-0.1698	 0.3951	 1032.949000000	    58.051000000	  179.958000000	1.384	12	254.79786239033	0.1037	-42.24887780628	0.0928	5966257611973186048	  0.5416 	0.1164	 -1.045	0.205	 -2.300	0.158	0	     2270.69995	      2.19830	17.297900	0.001100	      543.87000	      9.36880 	18.512700	0.018700	     2599.80005	     14.44700	16.224600	0.006000	 2.2881	       	     	       	      	      	      	         	0.00
-0.2370	-0.1932	 0.3869	 2529.952000000	   218.920000000	  655.348000000	1.486	12	254.80052182537	0.0640	-42.24902084038	0.0587	5966257646332188800	  0.3942 	0.0704	  0.313	0.127	 -0.942	0.099	0	    15056.00000	      5.95130	15.244100	0.000400	     2627.50000	     12.00200 	16.802500	0.005000	    19753.00000	     30.14100	14.022800	0.001700	 2.7797	       	     	3785.7 	      	      	      	         	0.00
-0.1352	-0.1468	 0.3541	  572.770000000	    27.328000000	   85.443000000	1.391	12	254.82320915175	0.1908	-42.25341806000	0.1705	5966257577613440640	  0.6576 	0.2174	 -1.125	0.390	 -4.566	0.300	0	      937.77002	      1.63730	18.258100	0.001900	      186.87000	      6.83820 	19.672500	0.039700	     1117.40002	     13.07800	17.141400	0.012700	 2.5311	       	     	       	      	      	      	         	0.00
-0.1030	-0.1418	 0.3654	  640.368000000	    26.967000000	  135.904000000	1.419	12	254.80712018134	0.1490	-42.25161744524	0.1301	5966257646332919936	  0.4923 	0.1636	 -2.124	0.303	 -3.744	0.225	0	     1203.19995	      1.87900	17.987500	0.001700	      254.77000	      9.44720 	19.336000	0.040300	     1452.90002	     10.69100	16.856300	0.008000	 2.4797	       	     	       	      	      	      	         	0.00
-0.2689	-0.1899	 0.3852	 2328.512000000	   374.540000000	  933.885000000	1.294	12	254.79756465186	0.0403	-42.25202478937	0.0372	5966257616274641408	  1.8181 	0.0437	-15.877	0.081	-21.874	0.064	0	    14408.00000	      6.18750	15.291900	0.000500	     5314.00000	     14.18800 	16.037800	0.002900	    13333.00000	     14.27700	14.449600	0.001200	 1.5882	       	     	4300.7 	      	      	  0.89	    0.242	0.00
-0.2383	-0.1890	 0.3824	 2201.042000000	   255.516000000	  342.537000000	1.437	12	254.80910942660	0.0504	-42.25429660939	0.0462	5966257650634377984	  0.3727 	0.0555	 -1.383	0.100	 -1.224	0.078	0	    11953.00000	      5.43060	15.494700	0.000500	     2794.39990	     10.93600 	16.735700	0.004200	    14381.00000	     41.98400	14.367400	0.003200	 2.3682	       	     	3593.5 	2.2060	1.0997	      	         	0.00
-0.1916	-0.1934	 0.3971	  861.170000000	    57.255000000	   82.415000000	1.368	12	254.80682478346	0.1442	-42.24222942463	0.1295	5966257646332931712	  0.6348 	0.1619	  2.389	0.278	  1.384	0.218	0	     1489.00000	      1.72910	17.756100	0.001300	      372.88000	      6.51270 	18.922500	0.019000	     1663.59998	     20.18600	16.709300	0.013200	 2.2132	       	     	       	      	      	      	         	0.00
-0.1511	-0.1799	 0.3608	  863.323000000	    40.676000000	  224.818000000	1.390	12	254.79746816852	0.1127	-42.25624502600	0.0975	5966257611973176448	  0.2001 	0.1195	 -3.119	0.214	 -2.860	0.163	0	     1993.00000	      2.30850	17.439600	0.001300	      430.29001	     10.57900 	18.767000	0.026700	     2340.50000	     10.41100	16.338600	0.004800	 2.4283	       	     	       	      	      	      	         	0.00
