pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.2732	-0.1932	 0.314 	 1175.836	  204.782	  206.897	1.322	11	 ---	263.97366808523	0.0642	-32.46383243024	0.0512	4054623473053669760	  0.7169 	0.0704	 -0.877	0.119	 -2.944	0.088	0	     5899.2 	      5.0171 	16.2614	0.0009	     2242.0  	      10.948   	16.9748	0.0053	      5557.5 	     26.861   	15.3997	0.0052	 1.5751	   --- 	 --- 	4315.37	---   	---   	  1.42	    0.632	  1.0  	Trumpler_28
 0.0645	-0.1159	 0.2865	  639.83 	   42.093	   88.115	1.505	11	 ---	263.94053929578	0.1533	-32.44652474456	0.1264	4054623747931609984	  0.6637 	0.1683	 -1.246	0.28 	 -3.246	0.203	0	     1273.7 	      1.9906 	17.9257	0.0017	      391.51 	       9.3009  	18.8695	0.0258	      1525.5 	     17.313   	16.8034	0.0123	 2.0662	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	Trumpler_28
 0.1898	-0.2771	 0.392 	  884.739	   22.673	  129.966	1.704	10	 ---	263.89410096228	0.1383	-32.51823455506	0.1116	4054621617627805056	  0.596  	0.1637	 -0.648	0.242	 -2.474	0.188	0	     5752.4 	      6.5018 	16.2888	0.0012	      637.65 	      28.123   	18.3399	0.0479	      9167.0 	     70.533   	14.8564	0.0084	 3.4836	   --- 	 --- 	3847.8 	2.876 	1.448 	  --- 	    ---  	  0.3  	Trumpler_28
 0.0338	-0.2151	 0.3383	 1883.635	  409.996	  450.104	1.37 	11	 ---	263.96236559219	0.0415	-32.49474655675	0.034 	4054622992017311872	  0.5252 	0.0485	 -1.709	0.073	 -2.693	0.055	0	    13110.0 	      6.9598 	15.3944	0.0006	     3878.0  	       9.4586  	16.3799	0.0026	     14083.0 	     31.289   	14.3901	0.0024	 1.9897	   --- 	 --- 	3731.0 	2.0677	1.009 	  4.64	    3.755	  0.2  	Trumpler_28
 0.17  	-0.18  	 0.3309	 1323.044	  289.319	  270.003	1.306	11	 ---	263.89925936694	0.0576	-32.40779510313	0.0462	4054624469486161408	  0.7115 	0.064 	 -0.437	0.103	 -2.541	0.076	0	     7125.3 	      5.3855 	16.0564	0.0008	     2769.7  	       9.5733  	16.7453	0.0038	      6533.9 	     24.199   	15.224 	0.004 	 1.5213	   --- 	 --- 	4357.83	---   	---   	  1.53	    0.759	  0.2  	Trumpler_28
 0.0835	-0.2174	 0.3597	  803.869	   47.072	  125.843	1.565	11	 ---	263.94799304201	0.1411	-32.48256979435	0.114 	4054623060736811392	  0.5354 	0.162 	 -1.091	0.243	 -2.967	0.184	0	     1482.2 	      1.8438 	17.7611	0.0014	      439.6  	       9.3389  	18.7437	0.0231	      1880.0 	     14.939   	16.5765	0.0086	 2.1672	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	Trumpler_28
 0.0143	-0.2177	 0.4356	  258.946	   17.364	  109.477	1.755	11	 ---	263.97597190279	0.1591	-32.44431754068	0.1352	4054623713572147968	  0.6276 	0.2046	 -0.894	0.286	 -2.054	0.215	0	     1502.3 	      5.8015 	17.7465	0.0042	      218.86 	      12.604   	19.501 	0.0625	      2416.9 	     22.077   	16.3038	0.0099	 3.1972	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Trumpler_28
 0.1826	-0.1811	 0.3079	 1449.072	   44.545	  274.467	1.417	11	 ---	264.00718869761	0.0682	-32.4424850366 	0.0543	4054623576133191552	  0.5943 	0.0776	 -0.856	0.127	 -2.216	0.096	0	     4978.7 	      3.4358 	16.4456	0.0007	     1449.8  	      32.548   	17.4481	0.0244	      5602.9 	     20.414   	15.3909	0.004 	 2.0572	   --- 	 --- 	3648.33	2.5397	1.2935	  2.72	    1.18 	  0.3  	Trumpler_28
 0.141 	-0.2217	 0.3322	  574.285	   28.413	  106.213	1.478	11	 ---	263.99031857785	0.1726	-32.47366119133	0.1384	4054623438693909888	  0.6912 	0.192 	 -0.723	0.3  	 -2.723	0.225	0	     1235.6 	      2.1515 	17.9587	0.0019	      345.15 	      12.148   	19.0064	0.0382	      1480.7 	     13.941   	16.8357	0.0102	 2.1706	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	Trumpler_28
