pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.163 	-0.2023	 0.2065	  527.9  	   21.626	   39.872	1.558	11	 ---	263.14489793711	0.18  	-37.83163242444	0.1546	5962122108230108416	  0.3028 	0.1868	 -0.457	0.331	 -2.487	0.246	0	     1018.3 	      1.9289 	18.1687	0.0021	      321.11 	      14.849   	19.0848	0.0502	      1265.0 	     31.726   	17.0067	0.0272	 2.078 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.981	UFMG22
 0.2215	-0.1499	 0.2708	 1039.93 	   57.179	  137.278	1.405	11	 ---	263.21147531013	0.0863	-37.84123276665	0.0709	5962122284367289856	  0.3589 	0.0874	 -0.299	0.16 	 -2.846	0.119	0	     2781.8 	      2.675  	17.0775	0.001 	      822.46 	      14.384   	18.0636	0.019 	      3085.3 	     22.475   	16.0387	0.0079	 2.0249	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.98 	UFMG22
 0.1782	-0.1965	 0.2063	  611.217	   45.345	   66.848	1.431	11	 ---	263.21735208912	0.1532	-37.81179672069	0.1287	5962122387446547200	  0.4476 	0.1499	 -0.443	0.281	 -2.583	0.215	0	     1417.8 	      2.3197 	17.8093	0.0018	      448.05 	       9.8809  	18.7231	0.0239	      1580.4 	     23.641   	16.765 	0.0162	 1.9581	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.863	UFMG22
 0.3597	-0.2069	 0.2157	  960.969	   51.577	   95.463	1.442	10	 ---	263.08831516398	0.1374	-37.81678714768	0.1091	5962123001580667264	  0.385  	0.1194	 -0.469	0.23 	 -2.457	0.169	0	     2183.0 	      2.2716 	17.3408	0.0011	      780.53 	      15.133   	18.1204	0.0211	      2367.0 	     24.795   	16.3264	0.0114	 1.794 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.975	UFMG22
 0.3598	-0.2438	 0.102 	 1160.406	  255.748	  270.945	1.326	10	 ---	263.10818915673	0.054 	-37.81657408879	0.0427	5962123109001169408	  0.2872 	0.0458	 -0.244	0.099	 -2.718	0.069	0	    10442.0 	      8.9986 	15.6414	0.0009	     4133.9  	      16.164   	16.3105	0.0042	      9707.8 	     35.83    	14.7941	0.004 	 1.5164	   --- 	 --- 	4365.41	---   	---   	  --- 	    ---  	  0.887	UFMG22
 0.3039	-0.2137	 0.107 	 2027.428	  253.369	  278.966	1.304	10	 ---	263.10860361838	0.0452	-37.8077271238 	0.0347	5962123143360984832	  0.371  	0.0376	 -0.797	0.084	 -2.518	0.056	0	    14673.0 	      7.2372 	15.2721	0.0005	     6080.7  	      23.999   	15.8915	0.0043	     13045.0 	     46.764   	14.4733	0.0039	 1.4182	   --- 	 --- 	4472.48	---   	---   	  3.89	    5.466	  0.846	UFMG22
 0.3025	-0.2289	 0.1161	  881.802	   83.679	  169.337	1.464	10	 ---	263.1314331363 	0.0925	-37.79486613301	0.0769	5962123310817542912	  0.3893 	0.0817	 -0.668	0.167	 -2.586	0.126	0	     4260.7 	      4.8319 	16.6147	0.0012	     1641.7  	      19.618   	17.3132	0.013 	      4594.6 	     27.133   	15.6063	0.0064	 1.7069	   --- 	 --- 	4297.5 	---   	---   	  --- 	    ---  	  0.952	UFMG22
 0.2324	-0.1878	 0.2001	  488.528	    6.212	   24.008	1.585	11	 ---	263.17796314837	0.2253	-37.77119044586	0.1781	5962123418205682944	  0.2919 	0.2084	 -0.224	0.411	 -2.774	0.294	0	      803.02	      1.6437 	18.4266	0.0022	      208.91 	      33.631   	19.5515	0.1748	      1063.7 	     44.307   	17.1949	0.0452	 2.3566	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.887	UFMG22
 0.4116	-0.3095	 0.1403	  764.639	   37.425	  100.991	1.413	11	 ---	263.34732972246	0.1301	-37.807851093  	0.1084	5962124822645586304	  0.2965 	0.1219	 -0.447	0.246	 -2.865	0.181	0	     2172.2 	      2.8409 	17.3461	0.0014	      646.37 	      17.271   	18.3252	0.029 	      2422.0 	     23.982   	16.3015	0.0108	 2.0237	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.89 	UFMG22
