pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.1486	-0.0742	 0.2229	 1219.956000000	   155.976000000	  290.583000000	1.239	 9	 82.35081371959	0.0502	 35.40477691378	0.0442	 183255568642420864	  0.6494 	0.0558	  0.043	0.110	 -3.437	0.082	0	     6836.50000	      5.60390	16.101300	0.000900	     3271.10010	     20.97200 	16.564700	0.007000	     5201.20020	     17.89900	15.471700	0.003700	 1.0930	       	     	5070.9 	0.5310	0.2655	  1.08	    0.697	0.00
-0.2032	-0.1546	 0.3369	 1051.253000000	    67.308000000	  190.411000000	1.289	10	 82.34537081250	0.0768	 35.39414222535	0.0645	 183255538582438400	  0.4135 	0.0853	  0.421	0.179	 -5.717	0.130	0	     3239.69995	      3.08180	16.912100	0.001000	     1303.40002	     19.36500 	17.563700	0.016100	     2871.39990	     15.08000	16.116700	0.005700	 1.4470	       	     	4453.4 	1.7430	0.9078	      	         	0.00
-0.0123	 0.0030	 0.3401	 1706.238000000	   179.526000000	  381.152000000	1.289	10	 82.37102563002	0.0490	 35.42805186771	0.0406	 183257084770641024	  0.2780 	0.0569	  1.986	0.096	 -2.390	0.069	0	     8003.39990	      4.69070	15.930200	0.000600	     3343.10010	     18.62200 	16.541000	0.006000	     6975.39990	     18.30100	15.153000	0.002800	 1.3880	       	     	4732.9 	      	      	      	         	0.00
-0.0388	-0.0705	 0.3121	  588.617000000	    42.933000000	  125.181000000	1.290	10	 82.37839403005	0.1197	 35.42664145036	0.1015	 183257080470961920	  0.4440 	0.1381	  2.762	0.258	  3.084	0.183	0	     1392.09998	      2.36500	17.829200	0.001800	      565.47998	     13.17100 	18.470300	0.025300	     1230.90002	      9.83340	17.036300	0.008700	 1.4340	       	     	       	      	      	      	         	0.00
-0.0342	-0.0220	 0.3550	  919.921000000	    56.501000000	  185.089000000	1.312	10	 82.38276050049	0.0911	 35.42031886829	0.0764	 183257080470946304	  0.4562 	0.1082	  3.457	0.184	  1.386	0.132	0	     2422.19995	      2.63310	17.227800	0.001200	      965.01001	     17.07900 	17.890100	0.019200	     2212.00000	     11.95100	16.399900	0.005900	 1.4901	       	     	       	      	      	      	         	0.00
-0.2874	 0.0944	 0.1468	  375.216000000	    21.568000000	   62.846000000	1.376	 9	 82.40481482648	0.2205	 35.44060057070	0.1728	 183257149190472576	  0.5149 	0.2149	 -1.280	0.460	 -1.100	0.304	0	      769.82001	      2.05170	18.472400	0.002900	      280.84000	     13.02100 	19.230200	0.050300	      778.28998	     12.38400	17.534100	0.017300	 1.6962	       	     	       	      	      	      	         	0.01
-0.2502	 0.0978	 0.1470	  581.670000000	    39.357000000	  119.647000000	1.305	 9	 82.38221161231	0.1604	 35.43884797263	0.1263	 183257183550203776	  0.6803 	0.1578	  1.960	0.331	-15.424	0.219	0	     1198.59998	      2.06060	17.991700	0.001900	      446.20999	     11.33700 	18.727600	0.027600	     1118.30005	      9.34690	17.140500	0.009100	 1.5871	       	     	       	      	      	      	         	0.00
-0.0285	-0.0251	 0.2990	 1494.350000000	   280.266000000	  475.214000000	1.242	10	 82.39915625988	0.0410	 35.42447331005	0.0343	 183257119130372992	  0.8746 	0.0461	  1.896	0.085	 -4.382	0.061	0	    10201.00000	      6.82620	15.666800	0.000700	     4787.39990	     17.08200 	16.151100	0.003900	     7882.70020	     16.58800	15.020200	0.002300	 1.1309	       	     	4964.3 	0.5700	0.2820	  1.03	    0.586	0.00
-0.2704	-0.1511	 0.4090	  839.256000000	    73.774000000	  181.828000000	1.285	10	 82.39036712032	0.0772	 35.42758017398	0.0648	 183257187849850752	  0.3773 	0.0910	  2.342	0.183	 -2.062	0.133	0	     3028.39990	      3.60840	16.985300	0.001300	     1261.40002	     17.09900 	17.599200	0.014700	     2629.30005	     14.46000	16.212300	0.006000	 1.3869	       	     	4842.0 	      	      	      	         	0.00
-0.0741	 0.0217	 0.2351	 2712.277000000	   389.615000000	 1126.219000000	1.352	10	 82.40294088595	0.0321	 35.44636620739	0.0263	 183257222209576960	  0.2534 	0.0340	  0.164	0.065	 -2.724	0.046	0	    29707.00000	     10.95300	14.506200	0.000400	     8712.00000	     22.36100 	15.501100	0.002800	    31459.00000	     27.93300	13.517600	0.001000	 1.9835	       	     	3747.0 	1.5580	0.7420	      	         	0.00
