pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.3031	-0.1243	 0.3617	 1033.768	   97.021	  153.346	1.306	16	 ---	  7.91588955564	0.0703	 63.13882529124	0.0653	 430789136799522048	  0.3775 	0.0978	 -2.917	0.122	 -0.921	0.108	0	     2410.6 	      2.3319 	17.233 	0.0011	     1045.0  	      10.771   	17.8036	0.0112	      2103.8 	     13.719   	16.4544	0.0071	 1.3492	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	King_14
-0.366 	-0.1364	 0.2768	 1605.115	  128.45 	  353.48 	1.267	18	 ---	  8.04454569818	0.0542	 63.19190446225	0.0441	 430790996527920384	  0.3017 	0.0635	 -2.335	0.1  	 -0.801	0.077	0	     4326.8 	      2.6956 	16.598 	0.0007	     2000.9  	      15.577   	17.0983	0.0085	      3479.5 	      9.8436  	15.9081	0.0031	 1.1902	   --- 	 --- 	4872.5 	---   	---   	  --- 	    ---  	  0.1  	King_14
-0.3122	-0.0516	 0.1629	 3272.503	  416.919	  301.968	1.226	18	 ---	  7.87320954424	0.0214	 63.16749313988	0.0244	 430789931381443328	  0.351  	0.0288	 -3.148	0.041	 -0.908	0.04 	0	    22086.0 	      6.749  	14.8281	0.0003	    12710.0  	      30.485   	15.091 	0.0026	     14367.0 	     47.578   	14.3685	0.0036	 0.7225	   --- 	 --- 	6266.8 	1.0855	0.5793	  2.24	    6.951	  0.5  	King_14
-0.2645	-0.0378	 0.2702	 2233.571	  336.53 	  671.514	1.256	17	 ---	  8.30000479552	0.0382	 63.16035045946	0.0303	 430778420869155712	  0.3042 	0.0438	 -3.146	0.071	 -0.923	0.054	0	     7236.6 	      3.2399 	16.0395	0.0005	     3394.2  	      10.086   	16.5246	0.0032	      5695.1 	      8.481   	15.3732	0.0016	 1.1514	   --- 	 --- 	4994.5 	---   	---   	  --- 	    ---  	  0.6  	King_14
-0.2925	-0.0053	 0.2087	 1705.078	  248.655	  363.161	1.26 	18	 ---	  8.06745727789	0.0391	 63.1848776271 	0.0373	 430779245502816000	  0.3517 	0.0509	 -3.18 	0.078	 -1.072	0.065	0	     5943.3 	      3.4856 	16.2533	0.0006	     2843.6  	      11.436   	16.7167	0.0044	      4645.0 	     12.79    	15.5945	0.003 	 1.1223	   --- 	 --- 	4933.0 	---   	---   	  --- 	    ---  	  0.8  	King_14
-0.3464	-0.1254	 0.2948	 2665.55 	  369.258	  506.275	1.22 	16	 ---	  7.96092451837	0.0269	 63.17549143448	0.0271	 430789622143800960	  0.4155 	0.0385	 -3.065	0.052	 -0.989	0.045	0	    14262.0 	      5.3506 	15.3029	0.0004	     7886.6  	      21.358   	15.6092	0.0029	      9520.1 	     18.804   	14.8153	0.0021	 0.7938	   --- 	 --- 	5939.75	---   	---   	  1.7 	    3.235	  0.5  	King_14
-0.264 	-0.0132	 0.1885	 1268.008	   80.789	  265.966	1.281	17	 ---	  8.0439594314 	0.0655	 63.14479946564	0.059 	 430777591927436288	  0.2375 	0.0804	 -3.257	0.118	 -1.006	0.101	0	     2638.4 	      2.0808 	17.135 	0.0009	     1161.7  	      14.379   	17.6886	0.0134	      2217.9 	      8.3389  	16.3971	0.0041	 1.2916	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	King_14
-0.3363	-0.1466	 0.2721	 1584.277	  156.508	  358.939	1.237	14	 ---	  7.94967232085	0.045 	 63.03883505571	0.0389	 430782299211310336	  0.3597 	0.0637	 -2.483	0.086	 -0.461	0.071	0	     6104.1 	      3.8529 	16.2243	0.0007	     3091.7  	      19.754   	16.6259	0.0069	      4456.6 	     12.416   	15.6394	0.003 	 0.9865	   --- 	 --- 	5209.21	0.7207	0.4172	  --- 	    ---  	  0.5  	King_14
-0.3015	-0.1222	 0.2246	 2087.989	  298.687	  551.283	1.234	18	 ---	  8.07406446942	0.0305	 63.18910658771	0.0298	 430779245502811648	  0.4225 	0.0408	 -3.263	0.06 	 -1.019	0.05 	0	     9468.2 	      4.5346 	15.7477	0.0005	     4846.2  	      16.225   	16.1379	0.0036	      6837.4 	     12.403   	15.1747	0.002 	 0.9632	   --- 	 --- 	5282.0 	1.3507	0.693 	  1.77	    2.199	  0.7  	King_14
