pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.3754	 0.4083	-0.3031	 1202.416	  130.219	  341.101	1.317	12	 ---	 33.45578183139	0.0611	 59.96171372738	0.0633	 507322022344557952	  0.324  	0.1054	  0.03 	0.174	 -0.267	0.165	0	     2256.7 	      1.8768 	17.3047	0.0009	      838.25 	       6.4373  	18.043 	0.0083	      2133.5 	      6.2547  	16.4392	0.0032	 1.6038	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	COIN-Gaia_35
-0.1703	 0.021 	 0.1057	 1683.593	  264.796	  205.912	1.368	16	 ---	 33.54446551125	0.0447	 60.05028327673	0.0448	 507346108522047488	  0.3604 	0.0657	 -0.347	0.088	 -0.402	0.107	0	     3769.9 	      2.2392 	16.7475	0.0006	     1463.2  	       5.5259  	17.4381	0.0041	      3694.4 	     17.942   	15.8431	0.0053	 1.595 	   --- 	 --- 	4346.1 	---   	---   	  --- 	    ---  	  0.6  	COIN-Gaia_35
-0.19  	-0.0552	 0.1515	 2066.81 	  175.617	  460.886	1.327	15	 ---	 33.43108243147	0.0435	 60.07587437702	0.0485	 507346795716810624	  0.6079 	0.0653	 -0.779	0.078	  0.559	0.114	0	     3639.8 	      1.7611 	16.7857	0.0005	     1257.2  	       7.1588  	17.6029	0.0062	      3572.5 	      7.7514  	15.8795	0.0024	 1.7234	   --- 	 --- 	4017.75	---   	---   	  1.65	    0.643	  0.1  	COIN-Gaia_35
-0.3117	 0.4034	-0.1215	 1225.798	   81.41 	  271.789	1.347	13	 ---	 33.52083371087	0.0808	 59.87198690745	0.0667	 507318139694155392	  0.4934 	0.1041	 -0.919	0.217	 -0.577	0.158	0	     1923.2 	      1.569  	17.4783	0.0009	      628.16 	       7.716   	18.3562	0.0133	      1962.3 	      7.22    	16.53  	0.004 	 1.8262	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.0  	COIN-Gaia_35
-0.1222	 0.1237	 0.1346	 1867.902	  154.313	  515.025	1.467	16	 ---	 33.28593565796	0.0375	 59.99180246809	0.0436	 507322881338011264	  0.1734 	0.0631	 -0.261	0.088	 -0.643	0.1  	0	     5375.0 	      2.8776 	16.3624	0.0006	     1081.3  	       7.0072  	17.7665	0.007 	      6803.6 	     13.21    	15.1801	0.0021	 2.5864	   --- 	 --- 	3381.33	2.517 	1.2553	  --- 	    ---  	  0.1  	COIN-Gaia_35
-0.1914	 0.095 	-0.1262	 2214.052	  222.138	  694.803	1.302	15	 ---	 33.70653043957	0.0299	 59.96993602377	0.0323	 507342015411179008	  0.3559 	0.0457	 -1.025	0.077	 -0.457	0.086	0	     7064.7 	      3.1908 	16.0656	0.0005	     2809.3  	      12.647   	16.7299	0.0049	      6389.7 	      9.1964  	15.2482	0.0016	 1.4817	   --- 	 --- 	4406.0 	---   	---   	  2.94	    2.942	  0.0  	COIN-Gaia_35
-0.0762	-0.0704	 0.0452	 1924.223	  227.057	  431.433	1.314	16	 ---	 33.63862482239	0.043 	 60.10702456059	0.0438	 507347826509137664	  0.3728 	0.0609	 -0.639	0.074	 -0.446	0.111	0	     3439.7 	      1.7876 	16.8471	0.0006	     1287.5  	       5.6703  	17.577 	0.0048	      3233.9 	      7.4958  	15.9876	0.0025	 1.5894	   --- 	 --- 	4465.11	---   	---   	  --- 	    ---  	  0.5  	COIN-Gaia_35
-0.0325	 0.1269	 0.0792	 1613.52 	  155.198	  346.826	1.335	14	 ---	 33.67525302   	0.0575	 60.04392342976	0.0568	 507344459254820352	  0.3807 	0.0884	 -0.472	0.108	 -0.175	0.153	0	     2486.6 	      1.5411 	17.1994	0.0007	      886.4  	       5.7114  	17.9823	0.007 	      2433.0 	      7.015   	16.2966	0.0031	 1.6857	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	COIN-Gaia_35
-0.0825	 0.0847	-0.0473	 1549.959	  101.079	  341.959	1.405	15	 ---	 33.77420479327	0.0551	 60.07270205838	0.0536	 507344184376884480	  0.2482 	0.0816	  0.245	0.1  	 -0.888	0.14 	0	     2527.8 	      1.6308 	17.1815	0.0007	      730.87 	       7.2307  	18.1918	0.0107	      2819.4 	      8.2448  	16.1365	0.0032	 2.0553	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	COIN-Gaia_35
