pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.0784	 0.2583	-0.0135	  732.349000000	    31.754000000	  166.438000000	1.733	17	160.52476685069	0.1036	-58.47357237429	0.1024	5350713653709249152	  0.4678 	0.1300	 -4.229	0.192	  1.888	0.193	0	     1501.90002	      2.05080	17.746800	0.001500	      325.53000	     10.25200 	19.069900	0.034200	     2276.60010	     13.67800	16.368700	0.006500	 2.7012	       	     	       	      	      	      	         	0.00
 0.1331	 0.1503	-0.0921	 1244.072000000	    65.195000000	  142.257000000	1.342	15	160.54378034154	0.0585	-58.48631750249	0.0566	5350713589307505536	  0.2894 	0.0690	 -2.969	0.104	  1.010	0.108	0	     3415.00000	      2.74510	16.854900	0.000900	     1585.40002	     24.31700 	17.351100	0.016700	     2997.00000	     21.06700	16.070200	0.007600	 1.2809	       	     	4780.4 	      	      	      	         	0.00
 0.1491	 0.1537	-0.0847	 1146.017000000	    69.168000000	  221.685000000	1.435	16	160.54625898369	0.0753	-58.49449733327	0.0707	5350713589307487872	 -0.1558 	0.0888	 -5.500	0.134	  3.095	0.138	0	     4255.10010	      3.71300	16.616100	0.000900	     1442.90002	     20.86100 	17.453300	0.015700	     4664.29980	     21.04000	15.590000	0.004900	 1.8634	       	     	4094.7 	      	      	      	         	0.00
 0.1425	 0.1651	-0.0910	 3090.538000000	   427.619000000	  795.580000000	1.223	16	160.51820926374	0.0214	-58.48390942377	0.0231	5350713623667222400	  0.3657 	0.0268	 -5.757	0.040	  1.544	0.046	0	    26418.00000	      8.54790	14.633600	0.000400	    14171.00000	     33.13900 	14.972900	0.002500	    18148.00000	     22.81100	14.114800	0.001400	 0.8581	       	     	5666.4 	1.0335	0.4865	  2.91	    7.861	0.00
 0.0871	 0.2682	 0.0304	  985.283000000	    89.070000000	  107.200000000	1.383	17	160.52897342641	0.0749	-58.47493706936	0.0722	5350713658026995712	  0.2980 	0.0927	 -4.412	0.138	  2.342	0.135	0	     2014.30005	      2.04430	17.428100	0.001100	      908.82001	     10.20300 	17.955200	0.012200	     1876.59998	     17.50500	16.578500	0.010100	 1.3767	       	     	       	      	      	      	         	0.00
 0.2179	 0.1514	-0.1224	 1867.622000000	    88.514000000	  471.282000000	1.423	16	160.54771796786	0.0350	-58.48252933641	0.0337	5350713589307521664	  0.1847 	0.0424	 -3.172	0.063	  1.715	0.068	0	     8239.79980	      4.41190	15.898600	0.000600	     2288.30005	     25.85300 	16.952600	0.012300	     9440.29980	     20.03100	14.824500	0.002300	 2.1281	       	     	3882.5 	1.8290	0.9040	      	         	0.00
 0.1333	 0.1901	-0.1110	 4506.623000000	   874.391000000	  793.212000000	1.213	17	160.53539608933	0.0161	-58.47866550503	0.0160	5350713658026992768	  1.5210 	0.0203	 -9.128	0.030	 11.254	0.033	0	    75465.00000	     16.74500	13.494000	0.000200	    41582.00000	     47.55500 	13.804100	0.001200	    49941.00000	     62.96100	13.015800	0.001400	 0.7884	       	     	5965.0 	0.0887	0.0415	  1.06	    1.276	0.00
 0.0712	 0.1720	 0.0184	 1396.454000000	   114.176000000	  173.353000000	1.304	17	160.52111442977	0.0523	-58.47411106547	0.0504	5350713658026988672	  0.7876 	0.0655	 -9.237	0.096	  2.783	0.096	0	     3727.69995	      2.66940	16.759800	0.000800	     1691.90002	     14.81800 	17.280400	0.009500	     3170.50000	     18.28900	16.009100	0.006300	 1.2713	       	     	4953.5 	0.3370	0.1897	  0.70	    0.265	0.00
 0.1996	 0.2048	-0.0503	 2024.978000000	   229.878000000	  337.133000000	1.284	17	160.51293051820	0.0316	-58.49490926809	0.0306	5350713623667619584	  0.2605 	0.0393	 -6.244	0.059	  3.321	0.061	0	     9329.50000	      4.60720	15.763700	0.000500	     4313.60010	     18.76500 	16.264300	0.004700	     7665.79980	     22.73800	15.050500	0.003200	 1.2138	       	     	4870.8 	      	      	      	         	0.66
-0.0047	 0.2437	-0.0488	 1305.485000000	   153.904000000	  180.610000000	1.313	17	160.51770973487	0.0475	-58.48674895889	0.0470	5350713619348415744	  0.8405 	0.0583	-12.015	0.089	  2.112	0.093	0	     4380.00000	      3.35510	16.584700	0.000800	     2026.50000	     13.16700 	17.084500	0.007100	     3726.10010	     20.63100	15.833800	0.006000	 1.2508	       	     	4943.0 	0.3187	0.1545	  0.71	    0.274	0.00
