pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.0018	 0.2692	-0.0301	 3076.471000000	   383.576000000	  616.102000000	1.245	18	160.56097863350	0.0194	-60.06460595609	0.0198	5254266967620965120	  0.7481 	0.0238	 -6.521	0.040	  2.326	0.038	0	    17712.00000	      5.75710	15.067700	0.000400	     9713.79980	     25.32400 	15.382900	0.002800	    12330.00000	     20.01200	14.534600	0.001800	 0.8484	       	     	5792.0 	0.1870	0.0970	  1.11	    1.249	0.00
 0.0629	 0.3519	 0.0571	 1769.187000000	   212.782000000	  409.067000000	1.342	18	160.55706699457	0.0313	-60.05904586925	0.0316	5254266971967675776	  0.1705 	0.0399	 -5.810	0.066	  2.575	0.059	1	     7457.20020	      4.21510	16.006900	0.000600	     3763.30005	     17.68600 	16.412500	0.005100	     6243.10010	     15.26200	15.273400	0.002700	 1.1390	       	     	4956.5 	      	      	      	         	0.01
 0.0596	 0.2884	 0.0868	 3208.800000000	   394.728000000	  709.458000000	1.403	19	160.55550950246	0.0223	-60.06273699938	0.0230	5254266971967669888	  0.3774 	0.0276	 -5.285	0.046	  2.246	0.043	0	    17654.00000	      5.50160	15.071300	0.000300	     5450.10010	     13.80700 	16.010400	0.002800	    19314.00000	     27.22300	14.047300	0.001500	 1.9631	       	     	3906.9 	1.8600	0.8960	  6.43	    8.687	0.23
 0.0665	 0.2149	 0.0529	 4603.349000000	   562.807000000	  621.789000000	1.213	19	160.55259580767	0.0134	-60.06557135156	0.0138	5254266971967663872	  0.7205 	0.0163	 -8.861	0.028	  2.457	0.027	0	    46784.00000	     10.16300	14.013100	0.000200	    27262.00000	     48.43900 	14.262500	0.001900	    29484.00000	     47.41700	13.588000	0.001700	 0.6745	       	     	6791.0 	0.8200	0.3925	  1.35	    3.489	0.00
 0.0789	 0.2023	 0.0680	 2664.949000000	   560.494000000	  780.382000000	1.326	19	160.71665386796	0.0178	-60.04055792038	0.0190	5254272332087476352	  0.4834 	0.0220	 -7.828	0.038	  1.353	0.037	0	    21781.00000	      8.17310	14.843200	0.000400	    13611.00000	     24.28400 	15.016700	0.001900	    15274.00000	     19.57300	14.302000	0.001400	 0.7146	       	     	6192.0 	      	      	  1.65	    3.621	0.00
 0.1107	 0.1132	 0.0000	 2705.894000000	   529.849000000	  465.437000000	1.285	19	160.74003868879	0.0163	-60.02777907886	0.0177	5254272469526735104	  0.2702 	0.0200	 -6.716	0.035	  2.331	0.035	0	    25713.00000	      9.50260	14.663000	0.000400	    17843.00000	     33.67600 	14.722700	0.002000	    15192.00000	     32.64100	14.307900	0.002300	 0.4148	       	     	7416.0 	      	      	  2.25	   13.842	0.49
 0.0587	 0.1722	 0.0236	  844.368000000	   250.812000000	  274.449000000	1.291	19	160.74188931426	0.0171	-60.02324141466	0.0184	5254272469526480896	  0.4540 	0.0212	 -6.516	0.037	  2.814	0.035	0	    20637.00000	     24.44100	14.901700	0.001300	    12563.00000	     50.08800 	15.103700	0.004300	    14074.00000	     51.28100	14.390900	0.004000	 0.7128	       	     	6368.1 	      	      	  1.62	    3.878	0.00
 0.1152	 0.1268	-0.0408	 4424.684000000	   946.085000000	 1301.255000000	1.227	18	160.71426633124	0.0117	-60.02637810966	0.0133	5254272430826057472	  1.1113 	0.0147	 -4.596	0.025	 -2.302	0.026	0	    77273.00000	     17.46400	13.468300	0.000200	    44384.00000	     46.91300 	13.733300	0.001100	    50449.00000	     38.77000	13.004800	0.000800	 0.7285	       	     	6016.5 	0.3007	0.1257	  1.44	    2.443	0.00
 0.1532	 0.2895	 0.2057	 2774.439000000	   707.947000000	  701.469000000	1.257	18	160.72301040644	0.0781	-60.02744485318	0.0997	5254272435166719104	  0.6196 	0.1058	 -6.664	0.171	  1.650	0.175	0	    44671.00000	     16.10100	14.063300	0.000400	    27140.00000	     38.33700 	14.267400	0.001500	    29016.00000	     41.36400	13.605300	0.001500	 0.6620	       	     	6498.0 	      	      	      	         	0.00
 0.0308	 0.1873	-0.0155	 2448.075000000	   214.110000000	  771.355000000	1.502	19	160.71921891590	0.0207	-60.02261305673	0.0224	5254272435166724608	  0.2220 	0.0258	 -6.708	0.045	  2.931	0.045	0	    13973.00000	      5.70780	15.325100	0.000400	     4728.50000	     22.08400 	16.164600	0.005100	    16258.00000	     21.07700	14.234300	0.001400	 1.9303	       	     	3958.6 	      	      	  9.31	   19.177	0.02
