pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.2893	 0.4016	 0.0997	  576.648	   19.755	  229.089	1.568	11	 ---	 81.66479771191	0.1319	 -1.91495012437	0.1219	3220104107579532544	  2.8951 	0.2106	  1.073	0.31 	 -1.593	0.274	0	     1313.6 	      2.278  	17.8922	0.0019	      166.78 	       8.4421  	19.796 	0.055 	      1893.2 	      8.2639  	16.5689	0.0047	 3.2271	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	ASCC_19
-0.2882	 0.2532	 0.0787	 1728.33 	  533.993	  686.711	1.148	11	 ---	 81.93632378015	0.0393	 -1.81310379204	0.0351	3220117409094677888	  2.852  	0.0483	  1.664	0.089	 -1.224	0.074	1	 14521000.0 	   8402.0    	 7.7833	0.0006	 10752000.0  	   20135.0     	 7.7727	0.002 	   5913300.0 	   8611.0     	 7.8323	0.0016	-0.0597	   --- 	 --- 	8562.5 	---   	---   	  --- 	    ---  	  0.5  	ASCC_19
-0.5115	 0.4822	-0.2179	  679.27 	   23.907	  275.638	1.585	11	 ---	 81.39270524136	0.1007	 -1.47880191887	0.0841	3220203480239025664	  2.675  	0.1526	  1.506	0.266	 -0.46 	0.2  	0	     2388.3 	      3.516  	17.2432	0.0016	      380.56 	      15.918   	18.9003	0.0454	      3403.7 	     12.349   	15.932 	0.0039	 2.9683	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	ASCC_19
-0.0683	 0.2534	 0.1999	  766.604	   69.022	  231.787	1.467	11	 ---	 81.86003115711	0.0582	 -1.7654149295 	0.052 	3220129744240753920	  2.7077 	0.0773	  1.02 	0.132	 -1.041	0.102	0	     7710.3 	     10.058  	15.9707	0.0014	     1631.8  	      23.642   	17.3197	0.0157	      9677.9 	     41.753   	14.7975	0.0047	 2.5222	   --- 	 --- 	3736.43	---   	---   	  0.69	    0.083	  0.8  	ASCC_19
-0.2423	 0.0383	 0.2455	  341.754	  133.789	  179.026	1.374	11	 ---	 81.78233270054	0.0223	 -1.49612923059	0.0203	3220191488690409984	  2.9407 	0.0294	  0.686	0.052	 -1.489	0.044	0	   104250.0 	    305.03   	13.1432	0.0032	    40079.0  	     299.57    	13.8441	0.0081	    103160.0 	    576.21    	12.2282	0.0061	 1.6159	   --- 	 --- 	4349.7 	1.9827	0.9607	  1.42	    0.652	  0.4  	ASCC_19
-0.2465	 0.1502	 0.0995	  339.629	   63.396	  113.394	1.49 	12	 ---	 81.52480770597	0.0573	 -2.27608127812	0.0549	3220075730732118016	  2.7375 	0.073 	  1.083	0.141	 -1.413	0.125	0	     5790.3 	     17.049  	16.2816	0.0032	     1095.0  	      17.272   	17.7529	0.0171	      7532.0 	     66.423   	15.0696	0.0096	 2.6832	   --- 	 --- 	3560.0 	---   	---   	  0.69	    0.069	  0.8  	ASCC_19
-0.3919	 0.3031	 0.1749	  186.52 	   28.961	   66.784	1.481	10	 ---	 82.37691880771	0.056 	 -1.54218697805	0.0497	3220227802642136704	  2.8187 	0.06  	  1.348	0.096	 -0.915	0.092	0	    10524.0 	     56.423  	15.6329	0.0058	     2490.7  	      86.002   	16.8606	0.0375	     13094.0 	    196.07    	14.4692	0.0163	 2.3914	   --- 	 --- 	3434.0 	---   	---   	  1.02	    0.131	  0.8  	ASCC_19
-0.3354	 0.3974	 0.0189	  514.778	   45.628	  203.232	1.523	10	 ---	 81.43467789407	0.0731	 -1.8900710569 	0.0756	3220153452460137984	  2.7214 	0.1186	  1.819	0.187	 -1.597	0.167	0	     3644.9 	      7.0805 	16.7842	0.0021	      606.79 	      13.299   	18.3938	0.0238	      4944.2 	     24.328   	15.5267	0.0053	 2.8671	   --- 	 --- 	3831.75	0.8313	0.4613	  --- 	    ---  	  0.4  	ASCC_19
-0.1239	 0.2716	-0.0526	  565.936	  154.148	  171.639	1.286	11	 ---	 81.66632887197	0.0179	 -2.1321307998 	0.0175	3220087069445757184	  2.7034 	0.0228	  1.268	0.04 	 -1.35 	0.035	0	    56077.0 	     99.088  	13.8164	0.0019	    21651.0  	     140.45    	14.5127	0.007 	     50462.0 	    294.0     	13.0045	0.0063	 1.5082	   --- 	 --- 	4410.87	1.292 	0.677 	  1.09	    0.404	  0.9  	ASCC_19
