pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.1065	-0.4607	 0.4872	  807.076	  108.873	  220.473	1.474	10	 ---	266.58054203478	0.057 	-29.70966409584	0.0601	4056876956484465408	  0.3729 	0.0868	 -0.406	0.107	 -2.113	0.086	0	    18876.0 	     23.388  	14.9986	0.0013	     3775.1  	      34.675   	16.4091	0.01  	     24052.0 	    109.09    	13.809 	0.0049	 2.6   	   --- 	 --- 	3670.0 	2.6388	1.318 	  --- 	    ---  	  0.8  	BH_245
-0.112 	-0.4408	 0.4733	 1227.42 	  214.435	  884.622	1.339	10	 ---	266.54469789586	0.06  	-29.73625405245	0.0647	4056871046609468160	  0.6055 	0.0865	 -0.422	0.12 	 -1.811	0.096	0	     6937.4 	      5.652  	16.0854	0.0009	     2193.5  	      10.229   	16.9985	0.0051	      7097.7 	      8.0235  	15.1341	0.0012	 1.8644	   --- 	 --- 	4293.47	2.119 	1.0593	  1.85	    1.052	  0.5  	BH_245
 0.0078	-0.4304	 0.4385	  788.129	  167.132	  233.805	1.476	10	 ---	266.56463240385	0.0412	-29.72102542281	0.0455	4056876922124728192	  0.3052 	0.0609	 -0.586	0.085	 -2.179	0.069	0	    46858.0 	     59.455  	14.0114	0.0014	     9354.7  	      55.972   	15.4238	0.0065	     59816.0 	    255.84    	12.8199	0.0046	 2.6039	   --- 	 --- 	3654.34	2.4065	1.1993	  --- 	    ---  	  0.8  	BH_245
-0.3003	-0.5006	 0.5238	 1164.266	  116.933	  281.86 	1.464	 9	 ---	266.52882716536	0.0577	-29.75332517389	0.068 	4056870909170512128	  0.4534 	0.0804	 -0.589	0.126	 -1.948	0.107	0	    13895.0 	     11.935  	15.3312	0.0009	     3044.0  	      26.032   	16.6428	0.0093	     17300.0 	     61.378   	14.1668	0.0039	 2.476 	   --- 	 --- 	3494.82	2.487 	1.2365	  --- 	    ---  	  0.5  	BH_245
 0.1783	-0.3828	 0.4498	  576.933	   21.602	  121.477	1.568	10	 ---	266.56780042511	0.1598	-29.71719073221	0.1702	4056876917820711936	  0.3589 	0.241 	 -0.936	0.321	 -2.224	0.276	0	     1313.0 	      2.2759 	17.8927	0.0019	      262.96 	      12.173   	19.3016	0.0503	      1796.4 	     14.788   	16.6259	0.0089	 2.6757	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.7  	BH_245
-0.0048	-0.4018	 0.5183	  381.031	   30.728	   65.936	1.448	10	 ---	266.59198297938	0.2544	-29.72292285   	0.267 	4056873928523458560	  0.4425 	0.4025	 -0.577	0.473	 -1.823	0.396	0	     1493.6 	      3.9198 	17.7528	0.0028	      466.41 	      15.179   	18.6795	0.0353	      1695.9 	     25.721   	16.6884	0.0165	 1.9911	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	BH_245
-0.0047	-0.4308	 0.461 	  834.775	   43.876	  192.378	1.555	10	 ---	266.5595399698 	0.0976	-29.72298222937	0.1075	4056876917820697728	  0.508  	0.1465	 -0.115	0.201	 -1.677	0.164	0	     4049.8 	      4.8514 	16.6698	0.0013	      753.57 	      17.175   	18.1586	0.0247	      5545.8 	     28.828   	15.402 	0.0056	 2.7566	   --- 	 --- 	3849.63	2.8185	1.4262	  --- 	    ---  	  0.2  	BH_245
-0.0318	-0.4305	 0.4598	 1190.554	   54.298	  245.952	1.485	10	 ---	266.53643954665	0.0796	-29.70894254191	0.085 	4056871317183372544	  0.3258 	0.1128	 -0.49 	0.165	 -1.658	0.134	0	     4354.1 	      3.6572 	16.5911	0.0009	      864.91 	      15.929   	18.009 	0.02  	      5600.8 	     22.772   	15.3913	0.0044	 2.6177	   --- 	 --- 	3836.88	2.832 	1.424 	  --- 	    ---  	  0.3  	BH_245
 0.029 	-0.4337	 0.4399	 2012.218	  240.89 	  294.457	1.481	10	 ---	266.57219063412	0.0494	-29.70612491092	0.0518	4056876952180487808	  0.3607 	0.0737	 -0.484	0.098	 -2.155	0.079	0	    47679.0 	     23.695  	13.9925	0.0005	     9297.0  	      38.594   	15.4305	0.0045	     61321.0 	    208.25    	12.7929	0.0037	 2.6376	   --- 	 --- 	3499.45	2.6665	1.3217	  --- 	    ---  	  0.9  	BH_245
