pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.2022	-0.2847	 0.1515	  441.527000000	    24.276000000	   83.438000000	1.369	 9	273.54086263507	0.1912	-19.61611027915	0.1769	4094646550984793472	  0.4281 	0.1905	 -1.119	0.354	 -4.097	0.307	0	     1685.40002	      3.81720	17.621600	0.002500	      571.25000	     23.53100 	18.459300	0.044700	     1735.40002	     20.79900	16.663400	0.013000	 1.7959	       	     	       	      	      	      	         	0.00
-0.0119	-0.4065	 0.3818	 2156.047000000	   237.364000000	  504.949000000	1.248	10	273.53086194989	0.0515	-19.62337898407	0.0500	4094646555301298816	  1.1365 	0.0700	 -0.383	0.084	 -3.889	0.071	0	    18144.00000	      8.41520	15.041600	0.000500	     8594.79980	     36.20900 	15.515800	0.004600	    14045.00000	     27.81500	14.393100	0.002200	 1.1227	       	     	5059.0 	0.5592	0.2790	  1.01	    0.605	0.00
 0.2235	-0.3836	 0.3152	  741.369000000	    77.193000000	  127.075000000	1.321	11	273.52548474334	0.1161	-19.62437846113	0.1085	4094646520941562240	  0.4084 	0.1407	 -0.704	0.209	 -0.463	0.183	0	     2982.50000	      4.02290	17.001900	0.001500	     1102.50000	     14.28300 	17.745400	0.014100	     2837.80005	     22.33200	16.129500	0.008500	 1.6160	       	     	4288.0 	      	      	      	         	0.00
 0.0966	-0.2425	 0.2686	  699.950000000	    22.016000000	  122.416000000	1.702	10	273.53376016166	0.1565	-19.61476691835	0.1421	4094646550984798336	  0.4085 	0.1772	 -0.953	0.294	 -1.135	0.258	0	     3970.69995	      5.67290	16.691200	0.001600	      457.51001	     20.78000 	18.700400	0.049300	     6299.70020	     51.46100	15.263600	0.008900	 3.4368	       	     	3743.0 	2.8800	1.4560	      	         	0.01
 0.0427	-0.2791	 0.1892	 1443.335000000	    73.306000000	  426.938000000	1.421	10	273.56361685321	0.0656	-19.59708581247	0.0591	4094646688423824128	  0.5778 	0.0674	  0.249	0.119	  4.411	0.098	0	    14425.00000	      9.99410	15.290600	0.000800	     3318.30005	     45.26600 	16.549100	0.014800	    17179.00000	     40.23700	14.174400	0.002500	 2.3747	       	     	3404.8 	2.4600	1.2555	  6.01	    4.368	0.00
 0.0691	-0.3720	 0.2957	  886.755000000	   142.511000000	   94.083000000	1.361	 9	273.55373564804	0.1084	-19.60095862824	0.1014	4094646688423803264	  0.8642 	0.1378	 -1.332	0.186	 -1.323	0.160	0	     3889.69995	      4.38650	16.713600	0.001200	     1274.09998	      8.94070 	17.588300	0.007600	     4019.19995	     42.72000	15.751600	0.011500	 1.8368	       	     	3941.8 	      	      	      	         	0.00
-0.0023	-0.3395	 0.2927	 1258.377000000	   140.770000000	  224.782000000	1.426	 9	273.54603640848	0.0740	-19.60821190012	0.0669	4094646658380514944	  0.3749 	0.0922	 -1.423	0.121	 -2.258	0.103	0	    14598.00000	     11.60000	15.277700	0.000900	     3646.30005	     25.90200 	16.446800	0.007700	    17171.00000	     76.39000	14.174900	0.004800	 2.2718	       	     	3796.8 	2.0773	1.0417	      	         	0.00
-0.0649	-0.2524	 0.2410	 2112.982000000	   187.002000000	 1052.897000000	1.269	10	273.56530123336	0.0578	-19.59640071813	0.0512	4094646692740250880	  2.6116 	0.0628	  4.361	0.105	 -6.040	0.086	0	    26217.00000	     12.40800	14.641900	0.000500	    10689.00000	     57.16000 	15.279100	0.005800	    22580.00000	     21.44600	13.877600	0.001000	 1.4015	       	     	4580.4 	0.3020	0.1160	  0.69	    0.189	0.00
-0.0721	-0.2607	 0.2382	 1091.964000000	    84.344000000	  422.257000000	1.361	 9	273.58794902803	0.0727	-19.58707152651	0.0600	4094647032021237760	  0.3837 	0.0779	  0.291	0.122	 -0.798	0.101	0	     7802.10010	      7.14500	15.957800	0.001000	     2489.50000	     29.51600 	16.861100	0.012900	     8131.60010	     19.25700	14.986500	0.002600	 1.8746	       	     	4072.0 	      	      	      	         	0.07
 0.0480	-0.3041	 0.2082	  670.864000000	    23.307000000	  147.346000000	1.418	10	273.56966647794	0.1336	-19.59610936657	0.1219	4094647066380944768	  0.6745 	0.1391	 -1.385	0.240	 -0.936	0.200	0	     2417.89990	      3.60410	17.229800	0.001600	      731.90997	     31.40400 	18.190200	0.046600	     2695.50000	     18.29300	16.185300	0.007400	 2.0049	       	     	       	      	      	      	         	0.00
