pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.2049	-0.0804	 0.1618	  548.753	    ---  	    ---  	---  	11	 ---	280.32562891192	0.1296	 -3.97996996067	0.1154	4258453618650188928	  0.5696 	0.1373	 -1.001	0.263	 -2.083	0.233	0	     1465.6 	      2.6709 	17.7733	0.002 	        ---  	       ---     	 ---   	---   	         --- 	      ---     	 ---   	---   	 ---   	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	Dolidze_32
 0.1401	-0.0932	 0.2238	 1197.903	  142.854	  385.073	1.289	11	 ---	280.31781598478	0.0465	 -3.9500570755 	0.0445	4258453927913928960	  0.484  	0.0544	 -0.726	0.096	 -2.118	0.089	0	     9705.3 	      8.1019 	15.7208	0.0009	     3895.5  	      27.269   	16.375 	0.0076	      8614.6 	     22.371   	14.9238	0.0028	 1.4512	   --- 	 --- 	4419.41	---   	---   	  2.51	    2.173	  0.6  	Dolidze_32
 0.1286	-0.4309	 0.3139	  885.599	   42.668	  117.26 	1.345	10	 ---	280.47215347626	0.0917	 -3.99200141072	0.0807	4258441176129510144	  0.3966 	0.1182	 -0.766	0.166	 -2.347	0.145	0	     3706.3 	      4.185  	16.766 	0.0012	     1201.3  	      28.154   	17.6523	0.0254	      3782.6 	     32.258   	15.8174	0.0093	 1.8348	   --- 	 --- 	3916.0 	2.6965	1.367 	  --- 	    ---  	  0.2  	Dolidze_32
 0.2802	-0.3996	 0.1735	  592.262	   24.368	  111.639	1.393	11	 ---	280.55682211579	0.1442	 -4.06612877251	0.135 	4258436782404112256	  0.3518 	0.1631	 -1.075	0.254	 -2.201	0.212	0	     1855.7 	      3.1332 	17.5171	0.0018	      563.54 	      23.126   	18.4741	0.0446	      2020.5 	     18.099   	16.4983	0.0097	 1.9758	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Dolidze_32
 0.0958	-0.3521	 0.1352	  907.578	   27.853	  179.763	1.407	10	 ---	280.50145193454	0.0961	 -4.08229841429	0.0935	4258436541885981056	  0.5012 	0.1171	 -0.629	0.179	 -2.128	0.158	0	     3078.2 	      3.3917 	16.9676	0.0012	      989.67 	      35.531   	17.8627	0.039 	      3342.6 	     18.594   	15.9517	0.006 	 1.9109	   --- 	 --- 	3913.33	---   	---   	  --- 	    ---  	  0.3  	Dolidze_32
 0.0749	-0.4163	 0.2221	 1574.555	  304.899	  509.548	1.32 	10	 ---	280.43664255699	0.0435	 -4.00950485365	0.0415	4258441244848945152	  0.4362 	0.0549	 -0.732	0.08 	 -2.053	0.067	0	    15280.0 	      9.7044 	15.228 	0.0007	     5601.0  	      18.37    	15.9807	0.0036	     14571.0 	     28.596   	14.3532	0.0021	 1.6275	   --- 	 --- 	4320.87	---   	---   	  3.75	    4.407	  0.6  	Dolidze_32
 0.2929	-0.1879	 0.4161	  748.171	   55.088	  199.494	1.617	 9	 ---	280.32228721237	0.1152	 -3.95458237136	0.1352	4258453927913916544	  0.5179 	0.1873	 -1.196	0.243	 -2.507	0.263	0	     3006.8 	      4.0189 	16.9931	0.0015	      476.56 	       8.6509  	18.6561	0.0197	      4386.4 	     21.988   	15.6566	0.0054	 2.9995	   --- 	 --- 	4272.06	2.8953	1.456 	  --- 	    ---  	  0.2  	Dolidze_32
 0.1487	-0.3364	 0.2803	 1363.769	  122.07 	  257.035	1.355	 9	 ---	280.42764458604	0.0496	 -3.94026526115	0.045 	4258453515596957952	  0.3556 	0.0609	 -0.176	0.093	 -2.518	0.079	0	    10280.0 	      7.5379 	15.6584	0.0008	     3821.1  	      31.303   	16.3959	0.0089	     10110.0 	     39.333   	14.75  	0.0042	 1.6459	   --- 	 --- 	4333.46	---   	---   	  --- 	    ---  	  0.1  	Dolidze_32
 0.1134	-0.0712	 0.2072	 1281.253	  212.743	  302.29 	1.315	11	 ---	280.33668061852	0.047 	 -3.9660669053 	0.0436	4258453721755452800	  0.4515 	0.0529	 -0.599	0.098	 -2.02 	0.089	0	     9338.1 	      7.2883 	15.7627	0.0008	     3479.1  	      16.354   	16.4977	0.0051	      8797.8 	     29.104   	14.901 	0.0036	 1.5967	   --- 	 --- 	4400.33	---   	---   	  2.68	    2.423	  0.4  	Dolidze_32
