pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.0943	-0.0311	 0.3089	  681.174000000	    34.365000000	  116.733000000	1.324	16	 17.55345713286	0.1207	 60.38167216485	0.1469	 426336703127641088	  0.3538 	0.1700	  1.223	0.211	 -1.942	0.247	0	      765.98999	      1.12450	18.477800	0.001600	      263.98999	      7.68220 	19.297400	0.031600	      750.21997	      6.42670	17.574000	0.009300	 1.7234	       	     	       	      	      	      	         	0.00
-0.2925	-0.0529	 0.2242	 1006.370000000	    82.530000000	  140.672000000	1.296	17	 17.56537238811	0.0730	 60.37754115915	0.0904	 426336703127644928	  0.1667 	0.1130	 -2.321	0.133	 -1.246	0.164	0	     1333.90002	      1.32540	17.875600	0.001100	      513.56000	      6.22270 	18.574900	0.013200	     1215.30005	      8.63910	17.050200	0.007700	 1.5247	       	     	       	      	      	      	         	0.00
-0.0543	 0.0526	 0.3187	  726.280000000	    51.590000000	  134.161000000	1.315	16	 17.56862879816	0.1187	 60.37717518283	0.1438	 426336703127645696	  0.0639 	0.1640	 -0.744	0.214	  1.165	0.247	0	      907.73999	      1.24980	18.293500	0.001500	      315.39001	      6.11330 	19.104300	0.021000	      878.70001	      6.54960	17.402300	0.008100	 1.7020	       	     	       	      	      	      	         	0.00
-0.3909	-0.0295	 0.2505	 1530.420000000	   160.481000000	  321.736000000	1.282	17	 17.55896412050	0.0479	 60.38231152055	0.0520	 426336698823335808	  0.3515 	0.0749	 -2.598	0.087	 -0.981	0.094	0	     2698.00000	      1.76290	17.110700	0.000700	     1064.59998	      6.63380 	17.783400	0.006800	     2394.89990	      7.44380	16.313700	0.003400	 1.4697	       	     	       	      	      	      	         	0.00
-0.4776	-0.1151	 0.2409	 2331.878000000	   307.016000000	  625.841000000	1.268	17	 17.50317789111	0.0278	 60.40446079015	0.0325	 426337527761341952	  0.4217 	0.0451	 -1.293	0.052	 -0.338	0.059	0	     6179.79980	      2.65010	16.210900	0.000500	     2671.00000	      8.70000 	16.784700	0.003500	     5162.60010	      8.24910	15.479700	0.001700	 1.3049	       	     	4862.2 	1.8937	0.9870	  1.76	    1.566	0.00
-0.4727	-0.0943	 0.1991	 5043.124000000	   527.769000000	 1633.141000000	1.356	17	 17.52697584702	0.0109	 60.39021997880	0.0126	 426337459041877248	  0.5562 	0.0174	 -0.958	0.020	  0.813	0.023	0	    96523.00000	     19.13900	13.226800	0.000200	    27448.00000	     52.00800 	14.255100	0.002100	   103410.00000	     63.32200	12.225500	0.000700	 2.0296	 -28.55	 0.88	3916.3 	1.6110	0.7790	 10.12	   21.724	0.00
-0.4028	-0.1076	 0.2185	 2168.359000000	   239.687000000	  533.703000000	1.343	17	 17.50628620017	0.0303	 60.39657422114	0.0378	 426337527761348480	  0.1637 	0.0486	 -1.665	0.056	 -0.148	0.067	1	     5178.00000	      2.38800	16.403000	0.000500	     1625.69995	      6.78250 	17.323800	0.004500	     5330.10010	      9.98690	15.445100	0.002000	 1.8787	       	     	3830.5 	1.8650	0.9270	      	         	0.00
-0.3898	-0.1236	 0.2667	  891.768000000	    43.608000000	  194.393000000	1.313	17	 17.51571016318	0.0813	 60.39852739106	0.0957	 426337523457139328	  0.2699 	0.1297	 -1.016	0.151	 -1.183	0.172	0	     1047.69995	      1.17490	18.137800	0.001200	      394.85999	      9.05480 	18.860300	0.024900	      980.91998	      5.04610	17.282800	0.005600	 1.5774	       	     	       	      	      	      	         	0.00
-0.1015	-0.0329	 0.3222	  581.036000000	    24.244000000	   67.711000000	1.349	16	 17.51714340295	0.1484	 60.39354895311	0.1859	 426337523457111424	  0.1129 	0.2124	 -1.809	0.268	  1.887	0.315	0	      543.91998	      0.93613	18.849500	0.001900	      198.80000	      8.20010 	19.605300	0.044800	      534.90002	      7.89970	17.941200	0.016000	 1.6641	       	     	       	      	      	      	         	0.00
-0.3212	-0.0850	 0.3296	  542.504000000	    36.967000000	   93.679000000	1.303	17	 17.49443687969	0.1510	 60.40939379650	0.1690	 426337523457194496	  0.7976 	0.2321	 -1.291	0.282	  0.243	0.296	0	      464.19000	      0.85565	19.021600	0.002000	      164.96001	      4.46240 	19.807900	0.029400	      439.69000	      4.69350	18.154100	0.011600	 1.6539	       	     	       	      	      	      	         	0.00
