pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.0721	-0.1999	 0.1109	  593.920000000	    23.624000000	   83.125000000	1.580	18	347.47349575039	0.1339	 60.77821320871	0.1306	2014058702243897984	  0.3328 	0.1639	  0.057	0.278	 -1.062	0.245	0	      674.58002	      1.13580	18.615800	0.001800	      111.53000	      4.72100 	20.232900	0.046000	      954.13000	     11.47800	17.312900	0.013100	 2.9200	       	     	       	      	      	      	         	0.00
 0.0422	-0.2647	 0.1330	  845.269000000	    30.753000000	  136.121000000	1.369	19	347.47470597376	0.0971	 60.78701371513	0.0870	2014058702243900160	  0.6305 	0.1185	  1.996	0.200	 -1.712	0.165	0	     1050.19995	      1.24240	18.135200	0.001300	      381.67999	     12.41100 	18.897100	0.035300	     1056.19995	      7.75890	17.202600	0.008000	 1.6945	       	     	       	      	      	      	         	0.00
 0.0935	-0.2124	 0.1265	  722.142000000	    33.288000000	  116.563000000	1.354	19	347.41379231081	0.1056	 60.78330271837	0.0968	2014058942762067328	  0.4248 	0.1227	 -4.128	0.209	 -2.334	0.185	0	      875.31000	      1.21210	18.333000	0.001500	      288.63000	      8.67080 	19.200500	0.032600	      896.79999	      7.69370	17.380200	0.009300	 1.8203	       	     	       	      	      	      	         	0.59
-0.0310	-0.3447	 0.1777	  641.175000000	    27.542000000	   91.124000000	1.392	19	347.44558007351	0.1286	 60.78630608520	0.1193	2014058908402329856	  0.0766 	0.1628	 -4.545	0.259	 -0.592	0.222	0	      683.28998	      1.06570	18.601900	0.001700	      198.38000	      7.20290 	19.607600	0.039400	      752.53998	      8.25840	17.570600	0.011900	 2.0370	       	     	       	      	      	      	         	0.00
 0.1145	-0.1937	 0.1365	 1185.834000000	    67.945000000	  220.107000000	1.370	19	347.42470346845	0.0682	 60.79023527100	0.0647	2014058942762069376	  0.2712 	0.0815	  0.921	0.144	 -0.449	0.125	0	     1654.50000	      1.39520	17.641700	0.000900	      522.45001	      7.68930 	18.556300	0.016000	     1744.69995	      7.92660	16.657600	0.004900	 1.8987	       	     	       	      	      	      	         	0.00
-0.0018	-0.2507	 0.0896	  329.305000000	    33.511000000	   87.628000000	1.477	19	347.46249922291	0.0859	 60.79046731077	0.0845	2014058908402331648	  0.3240 	0.1053	 -3.471	0.175	 -2.489	0.160	0	     1203.09998	      3.65350	17.987600	0.003300	      292.59000	      8.73120 	19.185700	0.032400	     1484.90002	     16.94500	16.832700	0.012400	 2.3530	       	     	       	      	      	      	         	0.53
 0.0483	-0.2402	 0.1746	  520.682000000	    24.752000000	   83.283000000	1.430	18	347.45954580133	0.1349	 60.78954292362	0.1343	2014058908402331776	  0.7685 	0.1711	 -5.435	0.284	 -3.581	0.246	0	      602.38000	      1.15690	18.738700	0.002100	      218.38000	      8.82270 	19.503300	0.043900	      643.28998	      7.72420	17.740900	0.013000	 1.7624	       	     	       	      	      	      	         	0.00
 0.0585	-0.2544	 0.0463	 1502.783000000	    69.326000000	  194.171000000	1.703	19	347.44020565557	0.0598	 60.77999396364	0.0579	2014058878345100032	  0.0463 	0.0724	 -1.725	0.120	 -1.052	0.108	0	     7035.89990	      4.68190	16.070100	0.000700	      617.58002	      8.90830 	18.374700	0.015700	    11363.00000	     58.52200	14.623200	0.005600	 3.7515	       	     	3938.8 	1.3395	0.8330	      	         	0.00
 0.0007	-0.2702	 0.1180	 5851.477000000	   691.478000000	 1312.137000000	1.264	19	347.46509786690	0.0122	 60.80164282773	0.0120	2014058981424312192	  0.6091 	0.0149	 -4.041	0.024	 -2.644	0.022	0	    45379.00000	      7.75510	14.046200	0.000200	    19520.00000	     28.22900 	14.625200	0.001600	    37836.00000	     28.83500	13.317200	0.000800	 1.3081	       	     	4775.8 	      	      	  3.47	    5.642	0.00
 0.0480	-0.1912	 0.0843	  694.389000000	    24.157000000	  127.884000000	1.465	18	347.45380727035	0.1124	 60.80463125141	0.1092	2014058977121811968	  0.0505 	0.1328	 -2.110	0.228	 -1.224	0.211	0	      877.70001	      1.26400	18.330000	0.001600	      227.80000	      9.42990 	19.457500	0.044900	     1058.09998	      8.27410	17.200600	0.008500	 2.2569	       	     	       	      	      	      	         	0.00
