pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.5364	 0.1957	 0.4311	  140.312000000	    40.141000000	   47.271000000	1.349	 9	 78.84222669320	0.1865	 39.34214796197	0.1339	 188618990661328512	  0.6296 	0.1805	  2.255	0.308	 -7.691	0.220	0	     1664.59998	     11.86400	17.635100	0.007700	      575.59003	     14.33900 	18.451100	0.027000	     1670.69995	     35.34200	16.704700	0.023000	 1.7464	       	     	       	      	      	      	         	0.00
-0.4886	 0.1878	 0.4573	  782.176000000	    54.055000000	  201.660000000	1.328	 9	 78.85139072520	0.2144	 39.33757505725	0.1559	 188618917643655168	  0.6874 	0.2327	 -0.768	0.381	 -1.788	0.266	0	     1110.80005	      1.42020	18.074200	0.001400	      402.76001	      7.45090 	18.838800	0.020100	     1072.19995	      5.31680	17.186300	0.005400	 1.6525	       	     	       	      	      	      	         	0.00
-0.5573	 0.1923	 0.3935	 1145.131000000	   146.803000000	  363.332000000	1.299	 9	 78.81525078634	0.1425	 39.36134658804	0.1001	 188622010020186368	  0.3618 	0.1297	  0.743	0.227	 -1.759	0.161	0	     2949.89990	      2.57610	17.013800	0.000900	     1078.40002	      7.34610 	17.769400	0.007400	     2752.80005	      7.57660	16.162500	0.003000	 1.6069	       	     	4292.5 	      	      	      	         	0.07
-0.4990	 0.1897	 0.4146	 1030.343000000	   233.195000000	  400.949000000	1.269	 9	 78.81903679402	0.0827	 39.36076743456	0.0591	 188622010020187904	  0.3369 	0.0775	 -0.656	0.134	 -1.461	0.095	0	     8525.50000	      8.27440	15.861600	0.001100	     3574.00000	     15.32600 	16.468500	0.004700	     7247.20020	     18.07500	15.111500	0.002700	 1.3570	       	     	4903.5 	2.1642	1.1000	      	         	0.00
-0.4201	 0.1776	 0.4706	  745.254000000	    60.870000000	  166.618000000	1.315	 9	 78.83478537781	0.2124	 39.35686694008	0.1463	 188621941300692480	  0.0541 	0.2585	 -0.677	0.366	 -2.231	0.245	0	     1243.00000	      1.66780	17.952200	0.001500	      434.48999	      7.13790 	18.756400	0.017800	     1200.59998	      7.20560	17.063400	0.006500	 1.6930	       	     	       	      	      	      	         	0.00
-0.4482	 0.1970	 0.4587	 1234.242000000	   112.723000000	  406.608000000	1.416	 9	 78.82064274708	0.1119	 39.36041961685	0.0832	 188622010023030656	  2.9044 	0.1252	  4.058	0.196	  3.244	0.140	0	     3180.39990	      2.57680	16.932200	0.000900	      781.89001	      6.93640 	18.118500	0.009600	     3720.69995	      9.15050	15.835400	0.002700	 2.2832	       	     	3833.9 	0.1130	0.0620	      	         	0.00
-0.3542	 0.1913	 0.4742	 2785.185000000	   320.997000000	  728.763000000	1.328	 9	 78.82426547425	0.0493	 39.36919268807	0.0378	 188622014318298368	  0.2916 	0.0568	 -0.112	0.089	 -1.381	0.064	1	    19288.00000	      6.92530	14.975100	0.000400	     6182.79980	     19.26100 	15.873400	0.003400	    19425.00000	     26.65500	14.041000	0.001500	 1.8324	       	     	4303.9 	1.5373	0.7267	      	         	0.00
-0.4071	 0.1540	 0.4434	 1302.587000000	   134.061000000	  316.385000000	1.298	 9	 78.80103271810	0.1210	 39.38103275552	0.0868	 188622216178688640	  0.2493 	0.1311	  0.559	0.220	 -2.177	0.147	0	     2828.39990	      2.17140	17.059500	0.000800	     1068.40002	      7.96980 	17.779500	0.008100	     2602.30005	      8.22520	16.223500	0.003400	 1.5560	       	     	4462.3 	      	      	      	         	0.62
-0.5143	 0.1546	 0.3864	 1198.521000000	    90.659000000	  355.815000000	1.290	 9	 78.79999770846	0.1323	 39.39133029703	0.0938	 188622284898204032	  0.3494 	0.1361	 -1.409	0.234	 -3.961	0.160	0	     2263.10010	      1.88830	17.301600	0.000900	      898.97998	      9.91610 	17.967000	0.012000	     2020.69995	      5.67920	16.498100	0.003100	 1.4689	       	     	       	      	      	      	         	0.00
-0.4843	 0.1553	 0.3938	 1414.254000000	   100.343000000	  485.646000000	1.259	 9	 78.79452269651	0.0911	 39.38308525260	0.0651	 188622289196208384	  0.6084 	0.0948	  0.535	0.160	 -4.339	0.111	0	     4478.50000	      3.16670	16.560500	0.000800	     2024.40002	     20.17500 	17.085600	0.010800	     3614.19995	      7.44200	15.866900	0.002200	 1.2187	       	     	4866.7 	0.7660	0.3780	      	         	0.00
