pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.1494	 0.1298	-0.0847	 2558.736	  319.744	  747.374	1.227	15	 ---	114.1621673163 	0.0253	-20.39979206222	0.029 	5716206544447554048	  0.2649 	0.0426	 -1.826	0.052	  2.738	0.058	0	     9351.3 	      3.6546 	15.7612	0.0004	     4808.8  	      15.04    	16.1463	0.0034	      6669.0 	      8.9233  	15.2018	0.0015	 0.9445	   --- 	 --- 	5235.5 	---   	---   	  --- 	    ---  	  0.4  	Czernik_31
-0.1225	 0.1032	-0.0182	 1276.14 	  106.33 	  190.473	1.253	15	 ---	114.1471462231 	0.0561	-20.35379226879	0.0674	5716209911701909632	  0.3493 	0.0925	 -1.494	0.117	  2.319	0.137	0	     2202.6 	      1.726  	17.331 	0.0009	      963.27 	       9.0593  	17.892 	0.0102	      1795.6 	      9.4273  	16.6264	0.0057	 1.2656	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_31
-0.191 	 0.1745	-0.0772	  808.469	   51.979	  155.994	1.295	15	 ---	114.16041613827	0.0766	-20.34124515912	0.0929	5716209941758254720	  0.3195 	0.1333	 -1.386	0.161	  2.887	0.185	0	     1198.8 	      1.4828 	17.9915	0.0013	      440.51 	       8.4748  	18.7415	0.0209	      1112.2 	      7.1299  	17.1464	0.007 	 1.5951	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_31
-0.1627	 0.1763	 0.0705	 1305.053	   78.64 	  142.563	1.302	15	 ---	114.21247761328	0.0506	-20.4446368027 	0.0608	5716205444935919360	  0.1618 	0.0816	 -1.757	0.106	  2.565	0.127	0	     2467.3 	      1.8906 	17.2078	0.0008	     1074.8  	      13.667   	17.7731	0.0138	      2136.4 	     14.986   	16.4377	0.0076	 1.3354	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_31
-0.3037	 0.1538	 0.08  	  455.469	  108.393	  112.197	1.315	14	 ---	114.1129950042 	0.1437	-20.49667513538	0.1687	5716203482126894080	  0.355  	0.2397	 -1.702	0.303	  2.535	0.358	0	     1329.0 	      2.9179 	17.8795	0.0024	      557.03 	       5.139   	18.4867	0.01  	      1191.0 	     10.615   	17.0721	0.0097	 1.4146	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_31
-0.184 	 0.1672	 0.0157	 4424.718	  780.751	  759.446	1.217	15	 ---	114.21353860621	0.0147	-20.41726830455	0.0175	5716205788533299072	  0.2246 	0.0242	 -1.694	0.03 	  2.98 	0.036	0	    26488.0 	      5.9863 	14.6308	0.0002	    14453.0  	      18.512   	14.9515	0.0014	     17780.0 	     23.412   	14.1371	0.0014	 0.8144	   --- 	 --- 	5798.67	1.819 	0.9237	  4.51	   20.717	  0.7  	Czernik_31
-0.2517	 0.1136	 0.0343	 1742.46 	  280.818	  408.128	1.221	13	 ---	114.21406002728	0.0393	-20.4029012225 	0.0472	5716205891612513024	  0.4055 	0.0676	 -1.635	0.082	  2.938	0.098	0	     4140.1 	      2.376  	16.6458	0.0006	     2029.7  	       7.2278  	17.0828	0.0039	      3023.9 	      7.4091  	16.0605	0.0027	 1.0223	   --- 	 --- 	5087.0 	0.627 	0.3275	  --- 	    ---  	  0.7  	Czernik_31
-0.2356	 0.0532	 0.0466	 2125.166	  392.28 	  521.089	1.22 	14	 ---	114.08712378352	0.0298	-20.47083393233	0.0359	5716204379784128768	  0.1957 	0.0511	 -1.93 	0.062	  2.428	0.075	1	     6826.0 	      3.212  	16.1029	0.0005	     3567.6  	       9.0946  	16.4704	0.0028	      4760.7 	      9.136   	15.5678	0.0021	 0.9027	   --- 	 --- 	5486.0 	0.692 	0.3785	  --- 	    ---  	  0.2  	Czernik_31
-0.1712	 0.1962	 0.0131	 2850.277	  444.082	  827.729	1.23 	15	 ---	114.22350033314	0.016 	-20.44641951329	0.0187	5716205410576179072	  0.2045 	0.0256	 -2.219	0.033	  2.787	0.038	1	    22601.0 	      7.9293 	14.8031	0.0004	    11702.0  	      26.351   	15.1807	0.0024	     16095.0 	     19.445   	14.2452	0.0013	 0.9356	   --- 	 --- 	5114.93	---   	---   	  --- 	    ---  	  0.3  	Czernik_31
