pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.3792	 0.0194	 0.222 	  730.835	   51.106	  161.25 	1.303	11	 ---	 89.8242393219 	0.1076	 19.64452243242	0.0973	3422753308990187136	  0.5029 	0.1215	 -0.492	0.231	 -3.475	0.194	0	     1947.3 	      2.6645 	17.4648	0.0015	      745.22 	      14.582   	18.1707	0.0212	      1791.3 	     11.109   	16.629 	0.0067	 1.5417	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	COIN-Gaia_41
-0.4627	 0.0201	 0.308 	  588.001	   46.273	  116.922	1.333	11	 ---	 89.93281117914	0.1333	 19.56788394286	0.1166	3422737194272852736	  0.4762 	0.1418	 -0.2  	0.3  	 -3.505	0.275	0	     1395.8 	      2.3737 	17.8263	0.0018	      472.86 	      10.219   	18.6646	0.0235	      1387.3 	     11.865   	16.9065	0.0093	 1.7581	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	COIN-Gaia_41
-0.1922	 0.1016	 0.1722	 1804.844	  365.963	  398.023	1.251	10	 ---	 89.43113634605	0.0446	 18.66304377034	0.0407	3350531376620336640	  0.842  	0.0497	 -0.466	0.093	 -3.377	0.074	0	    10846.0 	      6.0092 	15.6002	0.0006	     4907.5  	      13.41    	16.1242	0.003 	      8657.3 	     21.751   	14.9185	0.0027	 1.2058	   --- 	 --- 	4943.5 	---   	---   	  1.12	    0.676	  0.1  	COIN-Gaia_41
-0.4017	 0.108 	 0.2374	  445.419	   33.281	   99.567	1.349	10	 ---	 89.73919064485	0.1442	 18.45752264265	0.1246	3350559379806205184	  0.3449 	0.1539	 -0.1  	0.292	 -3.78 	0.253	0	     1427.2 	      3.2043 	17.8021	0.0024	      430.58 	      12.938   	18.7662	0.0326	      1494.4 	     15.009   	16.8257	0.0109	 1.9405	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	COIN-Gaia_41
-0.4067	 0.2628	 0.0384	  885.954	   61.058	  254.363	1.314	11	 ---	 90.37996331306	0.1052	 19.0446479947 	0.0944	3350605799812458496	  0.5331 	0.1033	 -0.269	0.2  	 -3.66 	0.161	0	     2352.4 	      2.6552 	17.2596	0.0012	      837.33 	      13.714   	18.0441	0.0178	      2253.2 	      8.8582  	16.3799	0.0043	 1.6642	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	COIN-Gaia_41
-0.3335	 0.0281	 0.2657	 1222.438	  101.062	  372.601	1.339	11	 ---	 90.25350041263	0.0577	 18.92448298733	0.054 	3350597480458097792	  0.6542 	0.0672	 -0.058	0.124	 -3.969	0.11 	0	     5286.7 	      4.3247 	16.3804	0.0009	     1737.4  	      17.192   	17.2516	0.0107	      5339.6 	     14.331   	15.4432	0.0029	 1.8085	   --- 	 --- 	3945.25	---   	---   	  1.97	    0.843	  0.1  	COIN-Gaia_41
-0.2459	 0.282 	 0.2387	 1650.466	  141.934	  399.409	1.285	11	 ---	 89.60054362628	0.0574	 18.55572959036	0.052 	3350514265470049792	  0.4454 	0.0624	 -0.284	0.107	 -3.933	0.088	0	     9264.2 	      5.6131 	15.7713	0.0007	     3558.0  	      25.068   	16.4734	0.0076	      8346.6 	     20.897   	14.9581	0.0027	 1.5152	   --- 	 --- 	4529.75	---   	---   	  2.48	    2.34 	  0.3  	COIN-Gaia_41
 0.0867	 0.2789	 0.3539	  224.252	   20.404	  113.554	1.347	10	 ---	 89.76261766533	0.1793	 18.85079924626	0.1954	3350621875873488128	  0.391  	0.2695	 -0.62 	0.301	 -3.823	0.244	0	     1355.1 	      6.0426 	17.8585	0.0048	      447.7  	      21.942   	18.7239	0.0532	      1378.0 	     12.135   	16.9138	0.0096	 1.8101	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	COIN-Gaia_41
-0.0382	 0.1787	 0.2517	 2521.487	  185.385	  568.144	1.375	10	 0.0	 89.69830328831	0.037 	 18.80702214354	0.038 	3350622051968893824	  0.4603 	0.048 	 -0.195	0.066	 -3.579	0.053	0	    51560.0 	     20.448  	13.9076	0.0004	    13556.0  	      73.121   	15.0211	0.0059	     57327.0 	    100.9     	12.866 	0.0019	 2.1551	  16.22	 1.82	3874.0 	1.822 	0.904 	  9.27	   17.433	  0.8  	COIN-Gaia_41
