pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.1179	-0.0937	-0.2114	 2171.543	  264.618	  778.412	1.281	15	 ---	129.77365805653	0.028 	-44.34921965227	0.0279	5522397210373462656	  0.3485 	0.0315	 -5.255	0.065	  3.968	0.051	0	    11973.0 	      5.5137 	15.4928	0.0005	     5049.6  	      19.083   	16.0932	0.0041	     10285.0 	     13.213   	14.7314	0.0014	 1.3618	   --- 	 --- 	4832.71	---   	---   	  3.02	    4.475	  0.1  	Ruprecht_65
 0.1562	 0.0895	-0.2088	  990.332	   55.822	  146.629	1.311	16	 ---	129.88593068317	0.063 	-44.28413006984	0.0759	5522397107290904832	  0.4728 	0.0863	 -5.118	0.138	  4.981	0.136	0	     2172.7 	      2.1939 	17.3459	0.0011	      837.66 	      15.006   	18.0437	0.0194	      2010.2 	     13.71    	16.5038	0.0074	 1.5399	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Ruprecht_65
 0.0988	 0.0316	-0.1577	 2692.702	  354.585	  678.836	1.273	16	 ---	129.79913283037	0.0216	-44.33735636332	0.0246	5522396488818961024	  0.3825 	0.0277	 -4.657	0.046	  4.365	0.045	0	    16605.0 	      6.1666 	15.1378	0.0004	     7121.7  	      20.084   	15.7199	0.0031	     14017.0 	     20.649   	14.3953	0.0016	 1.3247	   --- 	 --- 	4837.51	---   	---   	  3.23	    5.148	  0.5  	Ruprecht_65
 0.0794	 0.0224	-0.1466	 1723.268	  168.848	  475.309	1.285	15	 ---	129.82253978274	0.0389	-44.29517566832	0.0432	5522397755821970816	  0.4806 	0.0518	 -4.801	0.084	  4.411	0.079	0	     5020.5 	      2.9133 	16.4365	0.0006	     2057.4  	      12.185   	17.0681	0.0064	      4396.4 	      9.2495  	15.6542	0.0023	 1.4139	   --- 	 --- 	4448.01	1.666 	0.8563	  1.79	    1.126	  0.4  	Ruprecht_65
 0.1504	 0.1915	-0.0979	  730.751	   53.217	  142.373	1.34 	16	 ---	129.86372348402	0.0956	-44.32836555104	0.1058	5522396729337144576	  0.408  	0.1125	 -4.804	0.208	  3.961	0.203	0	     1336.1 	      1.8284 	17.8738	0.0015	      492.37 	       9.2522  	18.6207	0.0204	      1297.4 	      9.1124  	16.9793	0.0076	 1.6414	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Ruprecht_65
 0.1875	 0.0413	-0.2027	  898.133	   43.024	  153.811	1.387	15	 ---	129.82216143627	0.0838	-44.24308759493	0.096 	5522398065059647104	  0.147  	0.1093	 -4.661	0.189	  4.474	0.18 	0	     1482.6 	      1.6507 	17.7608	0.0012	      411.0  	       9.5527  	18.8168	0.0252	      1645.0 	     10.695   	16.7215	0.0071	 2.0953	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	Ruprecht_65
 0.1622	 0.0704	-0.2461	 3493.331	  383.94 	 1113.087	1.236	16	 ---	129.8871167116 	0.0184	-44.31486563928	0.0214	5522396798056624896	  0.3233 	0.0243	 -4.451	0.04 	  3.807	0.04 	0	    23074.0 	      6.6052 	14.7806	0.0003	    11900.0  	      30.994   	15.1625	0.0028	     16612.0 	     14.924   	14.2109	0.001 	 0.9516	   --- 	 --- 	5296.53	---   	---   	  3.59	    9.133	  0.1  	Ruprecht_65
 0.0736	 0.2622	-0.1677	 1038.572	   95.74 	  139.688	1.291	16	 ---	129.92961639142	0.0641	-44.35570901216	0.0695	5522393568241230976	  0.4935 	0.0818	 -4.685	0.131	  4.319	0.123	0	     2425.1 	      2.335  	17.2265	0.001 	     1006.1  	      10.508   	17.8448	0.0113	      2123.7 	     15.203   	16.4442	0.0078	 1.4006	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Ruprecht_65
 0.041 	 0.1821	-0.0706	 1476.024	   99.846	  287.946	1.305	16	 ---	129.95063229366	0.0441	-44.35740068655	0.0474	5522393533881496704	  0.5915 	0.0563	 -5.072	0.094	  4.907	0.089	0	     4323.9 	      2.9294 	16.5987	0.0007	     1911.7  	      19.146   	17.1479	0.0109	      3729.8 	     12.953   	15.8327	0.0038	 1.3151	   --- 	 --- 	4861.0 	---   	---   	  1.05	    0.557	  0.1  	Ruprecht_65
