pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.0869	 0.2006	 0.1276	  772.205000000	    27.128000000	  225.472000000	1.673	16	129.69480792961	0.0817	-40.66463200604	0.0956	5528238709482476160	  1.0216 	0.1115	 -5.320	0.185	  3.309	0.209	0	     1981.40002	      2.56590	17.445900	0.001400	      203.35001	      7.49590 	19.580800	0.040000	     3111.00000	     13.79800	16.029700	0.004800	 3.5511	       	     	       	      	      	      	         	0.76
-0.0206	 0.1770	 0.2115	 1512.816000000	    75.702000000	  265.507000000	1.357	16	129.73273214833	0.0384	-40.64113887972	0.0467	5528238808262295808	  0.8518 	0.0537	 -3.414	0.089	  1.718	0.097	0	     4442.39990	      2.93650	16.569300	0.000700	     1399.59998	     18.48800 	17.486400	0.014300	     4627.89990	     17.43000	15.598500	0.004100	 1.8879	       	     	3959.8 	      	      	  1.37	    0.414	0.00
-0.0334	 0.2112	 0.1883	  648.286000000	    98.875000000	  189.418000000	1.395	16	129.73194996149	0.0376	-40.65530669568	0.0454	5528238778201940096	  1.1394 	0.0529	 -4.889	0.086	  3.203	0.093	0	     5016.89990	      7.73870	16.437300	0.001700	     1254.19995	     12.68500 	17.605500	0.011000	     5744.20020	     30.32600	15.363800	0.005700	 2.2416	       	     	3519.3 	2.7310	1.3850	  1.61	    0.356	0.21
-0.0078	 0.2070	 0.1375	 1469.123000000	   256.993000000	  399.492000000	1.237	16	129.72689043716	0.0212	-40.65260011279	0.0246	5528238778201940736	  1.1385 	0.0285	 -7.499	0.049	  4.584	0.054	0	    14682.00000	      9.99390	15.271400	0.000700	     6874.50000	     26.75000 	15.758300	0.004200	    11292.00000	     28.26500	14.630000	0.002700	 1.1283	       	     	5023.9 	0.3780	0.1757	  0.93	    0.492	0.00
-0.0349	 0.0954	 0.1368	 1411.326000000	    33.957000000	  259.776000000	1.682	15	129.71139092575	0.0670	-40.64832590559	0.0803	5528238846921798400	  0.4501 	0.0933	 -3.371	0.160	  4.866	0.190	0	     5105.70020	      3.61770	16.418200	0.000800	      437.41000	     12.88100 	18.749200	0.032000	     8151.29980	     31.37800	14.983900	0.004200	 3.7653	       	     	3719.8 	      	      	      	         	0.00
-0.0206	 0.1024	 0.1294	 1229.771000000	    81.665000000	  318.649000000	1.393	15	129.70924034643	0.0482	-40.64642439557	0.0590	5528238842622033536	  0.7862 	0.0679	 -5.512	0.113	  1.157	0.140	0	     3500.80005	      2.84670	16.827900	0.000900	     1004.79999	     12.30400 	17.846200	0.013300	     3873.50000	     12.15600	15.791700	0.003400	 2.0545	       	     	3870.0 	      	      	  1.42	    0.407	0.00
 0.0480	 0.1730	-0.0811	 1343.079000000	   110.243000000	  292.472000000	1.386	16	129.42621293334	0.0473	-40.69360030245	0.0529	5528281689216965376	  0.8452 	0.0643	 -3.118	0.101	  3.782	0.103	0	     4109.00000	      3.05940	16.654000	0.000800	     1192.69995	     10.81900 	17.660100	0.009800	     4500.39990	     15.38800	15.628800	0.003700	 2.0313	       	     	3679.3 	      	      	  1.69	    0.471	0.00
 0.0236	 0.2052	-0.0179	 1187.177000000	   124.788000000	  260.445000000	1.333	16	129.34354400524	0.0446	-40.68847519360	0.0654	5528282238974354176	  1.6385 	0.0631	-13.970	0.098	 19.433	0.117	0	     4109.20020	      3.46130	16.654000	0.000900	     1387.90002	     11.12200 	17.495500	0.008700	     4088.60010	     15.69800	15.733000	0.004200	 1.7625	       	     	4056.0 	0.3183	0.1360	  0.63	    0.097	0.00
 0.1073	 0.2133	-0.1400	  930.298000000	    23.406000000	  116.805000000	1.469	16	129.38718548655	0.0725	-40.69339041886	0.0809	5528282376412338176	  0.4518 	0.0970	 -3.217	0.158	  2.749	0.155	0	     1798.50000	      1.93320	17.551100	0.001200	      422.69000	     18.05900 	18.786300	0.046400	     2219.69995	     19.00300	16.396200	0.009300	 2.3901	       	     	       	      	      	      	         	0.00
 0.0706	 0.1855	-0.0896	 1301.913000000	   142.707000000	  331.628000000	1.282	16	129.37909216833	0.0474	-40.69016933817	0.0540	5528282380710045696	  1.3456 	0.0649	-18.475	0.103	 15.035	0.106	0	     3804.10010	      2.92190	16.737700	0.000800	     1537.30005	     10.77200 	17.384500	0.007600	     3338.19995	     10.06600	15.953100	0.003300	 1.4314	       	     	4454.6 	0.2740	0.1187	  0.55	    0.109	0.00
