pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.2424	 0.0485	 0.2042	 1108.156	  160.801	  348.314	1.245	11	 ---	 99.6008707529 	0.046 	  5.51521454707	0.0446	3131086684122701184	  0.7726 	0.0524	 -1.556	0.097	  0.601	0.096	0	     7280.2 	      6.5696 	16.033 	0.001 	     3491.2  	      21.711   	16.4939	0.0068	      5576.2 	     16.009   	15.3961	0.0031	 1.0979	   --- 	 --- 	5119.95	---   	---   	  0.92	    0.519	  0.3  	Collinder_106
-0.2207	 0.1515	 0.1012	  636.845	   47.872	  182.667	1.319	11	 ---	 99.54217253368	0.082 	  5.52966274079	0.0805	3131087169458209280	  0.7286 	0.0891	 -1.368	0.165	  0.513	0.155	0	     2419.8 	      3.7997 	17.2289	0.0017	      908.29 	      18.973   	17.9558	0.0227	      2284.0 	     12.504   	16.3652	0.0059	 1.5907	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	Collinder_106
-0.2288	 0.3064	 0.0889	 1896.373	  358.764	 1387.815	1.225	10	 ---	 99.31860003356	0.0292	  5.4456700431 	0.0286	3131081981137861632	  0.6587 	0.0322	 -1.125	0.056	  0.149	0.054	0	    24873.0 	     13.116  	14.699 	0.0006	    13321.0  	      37.132   	15.04  	0.003 	     17141.0 	     12.351   	14.1768	0.0008	 0.8632	   --- 	 --- 	5665.0 	0.98  	0.499 	  1.57	    2.282	  0.3  	Collinder_106
-0.2614	 0.0584	 0.2187	  444.628	   94.977	  158.523	1.254	11	 ---	 99.60223652999	0.0369	  5.51894746086	0.0358	3131086688421849984	  0.6515 	0.0423	 -1.662	0.078	  0.68 	0.078	0	    11270.0 	     25.346  	15.5586	0.0024	     5116.8  	      53.874   	16.0789	0.0114	      9015.3 	     56.871   	14.8745	0.0068	 1.2044	   --- 	 --- 	4896.81	1.4   	0.7   	  1.51	    1.186	  0.4  	Collinder_106
-0.307 	 0.1264	 0.2449	  563.961	   66.768	  127.695	2.405	11	 ---	 99.62288933564	0.107 	  5.77511704793	0.1004	3131118265016421248	  0.7271 	0.1182	 -1.594	0.223	  0.519	0.227	0	     1859.6 	      3.2974 	17.5148	0.0019	     1296.6  	      19.42    	17.5693	0.0163	      3175.2 	     24.866   	16.0075	0.0085	 1.5618	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.7  	Collinder_106
 0.1507	 0.5588	 0.4352	 1549.356	  288.663	  359.714	1.244	 9	 ---	 99.0275726245 	0.0528	  5.47534923405	0.0884	3131742164850158208	  0.7076 	0.1079	 -1.358	0.108	  0.48 	0.09 	0	    13234.0 	      8.5418 	15.3841	0.0007	     6332.9  	      21.939   	15.8474	0.0038	     10135.0 	     28.176   	14.7473	0.003 	 1.1001	   --- 	 --- 	5072.91	---   	---   	  --- 	    ---  	  0.6  	Collinder_106
-0.1197	 0.325 	 0.1974	  885.875	  123.66 	  327.996	1.232	10	 ---	 99.06194128873	0.0396	  5.44011361289	0.0461	3131738870616029824	  0.6893 	0.0542	 -1.079	0.069	  0.523	0.059	0	    27468.0 	     31.006  	14.5913	0.0012	    14030.0  	     113.46    	14.9837	0.0088	     19811.0 	     60.4     	14.0197	0.0033	 0.9641	   --- 	 --- 	5325.0 	---   	---   	  1.81	    2.383	  0.7  	Collinder_106
-0.2075	 0.2807	 0.1427	 1414.406	  314.414	  262.216	1.247	10	 ---	 98.9563995412 	0.0515	  5.48370932525	0.0598	3131742925065173888	  0.7203 	0.0673	 -1.236	0.091	  0.471	0.086	0	    12921.0 	      9.1355 	15.4101	0.0008	     6091.2  	      19.373   	15.8896	0.0035	     10017.0 	     38.2     	14.7601	0.0041	 1.1295	   --- 	 --- 	4896.87	---   	---   	  1.47	    1.112	  0.7  	Collinder_106
-0.042 	 0.3268	 0.1972	 2866.384	  648.199	  865.698	1.234	10	 ---	 99.03620883855	0.037 	  5.45937786201	0.0429	3131741958691717632	  0.7008 	0.0504	 -1.168	0.065	  0.609	0.057	0	    36777.0 	     12.831  	14.2744	0.0004	    18104.0  	      27.93    	14.7069	0.0017	     27288.0 	     31.522   	13.672 	0.0013	 1.035 	   --- 	 --- 	5171.0 	---   	---   	  2.22	    3.16 	  0.8  	Collinder_106
