pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.4758	-0.0066	 0.2433	  598.514	   87.957	  140.294	1.332	18	 ---	 30.61117846935	0.0754	 62.82777815671	0.0845	 508827318179132416	  0.3942 	0.1263	 -1.138	0.133	 -0.061	0.175	0	     1207.1 	      2.0168 	17.984 	0.0018	      442.12 	       5.0266  	18.7375	0.0123	      1165.8 	      8.3094  	17.0954	0.0077	 1.6421	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Czernik_6
-0.4176	-0.0899	 0.1771	 2022.558	  807.871	  845.31 	1.247	19	 ---	 30.74433353339	0.0328	 62.76627907342	0.0408	 508826016812330624	  0.3012 	0.0578	 -1.143	0.054	 -0.319	0.08 	0	    21784.0 	     10.771  	14.843 	0.0005	    11799.0  	      14.605   	15.1718	0.0013	     15364.0 	     18.176   	14.2956	0.0013	 0.8762	   --- 	 --- 	5627.0 	---   	---   	  --- 	    ---  	  0.2  	Czernik_6
-0.4695	-0.0573	 0.2136	 1723.051	  179.609	  292.158	1.24 	19	 ---	 30.56764633303	0.0436	 62.7219061364 	0.0482	 508824878637280128	  0.2477 	0.0698	 -0.964	0.074	 -0.347	0.101	0	     2852.3 	      1.6554 	17.0504	0.0006	     1439.4  	       8.0143  	17.4559	0.006 	      2098.1 	      7.1815  	16.4573	0.0037	 0.9986	   --- 	 --- 	5286.78	0.954 	0.486 	  --- 	    ---  	  0.1  	Czernik_6
-0.5314	-0.0832	 0.2601	  989.604	   59.026	  153.28 	1.288	16	 ---	 30.62516293137	0.081 	 62.85113779498	0.0988	 508827459921930880	  0.3668 	0.135 	 -0.782	0.143	  0.126	0.214	0	     1191.8 	      1.2043 	17.9979	0.0011	      512.45 	       8.6817  	18.5773	0.0184	      1022.4 	      6.67    	17.2379	0.0071	 1.3394	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_6
-0.5377	-0.0701	 0.2103	 2204.001	  323.393	  591.979	1.255	19	 ---	 30.73308999127	0.0318	 62.79206261066	0.0366	 508826257330472960	  0.3842 	0.0504	 -0.55 	0.056	 -0.415	0.076	0	     5296.3 	      2.4031 	16.3784	0.0005	     2404.5  	       7.4351  	16.8988	0.0034	      4244.0 	      7.1693  	15.6925	0.0018	 1.2064	   --- 	 --- 	4882.15	1.7447	0.8573	  1.77	    1.609	  0.2  	Czernik_6
-0.4622	-0.0694	 0.2028	 2920.073	  382.863	  716.896	1.237	19	 ---	 30.73019229647	0.0234	 62.79188333419	0.027 	 508826257330473472	  0.398  	0.038 	 -0.527	0.04 	 -0.495	0.056	0	     8386.6 	      2.8721 	15.8794	0.0004	     4063.5  	      10.613   	16.3291	0.0028	      6311.0 	      8.8032  	15.2617	0.0015	 1.0675	   --- 	 --- 	5528.97	---   	---   	  1.59	    2.132	  0.1  	Czernik_6
-0.5077	-0.0001	 0.2276	 1736.153	  113.45 	  271.587	1.285	18	 ---	 30.61527965754	0.0416	 62.88269993265	0.0486	 508827563000447488	  0.4614 	0.0717	 -1.459	0.076	 -0.024	0.103	0	     3080.4 	      1.7743 	16.9668	0.0006	     1373.8  	      12.109   	17.5066	0.0096	      2585.1 	      9.5185  	16.2307	0.004 	 1.2759	   --- 	 --- 	4861.0 	0.8233	0.411 	  --- 	    ---  	  0.2  	Czernik_6
-0.4518	-0.0457	 0.2491	  758.801	   92.075	  173.221	1.324	18	 ---	 30.46688424019	0.0899	 62.7151982024 	0.104 	 508824711142342784	  0.3729 	0.1565	 -0.639	0.156	 -0.121	0.216	0	     1318.2 	      1.7372 	17.8884	0.0014	      511.97 	       5.5603  	18.5783	0.0118	      1232.9 	      7.1173  	17.0346	0.0063	 1.5437	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_6
-0.5376	 0.0053	 0.1062	 1882.033	  252.342	  390.335	1.237	18	 ---	 30.60127932097	0.0389	 62.7742179796 	0.0449	 508826600928474368	  0.2298 	0.0632	 -0.897	0.07 	 -0.121	0.097	0	     3438.6 	      1.8271 	16.8474	0.0006	     1790.3  	       7.0947  	17.2191	0.0043	      2464.7 	      6.3142  	16.2825	0.0028	 0.9366	   --- 	 --- 	5381.0 	---   	---   	  --- 	    ---  	  0.4  	Czernik_6
