pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.0438	-0.1006	-0.0190	 4514.260000000	   289.536000000	  382.837000000	1.262	17	306.46063432734	0.0147	 40.68506195488	0.0149	2067596367241438976	  0.6780 	0.0182	  1.256	0.033	 -0.911	0.027	0	    39492.00000	      8.74820	14.197100	0.000200	    19544.00000	     67.50100 	14.623900	0.003700	    30276.00000	     79.08200	13.559200	0.002800	 1.0647	       	     	5072.4 	      	      	  2.49	    3.691	0.00
 0.0111	-0.1969	 0.0686	 1272.109000000	    81.634000000	  323.369000000	1.423	16	306.48667199767	0.0629	 40.70054847345	0.0666	2067596332881458304	  2.0810 	0.0807	 -8.830	0.145	 -7.714	0.136	0	     2744.50000	      2.15740	17.092200	0.000900	      836.34003	     10.24500 	18.045400	0.013300	     3068.19995	      9.48830	16.044700	0.003400	 2.0007	       	     	       	      	      	      	         	0.00
-0.0039	-0.2435	 0.0823	  622.767000000	    31.592000000	  189.578000000	1.470	17	306.31907310525	0.0908	 40.69437862491	0.1055	2067598527605413888	  0.5891 	0.1210	  0.051	0.201	 -2.079	0.209	0	     1109.30005	      1.78120	18.075800	0.001700	      246.17999	      7.79230 	19.373300	0.034400	     1384.90002	      7.30500	16.908400	0.005700	 2.4649	       	     	       	      	      	      	         	0.00
 0.0289	-0.0826	 0.0987	 1119.326000000	    30.981000000	  301.422000000	1.637	17	306.29923830153	0.0699	 40.70899698490	0.0790	2067598600624244608	  0.2739 	0.0894	 -2.209	0.165	 -4.463	0.167	0	     2668.00000	      2.38360	17.122900	0.001000	      311.32999	     10.04900 	19.118300	0.035000	     4056.69995	     13.45900	15.741500	0.003600	 3.3769	       	     	       	      	      	      	         	0.13
-0.0562	-0.2548	-0.0321	  645.291000000	   132.169000000	  198.953000000	1.301	17	306.31542194632	0.0219	 40.69767692694	0.0245	2067598531904762240	  2.2222 	0.0279	  7.019	0.048	  5.845	0.048	0	    11952.00000	     18.52100	15.494800	0.001700	     4517.70020	     34.18100 	16.214100	0.008200	    11027.00000	     55.42500	14.655800	0.005500	 1.5583	       	     	4389.9 	0.5053	0.2460	  0.62	    0.129	0.00
-0.1079	-0.1593	-0.0148	 1083.020000000	    88.063000000	  279.157000000	1.446	16	306.29819744772	0.0559	 40.71483863158	0.0717	2067598596324924544	  0.6254 	0.0755	 -3.877	0.127	 -7.174	0.172	0	     2330.10010	      2.15150	17.269900	0.001000	      599.27002	      6.80500 	18.407300	0.012300	     2769.80005	      9.92210	16.155800	0.003900	 2.2515	       	     	       	      	      	      	         	0.00
-0.0351	-0.2903	 0.0182	  544.608000000	    20.549000000	  124.250000000	1.588	17	306.28896886850	0.1392	 40.69104253725	0.1685	2067598561965146368	  0.2381 	0.1851	 -2.614	0.313	 -4.987	0.318	0	      655.20001	      1.20310	18.647400	0.002000	      155.39000	      7.56210 	19.872800	0.052800	      884.95001	      7.12230	17.394600	0.008700	 2.4782	       	     	       	      	      	      	         	0.61
 0.0334	-0.1429	 0.0826	 1331.801000000	    60.585000000	  279.878000000	1.464	17	306.41580483289	0.0533	 40.68025891052	0.0564	2067598875502114688	  0.2226 	0.0670	 -3.796	0.122	 -5.256	0.117	0	     2679.50000	      2.01190	17.118200	0.000800	      711.09003	     11.73700 	18.221600	0.017900	     3211.89990	     11.47600	15.995000	0.003900	 2.2266	       	     	       	      	      	      	         	0.00
 0.0378	-0.1419	 0.0560	  567.777000000	    29.813000000	  145.612000000	1.561	17	306.40985594811	0.1194	 40.67669301351	0.1185	2067598871202767360	  0.0764 	0.1491	 -4.603	0.270	 -6.600	0.229	0	      821.08002	      1.44610	18.402400	0.001900	      204.00999	      6.84290 	19.577300	0.036400	     1077.80005	      7.40200	17.180600	0.007500	 2.3967	       	     	       	      	      	      	         	0.00
 0.0529	-0.1581	 0.1213	  742.792000000	    33.301000000	  154.714000000	1.504	17	306.39636348337	0.0907	 40.67662330944	0.1036	2067598836843029376	  1.5802 	0.1207	  0.790	0.206	 -6.079	0.208	0	     1143.09998	      1.53890	18.043200	0.001500	      315.25000	      9.46690 	19.104700	0.032600	     1404.19995	      9.07610	16.893300	0.007000	 2.2114	       	     	       	      	      	      	         	0.00
