pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.1569	-0.1220	 0.1444	  853.636000000	    87.936000000	  156.841000000	1.303	13	 33.96199717017	0.0739	 57.08027338422	0.0983	 458537962730891904	  0.5299 	0.1176	  2.872	0.257	 -2.408	0.278	0	     1565.00000	      1.83330	17.702100	0.001300	      604.96002	      6.87960 	18.397100	0.012300	     1434.19995	      9.14440	16.870400	0.006900	 1.5267	       	     	       	      	      	      	         	0.00
 0.3349	 0.0098	-0.0679	  979.447000000	    94.420000000	  168.398000000	1.278	13	 33.93485962138	0.0617	 57.07639335706	0.0873	 458537924066500864	  0.1218 	0.1038	 -0.777	0.209	 -0.826	0.291	0	     1924.30005	      1.96470	17.477700	0.001100	      853.40002	      9.03830 	18.023500	0.011500	     1606.09998	      9.53750	16.747500	0.006400	 1.2760	       	     	       	      	      	      	         	0.22
 0.3782	 0.2318	 0.1694	  338.244000000	    21.265000000	   44.449000000	1.416	13	 33.93179033530	0.1952	 57.07377377845	0.2577	 458537924066489216	  0.1167 	0.3352	 -1.164	0.654	  1.137	0.761	0	      415.01001	      1.22690	19.143200	0.003200	      178.00000	      8.37060 	19.725300	0.051100	      409.67001	      9.21660	18.230800	0.024400	 1.4945	       	     	       	      	      	      	         	0.00
 0.2554	-0.1860	 0.0825	  770.853000000	    59.039000000	  177.474000000	1.332	13	 33.94484748558	0.0739	 57.07785779931	0.0905	 458537962730895872	  0.4690 	0.1138	 -0.615	0.286	 -1.285	0.243	0	     1858.40002	      2.41090	17.515500	0.001400	      669.21997	     11.33500 	18.287500	0.018400	     1805.50000	     10.17300	16.620400	0.006100	 1.6670	       	     	       	      	      	      	         	0.79
 0.1478	-0.0462	 0.1742	 1373.135000000	    98.403000000	  171.463000000	1.313	13	 33.95211097969	0.0487	 57.08660303924	0.0658	 458537962730887680	  0.4085 	0.0807	  6.326	0.166	  3.033	0.184	0	     3125.50000	      2.27610	16.951100	0.000800	     1316.19995	     13.37500 	17.553100	0.011000	     2787.19995	     16.25500	16.149000	0.006300	 1.4041	       	     	4541.0 	1.7000	0.8540	      	         	0.00
 0.2294	 0.0507	 0.0890	 1959.777000000	   245.224000000	  661.967000000	1.262	14	 33.93371131172	0.0269	 57.07230607286	0.0366	 458537928371163520	  0.3297 	0.0439	  0.347	0.087	 -1.057	0.095	0	     8471.29980	      4.32260	15.868500	0.000600	     3887.89990	     15.85500 	16.377100	0.004400	     6802.50000	     10.27600	15.180200	0.001600	 1.1969	       	     	4912.0 	      	      	  2.57	    3.467	0.00
 0.2927	-0.1940	 0.0672	  763.670000000	    67.015000000	  186.972000000	1.331	13	 33.94186002399	0.0792	 57.08005438138	0.0964	 458537958426247552	  0.5473 	0.1234	  7.425	0.310	 -0.853	0.270	0	     1541.50000	      2.01850	17.718500	0.001400	      577.02002	      8.61040 	18.448400	0.016200	     1475.19995	      7.89010	16.839800	0.005800	 1.6086	       	     	       	      	      	      	         	0.00
 0.2643	 0.1808	 0.3217	  338.198000000	    20.620000000	   58.353000000	1.373	12	 33.95225485500	0.1959	 57.08304964708	0.2740	 458537958426253952	  0.1556 	0.3419	 -1.276	0.628	 -0.217	0.833	0	      418.57999	      1.23770	19.133900	0.003200	      187.89999	      9.11250 	19.666600	0.052700	      386.82999	      6.62920	18.293100	0.018600	 1.3735	       	     	       	      	      	      	         	0.11
 0.2155	-0.0427	 0.0886	  773.853000000	    48.264000000	  223.614000000	1.414	14	 33.95553191708	0.0806	 57.08117975998	0.1068	 458537962730891264	  1.6913 	0.1277	  9.650	0.275	 -2.607	0.297	0	     1535.30005	      1.98400	17.722900	0.001400	      411.47000	      8.52530 	18.815600	0.022500	     1760.19995	      7.87150	16.648000	0.004900	 2.1675	       	     	       	      	      	      	         	0.00
 0.2275	-0.0213	 0.1613	  726.375000000	    24.041000000	   71.108000000	1.351	13	 33.95340959182	0.0755	 57.08668821464	0.1044	 458538065810102528	  0.2972 	0.1255	 -1.058	0.253	  0.317	0.308	0	     1418.50000	      1.95280	17.808800	0.001500	      581.76001	     24.19900 	18.439500	0.045200	     1334.80005	     18.77100	16.948400	0.015300	 1.4911	       	     	       	      	      	      	         	0.00
