pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.1794	-0.0933	 0.3497	 5822.263	 1857.896	 2172.189	1.164	16	 ---	228.28753010104	0.1331	-58.84407877592	0.1306	5877022180299677056	  0.9932 	0.1682	 -3.02 	0.205	 -4.077	0.25 	1	  1563700.0 	    268.58   	10.203 	0.0002	  1076500.0  	     579.42    	10.2714	0.0006	    743740.0 	    342.39    	10.0834	0.0005	 0.188 	   --- 	 --- 	8580.5 	0.5967	0.3113	  --- 	    ---  	  0.4  	ASCC_79
-0.1514	-0.1092	 0.2233	 5776.143	 1025.123	 1123.792	1.202	16	 0.0	232.5898484569 	0.0266	-62.11134818157	0.0213	5827452858900658304	  1.1672 	0.0299	 -2.829	0.047	 -4.299	0.046	0	   317600.0 	     54.985  	11.9337	0.0002	   180140.0  	     175.72    	12.2124	0.0011	    201740.0 	    179.51    	11.5   	0.001 	 0.7124	  31.41	10.64	6297.75	---   	---   	  2.53	    9.037	  0.8  	ASCC_79
-0.2957	-0.1757	 0.2478	 1916.051	  554.102	 1025.037	1.201	14	 ---	232.62330076232	0.0282	-62.21297296896	0.0221	5827451209654399616	  1.0458 	0.0308	 -2.742	0.049	 -4.916	0.051	0	   404410.0 	    211.06   	11.6713	0.0006	   226820.0  	     409.36    	11.9622	0.002 	    258740.0 	    252.42    	11.2298	0.0011	 0.7324	   --- 	 --- 	6162.97	---   	---   	  3.33	   14.37 	  0.3  	ASCC_79
-0.1477	-0.1231	 0.471 	 4335.798	  720.748	 1408.114	1.32 	14	 0.0	233.68397017607	0.2521	-60.20017010277	0.2124	5881718847347186816	  0.9764 	0.3568	 -3.182	0.409	 -3.95 	0.444	0	   121770.0 	     28.084  	12.9745	0.0003	    40679.0  	      56.44    	13.828 	0.0015	    120090.0 	     85.282   	12.0632	0.0008	 1.7648	 -40.43	 1.17	3957.81	1.6745	0.8567	  --- 	    ---  	  0.2  	ASCC_79
-0.1544	-0.0439	 0.1645	 5573.901	  625.745	  857.081	1.222	15	 ---	232.50310456569	0.0175	-62.08283617417	0.0145	5827464579920896512	  1.144  	0.0219	 -2.453	0.029	 -4.736	0.033	0	    75060.0 	     13.466  	13.4998	0.0002	    40086.0  	      64.062   	13.8439	0.0017	     51637.0 	     60.248   	12.9795	0.0013	 0.8644	   --- 	 --- 	5458.75	0.9777	0.502 	  1.71	    2.326	  0.5  	ASCC_79
-0.2048	 0.0711	-0.0078	 3249.012	 1216.915	 1172.94 	1.167	15	 ---	233.60466843916	0.0308	-60.88585134348	0.0268	5827621466488471168	  1.0655 	0.0371	 -2.35 	0.056	 -4.534	0.061	1	  1483400.0 	    456.58   	10.2602	0.0003	  1027200.0  	     844.1     	10.3222	0.0009	    704700.0 	    600.79    	10.1419	0.0009	 0.1803	   --- 	 --- 	8742.33	0.7053	0.3625	  --- 	    ---  	  0.6  	ASCC_79
-0.3032	 0.0282	 0.1462	 2297.367	  517.975	  755.943	1.185	12	 ---	232.5897156918 	0.0391	-59.36542188697	0.0385	5881990907710894080	  1.0882 	0.0609	 -2.592	0.07 	 -3.681	0.086	1	   486160.0 	    211.62   	11.4714	0.0005	   327140.0  	     631.57    	11.5646	0.0021	    248880.0 	    329.24    	11.2719	0.0014	 0.2926	   --- 	 --- 	8785.67	---   	---   	  --- 	    ---  	  0.3  	ASCC_79
-0.4651	 0.023 	 0.2392	 4624.862	  874.784	 1414.48 	1.18 	14	 ---	232.11018929674	0.0274	-59.28294032735	0.0254	5882006090390773504	  1.2611 	0.0395	 -2.571	0.051	 -3.806	0.061	0	   290850.0 	     62.889  	12.0292	0.0002	   192880.0  	     220.49    	12.1382	0.0012	    150400.0 	    106.33    	11.8188	0.0008	 0.3194	   --- 	 --- 	8391.0 	0.366 	0.18  	  --- 	    ---  	  0.8  	ASCC_79
-0.3551	-0.024 	 0.1736	 5318.664	 1201.572	 1007.748	1.201	16	 ---	232.24073699266	0.0284	-59.19614631573	0.0228	5882008087624100096	  1.0098 	0.0331	 -3.06 	0.047	 -4.126	0.052	1	   149820.0 	     28.168  	12.7495	0.0002	    92298.0  	      76.814   	12.9384	0.0009	     87663.0 	     86.989   	12.4049	0.0011	 0.5335	   --- 	 --- 	7067.0 	---   	---   	  1.59	    5.711	  0.3  	ASCC_79
