pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.4866	-0.1032	 0.197 	 1977.055	  219.041	  485.755	1.286	17	 ---	 19.00296294725	0.0369	 60.16039800641	0.038 	 510339838166324352	  0.4703 	0.0601	 -1.564	0.067	 -0.559	0.07 	0	     4947.5 	      2.5024 	16.4524	0.0005	     2052.9  	       9.3723  	17.0705	0.005 	      4309.3 	      8.8713  	15.6759	0.0022	 1.3945	   --- 	 --- 	4509.98	1.883 	0.934 	  1.74	    1.129	  0.7  	NGC_433
-0.475 	-0.1472	 0.2354	 4153.744	  883.111	  946.893	1.212	18	 ---	 18.90346373845	0.0173	 60.07605655735	0.0195	 510337604783369984	  0.4178 	0.0292	 -1.53 	0.032	 -0.647	0.035	0	    26167.0 	      6.2995 	14.644 	0.0003	    14410.0  	      16.318   	14.9547	0.0012	     17297.0 	     18.267   	14.167 	0.0011	 0.7877	   --- 	 --- 	6033.42	---   	---   	  2.21	    5.85 	  0.8  	NGC_433
-0.4793	-0.0614	 0.1716	 1985.73 	  166.232	  508.383	1.276	18	 ---	 18.9858788052 	0.0372	 60.07263259607	0.0388	 510337467344420480	  0.534  	0.061 	 -1.465	0.069	 -0.716	0.07 	1	     4152.7 	      2.0913 	16.6425	0.0005	     1747.6  	      10.513   	17.2453	0.0065	      3553.1 	      6.9889  	15.8854	0.0021	 1.3599	   --- 	 --- 	4945.85	1.2363	0.633 	  1.09	    0.643	  0.5  	NGC_433
-0.443 	-0.066 	 0.1656	 1550.864	  164.119	  427.669	1.293	19	 ---	 18.95690382339	0.0441	 60.11248919858	0.0474	 510338154539164672	  0.3282 	0.071 	 -1.349	0.082	 -0.384	0.087	0	     3007.1 	      1.939  	16.993 	0.0007	     1290.4  	       7.8625  	17.5746	0.0066	      2596.9 	      6.0723  	16.2258	0.0025	 1.3488	   --- 	 --- 	4906.0 	---   	---   	  --- 	    ---  	  0.1  	NGC_433
-0.4524	-0.0229	 0.1256	 4323.575	  766.026	  743.866	1.226	17	 ---	 18.95791247145	0.0177	 60.14011659637	0.0186	 510338291978104576	  0.4053 	0.0276	 -1.546	0.032	 -0.645	0.034	1	    24129.0 	      5.5808 	14.732 	0.0003	    12539.0  	      16.369   	15.1057	0.0014	     17035.0 	     22.9     	14.1836	0.0015	 0.9221	   --- 	 --- 	5372.12	---   	---   	  2.83	    6.019	  0.8  	NGC_433
-0.5048	-0.1477	 0.226 	 1829.989	  339.523	  354.31 	1.284	17	 ---	 18.95475675782	0.0456	 60.14869155291	0.0433	 510339769446850816	  0.4345 	0.0675	 -1.419	0.08 	 -0.61 	0.077	0	     4214.8 	      2.3032 	16.6264	0.0006	     1735.0  	       5.11    	17.2532	0.0032	      3676.0 	     10.375   	15.8485	0.0031	 1.4047	   --- 	 --- 	4443.78	1.7937	0.8877	  --- 	    ---  	  0.8  	NGC_433
-0.3601	-0.1027	 0.1805	 1040.671	   94.46 	  251.438	1.274	16	 ---	 18.99639717678	0.0776	 60.17490576513	0.0806	 510339941245533696	  0.3466 	0.1194	 -1.507	0.141	 -1.544	0.143	0	     1592.4 	      1.5302 	17.6832	0.001 	      651.81 	       6.9003  	18.3161	0.0115	      1377.1 	      5.477   	16.9145	0.0043	 1.4016	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	NGC_433
-0.4435	-0.0323	 0.1402	 3259.172	  579.992	  810.471	1.271	17	 ---	 18.96243199607	0.0217	 60.15593885268	0.0224	 510339769446849024	  0.4931 	0.0336	 -1.412	0.039	 -0.765	0.04 	0	    14279.0 	      4.3812 	15.3016	0.0003	     6102.8  	      10.522   	15.8876	0.0019	     12051.0 	     14.869   	14.5594	0.0013	 1.3282	   --- 	 --- 	4807.84	---   	---   	  2.36	    2.685	  0.8  	NGC_433
-0.4837	-0.0544	 0.1157	 4019.015	  729.392	 1048.578	1.238	17	 ---	 18.94588926927	0.0206	 60.13571507748	0.0214	 510338257618367488	  0.456  	0.0311	 -1.181	0.037	 -1.285	0.039	0	    18134.0 	      4.5121 	15.0421	0.0003	     8760.2  	      12.01    	15.4951	0.0015	     13681.0 	     13.048   	14.4216	0.001 	 1.0735	   --- 	 --- 	5058.95	---   	---   	  2.52	    3.757	  0.3  	NGC_433
