pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0286	 0.3591	-0.2497	  809.987	  214.848	  306.828	1.225	13	 ---	114.15516913489	0.0237	-15.39988102077	0.0201	3029808920046300800	  0.8945 	0.0327	 -3.166	0.047	  0.137	0.04 	0	    49048.0 	     60.554  	13.9618	0.0013	    24223.0  	     112.75    	14.3908	0.0051	     35874.0 	    116.92    	13.375 	0.0035	 1.0158	   --- 	 --- 	5391.5 	---   	---   	  1.81	    2.506	  1.0  	Ruprecht_26
-0.192 	 0.2573	 0.159 	 4117.294	  699.637	 1181.508	1.21 	13	 ---	113.77536634465	0.0191	-15.48615484688	0.0196	3029814898641025152	  0.9548 	0.0279	 -3.414	0.041	  0.074	0.043	0	    41733.0 	     10.136  	14.1372	0.0003	    23283.0  	      33.279   	14.4338	0.0016	     27199.0 	     23.021   	13.6755	0.0009	 0.7582	   --- 	 --- 	5760.88	0.2743	0.132 	  1.35	    1.81 	  0.7  	Ruprecht_26
-0.0938	 0.3644	-0.2383	  913.117	  103.464	  279.687	1.244	14	 ---	114.03572741863	0.0754	-15.37566368377	0.0652	3029810912911165696	  0.8224 	0.1013	 -3.462	0.155	  0.208	0.121	0	     2232.8 	      2.4453 	17.3162	0.0012	      961.62 	       9.2942  	17.8939	0.0105	      1815.6 	      6.4915  	16.6144	0.0039	 1.2795	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	Ruprecht_26
-0.0194	 0.3641	-0.3043	  703.239	   10.185	    ---  	---  	10	 ---	114.12199504677	0.1817	-15.31067791613	0.1088	3029813077563931264	  0.7892 	0.2316	 -2.842	0.308	  0.474	0.211	0	     1339.7 	      1.905  	17.8709	0.0015	     1206.7  	     118.49    	17.6473	0.1066	         --- 	      ---     	 ---   	---   	 ---   	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Ruprecht_26
-0.1027	 0.1858	 0.0276	 5005.916	 1028.349	 1335.275	1.18 	13	 ---	113.77712344105	0.0255	-15.52987173382	0.0249	3029802662270499968	  0.9222 	0.0356	 -2.875	0.055	 -0.155	0.057	0	   231920.0 	     46.329  	12.275 	0.0002	   157140.0  	     152.81    	12.3607	0.0011	    116440.0 	     87.2     	12.0967	0.0008	 0.264 	   --- 	 --- 	8635.5 	---   	---   	  --- 	    ---  	  0.7  	Ruprecht_26
-0.0187	 0.4534	-0.3569	 2229.837	  869.378	 1273.27 	1.228	13	 0.0	114.14600986108	0.0319	-15.37394094318	0.0292	3029809572881312128	  0.8602 	0.0523	 -2.988	0.067	  0.578	0.056	0	   810180.0 	    363.34   	10.9169	0.0005	   358020.0  	     411.81    	11.4666	0.0012	    636700.0 	    500.05    	10.2521	0.0009	 1.2145	  16.83	 0.38	4864.89	0.1455	0.0747	  9.88	   49.302	  0.3  	Ruprecht_26
 0.1392	 0.367 	-0.2047	 2183.06 	  582.072	  812.804	1.207	13	 ---	114.19266993354	0.022 	-15.40294604421	0.0197	3029808576448899712	  0.9974 	0.0323	 -3.355	0.045	 -0.063	0.038	0	    44467.0 	     20.369  	14.0683	0.0005	    24809.0  	      42.622   	14.3649	0.0019	     28842.0 	     35.485   	13.6119	0.0013	 0.753 	   --- 	 --- 	5800.33	---   	---   	  1.31	    1.763	  0.7  	Ruprecht_26
 0.0163	 0.1568	-0.1297	  585.427	   74.985	  175.521	1.314	14	 ---	113.97466167186	0.0707	-15.57163441631	0.0629	3029800089593751936	  0.9998 	0.0896	 -3.007	0.148	 -0.026	0.128	0	     2184.7 	      3.7318 	17.3399	0.0019	      725.65 	       9.6773  	18.1996	0.0145	      2145.7 	     12.225   	16.433 	0.0062	 1.7666	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.9  	Ruprecht_26
 0.3894	 0.0762	-0.4292	 3506.303	  506.499	  830.519	1.219	13	 ---	114.10468036713	0.0293	-15.4719328755 	0.0261	3029806377425746688	  1.0133 	0.035 	 -2.996	0.06 	 -0.794	0.055	0	    27995.0 	      7.9841 	14.5707	0.0003	    14738.0  	      29.099   	14.9303	0.0021	     19383.0 	     23.338   	14.0434	0.0013	 0.8869	   --- 	 --- 	5718.62	---   	---   	  1.06	    1.081	  0.3  	Ruprecht_26
