pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.1765	 0.0248	-0.1084	 2950.385000000	   582.960000000	  925.720000000	1.290	16	338.66883605006	0.0201	 58.74340021648	0.0206	2008036681370771968	  0.5081 	0.0244	 -2.457	0.042	 -1.973	0.043	0	    28891.00000	      9.79210	14.536500	0.000400	    11665.00000	     20.00900 	15.184200	0.001900	    25609.00000	     27.66400	13.740900	0.001200	 1.4433	       	     	4439.0 	      	      	  4.08	    5.818	0.00
-0.2171	-0.0828	-0.0905	  582.198000000	    36.671000000	  102.830000000	1.422	16	338.67678270842	0.1301	 58.74120738280	0.1340	2008036677063214976	  0.2718 	0.1540	 -5.733	0.254	 -7.233	0.281	0	      799.08002	      1.37250	18.431900	0.001900	      224.73000	      6.12820 	19.472200	0.029600	      911.42999	      8.86350	17.362600	0.010600	 2.1096	       	     	       	      	      	      	         	0.00
-0.1566	-0.0852	-0.0864	  378.465000000	    21.968000000	   71.942000000	1.492	16	338.69143426701	0.2334	 58.73507889073	0.2313	2008036608343727360	  0.1165 	0.2674	 -0.426	0.449	 -0.623	0.477	0	      442.48001	      1.16910	19.073600	0.002900	      137.53999	      6.26090 	20.005300	0.049400	      522.45001	      7.26220	17.966800	0.015100	 2.0385	       	     	       	      	      	      	         	0.00
-0.0699	-0.1014	-0.2150	  434.129000000	    25.809000000	   78.778000000	1.443	15	338.69084807533	0.1828	 58.73871833613	0.1870	2008036608343734912	  0.5855 	0.2180	 -6.684	0.352	 -6.485	0.413	0	      534.64001	      1.23150	18.868200	0.002500	      165.50999	      6.41290 	19.804300	0.042100	      605.98999	      7.69240	17.805800	0.013800	 1.9986	       	     	       	      	      	      	         	0.00
-0.0817	-0.1401	-0.1559	  623.673000000	    31.283000000	   57.065000000	1.384	15	338.68948961098	0.0889	 58.74238223110	0.0876	2008036677063216768	  0.7122 	0.1067	 -4.668	0.167	-10.163	0.185	0	     1640.50000	      2.63040	17.650900	0.001700	      458.23999	     14.64800 	18.698700	0.034700	     1811.50000	     31.74400	16.616900	0.019000	 2.0818	       	     	       	      	      	      	         	0.00
-0.1440	-0.0384	-0.0210	  801.933000000	    48.000000000	  155.820000000	1.439	16	338.67970697905	0.0881	 58.74315159931	0.0910	2008036677063218048	  0.3018 	0.1072	 -7.368	0.176	 -1.598	0.190	0	     1491.50000	      1.85990	17.754300	0.001400	      404.67001	      8.43060 	18.833600	0.022600	     1742.09998	     11.18000	16.659200	0.007000	 2.1744	       	     	       	      	      	      	         	0.00
-0.1854	 0.0130	-0.1054	 3027.198000000	   626.673000000	  870.812000000	1.328	16	338.67266822799	0.0194	 58.73643467589	0.0202	2008036681370775936	  1.1933 	0.0237	  6.363	0.040	 -6.132	0.042	0	    31060.00000	     10.26000	14.457900	0.000400	    10287.00000	     16.41500 	15.320700	0.001700	    30967.00000	     35.56100	13.534700	0.001200	 1.7860	       	     	3977.0 	      	      	  2.54	    1.458	0.00
-0.0872	-0.1195	-0.0222	  648.800000000	    35.047000000	  146.596000000	1.407	16	338.61072766393	0.1027	 58.74921192547	0.1104	2008036814502182144	  0.2134 	0.1244	 -1.707	0.200	 -1.169	0.211	0	     1129.69995	      1.74120	18.055900	0.001700	      322.60001	      9.20490 	19.079700	0.031000	     1267.09998	      8.64380	17.004900	0.007400	 2.0749	       	     	       	      	      	      	         	0.00
-0.1243	-0.0796	 0.0330	  324.860000000	    22.430000000	   88.484000000	1.508	16	338.66052214764	0.2366	 58.76411175658	0.2504	2008036951941151744	 -0.0900 	0.2976	 -2.650	0.479	 -3.486	0.494	0	      668.34998	      2.05740	18.625800	0.003300	      194.14000	      8.65570 	19.631100	0.048400	      813.44000	      9.19300	17.486100	0.012300	 2.1450	       	     	       	      	      	      	         	0.00
-0.1781	-0.1350	-0.0692	  510.586000000	    24.291000000	  110.757000000	1.478	16	338.65207983216	0.1262	 58.76401685134	0.1348	2008036951941151872	  1.6640 	0.1550	 10.326	0.248	  2.145	0.265	0	      901.62000	      1.76590	18.300800	0.002100	      206.77000	      8.51210 	19.562700	0.044700	     1125.69995	     10.16400	17.133400	0.009800	 2.4293	       	     	       	      	      	      	         	0.00
