pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.2112	-0.1011	 0.1682	 5411.226	  635.007	 1166.733	1.209	19	 ---	  6.08076898864	0.019 	 62.66894913285	0.0205	 430550989455395584	  0.3348 	0.0261	 -2.514	0.039	 -1.12 	0.036	0	   343060.0 	     63.398  	11.8499	0.0002	   201380.0  	     317.13    	12.0914	0.0017	    213390.0 	    182.89    	11.439 	0.0009	 0.6524	   --- 	 --- 	6332.5 	---   	---   	  9.05	  118.543	  0.1  	SAI_4
-0.2134	-0.1489	 0.1653	 2672.162	  328.991	  449.06 	1.22 	18	 ---	  5.87498737389	0.0241	 62.60960832348	0.026 	 430596417334836480	  0.3116 	0.0336	 -2.752	0.048	 -0.846	0.05 	0	    10260.0 	      3.8395 	15.6605	0.0004	     5616.3  	      17.071   	15.9778	0.0033	      6897.3 	     15.359   	15.1652	0.0024	 0.8125	   --- 	 --- 	5823.0 	---   	---   	  2.0 	    4.163	  0.3  	SAI_4
-0.2011	-0.089 	 0.2888	  871.9  	   56.792	  161.861	1.331	17	 ---	  5.72486057812	0.0982	 62.77742302059	0.0919	 430602395929176448	  0.248  	0.1248	 -3.081	0.181	 -0.869	0.151	0	     1311.8 	      1.5045 	17.8937	0.0012	      519.09 	       9.1402  	18.5633	0.0191	      1226.3 	      7.5764  	17.0404	0.0067	 1.5229	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	SAI_4
-0.156 	-0.166 	 0.1811	 1267.783	   48.541	  267.951	1.369	15	 ---	  6.15436417396	0.0817	 62.70284050057	0.0758	 430574667619074048	  0.1748 	0.1009	 -3.331	0.167	 -0.368	0.129	0	     2534.8 	      1.9994 	17.1785	0.0009	      892.31 	      18.383   	17.9751	0.0224	      2578.9 	      9.6245  	16.2333	0.0041	 1.7418	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	SAI_4
-0.2152	-0.1955	 0.1877	 1243.703	  117.664	  242.174	1.267	17	 ---	  5.80198444222	0.0559	 62.60692921861	0.0575	 430596554773785600	  0.3677 	0.0763	 -3.097	0.104	 -0.522	0.106	0	     2844.7 	      2.2873 	17.0533	0.0009	     1282.6  	      10.901   	17.5811	0.0092	      2321.0 	      9.584   	16.3477	0.0045	 1.2334	   --- 	 --- 	4897.0 	---   	---   	  --- 	    ---  	  0.6  	SAI_4
-0.2415	-0.0355	 0.193 	 1677.67 	  115.038	  202.472	1.309	18	 ---	  6.1542658978 	0.0466	 62.69261589438	0.0421	 430574564539863040	  0.4164 	0.0576	 -3.41 	0.096	 -1.027	0.075	0	     3707.9 	      2.2101 	16.7656	0.0006	     1712.1  	      14.883   	17.2675	0.0094	      3140.1 	     15.509   	16.0195	0.0054	 1.248 	   --- 	 --- 	4941.75	---   	---   	  1.33	    0.945	  0.3  	SAI_4
-0.2137	-0.1493	 0.1556	 2577.613	  194.713	  726.583	1.408	19	 ---	  5.96391077313	0.0233	 62.63726417272	0.0262	 430597619925669248	  0.2333 	0.0324	 -3.513	0.047	 -0.301	0.048	0	    10701.0 	      4.1516 	15.6148	0.0004	     2688.3  	      13.806   	16.7777	0.0056	     12376.0 	     17.033   	14.5305	0.0015	 2.2472	   --- 	 --- 	3525.0 	2.0303	1.0037	  --- 	    ---  	  0.3  	SAI_4
-0.1909	-0.0597	 0.1878	  830.703	   64.55 	  146.318	1.333	16	 ---	  5.77152127364	0.089 	 62.74112326958	0.0872	 430601910586884352	  0.3065 	0.1107	 -3.234	0.168	 -0.461	0.152	0	     1473.4 	      1.7737 	17.7675	0.0013	      608.04 	       9.4197  	18.3916	0.0168	      1356.0 	      9.2673  	16.9313	0.0074	 1.4603	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	SAI_4
-0.2531	-0.0546	 0.093 	 2017.304	  213.0  	  322.029	1.228	18	 ---	  5.88387565765	0.034 	 62.62401971221	0.0331	 430596829651688960	  0.3287 	0.0434	 -2.606	0.067	 -0.515	0.063	0	     6454.2 	      3.1994 	16.1638	0.0005	     3416.0  	      16.038   	16.5176	0.0051	      4506.7 	     13.995   	15.6273	0.0034	 0.8903	   --- 	 --- 	5447.84	1.1228	0.542 	  1.75	    2.426	  0.5  	SAI_4
