pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0137	-0.2944	-0.1576	 1432.971	   66.738	  375.307	1.601	15	 ---	297.51152461907	0.0465	 25.14786255899	0.0711	2020704017399141248	  0.3549 	0.1019	 -3.816	0.143	 -6.141	0.148	0	     2080.9 	      1.4521 	17.3928	0.0008	      312.86 	       4.6878  	19.113 	0.0163	      3018.5 	      8.0427  	16.0625	0.0029	 3.0506	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_41
-0.0012	-0.2626	-0.0667	  735.242	    ---  	    ---  	---  	15	 ---	297.67325951304	0.0545	 25.00932822668	0.0884	2020686803170364416	  0.2866 	0.1214	 -3.781	0.157	 -6.315	0.177	0	     3007.9 	      4.0911 	16.9927	0.0015	        ---  	       ---     	 ---   	---   	         --- 	      ---     	 ---   	---   	 ---   	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_41
 0.0653	-0.2843	-0.1438	 1110.901	   48.083	  211.811	1.444	15	 ---	297.53116892532	0.0585	 25.14396873451	0.0946	2020704051758864256	  0.3135 	0.127 	 -3.368	0.183	 -6.543	0.188	0	     1244.3 	      1.12   	17.9511	0.001 	      295.14 	       6.1381  	19.1763	0.0226	      1502.0 	      7.0914  	16.8202	0.0051	 2.3561	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_41
 0.0213	-0.287 	-0.0375	  368.702	   66.893	   97.799	1.459	15	 ---	297.5492600258 	0.0437	 25.09709873222	0.0684	2020702883527725696	  0.3416 	0.0953	 -3.032	0.126	 -6.167	0.142	0	     2118.0 	      5.7444 	17.3736	0.0029	      508.79 	       7.6059  	18.585 	0.0162	      2580.8 	     26.389   	16.2325	0.0111	 2.3525	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	Czernik_41
 0.0494	-0.2911	-0.0359	 1365.435	   75.016	  405.153	1.449	15	 ---	297.54510780456	0.0495	 25.10466349947	0.0779	2020702883527732224	  0.3359 	0.1095	 -2.622	0.147	 -5.398	0.162	0	     1760.2 	      1.2891 	17.5744	0.0008	      391.63 	       5.2206  	18.8692	0.0145	      2158.8 	      5.3283  	16.4264	0.0027	 2.4428	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_41
 0.0009	-0.3156	 0.0005	 2945.691	  529.885	  873.609	1.342	15	 ---	297.55087453422	0.0099	 25.1167233057 	0.0158	2020703124045901952	  0.3883 	0.0215	 -2.854	0.028	 -6.173	0.03 	0	    65901.0 	     22.372  	13.6411	0.0004	    21313.0  	      40.222   	14.5298	0.002 	     67137.0 	     76.85    	12.6945	0.0012	 1.8353	   --- 	 --- 	3999.0 	1.3   	0.636 	 11.18	   28.778	  0.9  	Czernik_41
 0.0785	-0.2149	-0.0253	  916.696	   15.695	  229.464	1.876	16	 ---	297.55894253389	0.0672	 25.14020627854	0.1123	2020703261484860032	  0.2275 	0.147 	 -2.59 	0.205	 -5.308	0.234	0	     1309.7 	      1.4288 	17.8954	0.0012	       68.4  	       4.3581  	20.7637	0.0692	      2388.2 	     10.408   	16.3167	0.0047	 4.447 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Czernik_41
-0.1557	-0.1711	-0.1761	  966.683	   51.007	   67.625	1.808	15	 ---	297.57981726856	0.0337	 25.11166639622	0.0592	2020702952239332096	  0.3649 	0.0738	 -2.579	0.098	 -7.064	0.126	0	     8210.2 	      8.4932 	15.9025	0.0011	     2737.4  	      53.667   	16.7581	0.0213	     12104.0 	    178.99    	14.5546	0.0161	 2.2035	   --- 	 --- 	4013.5 	---   	---   	  --- 	    ---  	  0.1  	Czernik_41
 0.0451	-0.3224	-0.1445	 1388.652	   38.999	  313.524	1.693	15	 ---	297.53518316323	0.0487	 25.11708464167	0.0756	2020703124045913216	  0.225  	0.1054	 -2.611	0.151	 -5.894	0.152	0	     2440.7 	      1.7576 	17.2196	0.0008	      191.1  	       4.9001  	19.6483	0.0278	      3942.2 	     12.574   	15.7726	0.0035	 3.8757	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	Czernik_41
