pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.0157	-0.1157	-0.0611	 3161.328	  613.08 	  970.902	1.301	17	 ---	300.77699957533	0.015 	 35.48820955275	0.0172	2058704960323686656	  0.3908 	0.0201	 -3.069	0.033	 -6.495	0.033	0	    38952.0 	     12.321  	14.212 	0.0003	    15388.0  	      25.1     	14.8834	0.0018	     35302.0 	     36.36    	13.3924	0.0011	 1.491 	   --- 	 --- 	4402.25	---   	---   	  6.31	   13.476	  0.3  	FSR_0198
 0.0573	-0.0097	 0.0009	 4015.942	  346.751	  900.739	1.319	16	 ---	300.82482328447	0.0152	 35.56209546834	0.0189	2058705613158720512	  0.4591 	0.0205	 -3.172	0.035	 -6.528	0.036	0	    28083.0 	      6.9928 	14.5673	0.0003	    10360.0  	      29.877   	15.313 	0.0031	     26678.0 	     29.618   	13.6965	0.0012	 1.6165	   --- 	 --- 	4284.5 	---   	---   	  4.95	    7.445	  0.5  	FSR_0198
 0.0257	-0.1673	-0.0314	 2104.182	  250.312	  602.02 	1.344	17	 ---	300.81431247605	0.0273	 35.55279584096	0.0329	2058705578798984448	  0.4558 	0.0376	 -3.121	0.059	 -6.384	0.065	0	     7314.1 	      3.476  	16.028 	0.0005	     2478.9  	       9.9033  	16.8657	0.0043	      7352.7 	     12.213   	15.0958	0.0018	 1.7699	   --- 	 --- 	3970.41	---   	---   	  3.25	    2.363	  0.4  	FSR_0198
-0.0525	-0.0925	-0.1223	 4761.273	  685.393	  618.138	1.275	17	 ---	300.75896841336	0.0146	 35.49883918908	0.018 	2058699153527922176	  0.5269 	0.0202	 -3.381	0.031	 -6.629	0.035	0	    36182.0 	      7.5992 	14.2921	0.0002	    16234.0  	      23.686   	14.8253	0.0016	     29908.0 	     48.385   	13.5724	0.0018	 1.2529	   --- 	 --- 	4878.74	---   	---   	  3.38	    5.846	  0.9  	FSR_0198
-0.0568	-0.2079	-0.0069	  611.538	   50.715	  115.037	1.426	17	 ---	300.63931905761	0.0673	 35.7460324107 	0.0884	2059473823873953024	  0.5348 	0.0934	 -3.61 	0.153	 -6.167	0.182	0	     1467.5 	      2.3996 	17.772 	0.0018	      434.71 	       8.5716  	18.7559	0.0214	      1657.8 	     14.411   	16.7131	0.0094	 2.0428	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	FSR_0198
-0.1752	-0.0046	-0.0204	  570.788	    ---  	    ---  	---  	15	 ---	300.52579975053	0.0449	 35.55504302068	0.0572	2059453143634518912	  0.4168 	0.0588	 -3.911	0.101	 -6.719	0.128	0	     4560.5 	      7.9899 	16.5408	0.0019	        ---  	       ---     	 ---   	---   	         --- 	      ---     	 ---   	---   	 ---   	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	FSR_0198
 0.0855	-0.0976	 0.1142	 1550.359	  126.194	  348.418	1.409	16	 ---	300.53181813996	0.0357	 35.67688000933	0.0422	2059467506005276928	  0.4514 	0.0481	 -3.691	0.081	 -6.879	0.1  	0	     4430.7 	      2.8579 	16.5722	0.0007	     1253.9  	       9.9363  	17.6057	0.0086	      4987.7 	     14.315   	15.5172	0.0031	 2.0886	   --- 	 --- 	3656.67	---   	---   	  3.35	    1.81 	  1.0  	FSR_0198
-0.0446	-0.2146	 0.0477	  941.421	  245.831	  331.432	1.267	16	 ---	300.66444903863	0.0113	 35.69551357729	0.0159	2059461699209318272	  0.4865 	0.0154	 -3.518	0.025	 -6.588	0.032	0	    58101.0 	     61.716  	13.7779	0.0012	    27598.0  	     112.26    	14.2492	0.0044	     45998.0 	    138.79    	13.1051	0.0033	 1.1441	   --- 	 --- 	4963.27	---   	---   	  4.44	   10.791	  0.9  	FSR_0198
-0.0229	-0.2331	-0.0367	 4718.484	  649.041	 1382.002	1.233	17	 ---	300.66057790855	0.011 	 35.75573040274	0.0143	2059462180245720960	  0.4376 	0.0153	 -3.361	0.025	 -6.382	0.027	0	    76735.0 	     16.263  	13.4759	0.0002	    40678.0  	      62.673   	13.828 	0.0017	     53906.0 	     39.005   	12.9328	0.0008	 0.8952	   --- 	 --- 	5447.18	---   	---   	  4.53	   16.271	  0.7  	FSR_0198
