pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.3724	 0.1985	-0.1624	  941.366000000	    45.061000000	  167.523000000	1.286	15	111.05246297820	0.0877	-20.46873420838	0.1085	2930162719537808384	  0.7060 	0.1514	 -0.684	0.186	  3.152	0.227	0	     1007.00000	      1.06970	18.180800	0.001200	      436.12000	      9.67840 	18.752400	0.024100	      858.51001	      5.12470	17.427600	0.006500	 1.3248	       	     	       	      	      	      	         	0.00
-0.3777	 0.1653	-0.0456	  781.956000000	    67.658000000	  107.143000000	1.261	15	111.05721801163	0.0900	-20.48009653803	0.1198	2930162650823460480	  0.1423 	0.1593	 -1.142	0.193	  2.033	0.257	0	      774.84998	      0.99091	18.465300	0.001400	      347.78000	      5.14030 	18.998100	0.016000	      629.16998	      5.87220	17.765000	0.010100	 1.2331	       	     	       	      	      	      	         	0.02
-0.3221	 0.2455	-0.2455	 1985.470000000	   301.445000000	  439.140000000	1.243	15	111.04955399264	0.0363	-20.47759260571	0.0437	2930162723842552704	  0.3283 	0.0628	 -1.980	0.076	  2.262	0.088	0	     3410.19995	      1.71760	16.856400	0.000500	     1642.69995	      5.44930 	17.312500	0.003600	     2596.30005	      5.91210	16.226100	0.002500	 1.0865	       	     	4994.7 	1.0850	0.5577	      	         	0.60
-0.3146	 0.2588	-0.2621	 5510.577000000	  1124.689000000	 1089.378000000	1.203	15	111.04945963081	0.0122	-20.47935043724	0.0150	2930162723842552960	  0.3678 	0.0216	 -1.746	0.025	  1.570	0.030	0	    40825.00000	      7.40840	14.161100	0.000200	    24134.00000	     21.45800 	14.394800	0.001000	    24962.00000	     22.91400	13.768700	0.001000	 0.6261	       	     	6842.0 	      	      	  2.43	   11.691	0.07
-0.3650	 0.1872	-0.1668	 1619.928000000	   216.371000000	  287.514000000	1.232	15	111.05494068248	0.0462	-20.47440875168	0.0570	2930162723842547712	  0.1898 	0.0804	 -1.855	0.098	  3.237	0.119	0	     2306.39990	      1.42380	17.281000	0.000700	     1120.50000	      5.17840 	17.727900	0.005000	     1721.80005	      5.98860	16.672000	0.003800	 1.0559	       	     	       	      	      	      	         	0.28
-0.3540	 0.2197	-0.1993	 3681.869000000	   829.778000000	  844.993000000	1.234	15	111.05015871558	0.0177	-20.47071481664	0.0219	2930162723842548992	  0.3325 	0.0309	 -0.714	0.037	  1.995	0.046	0	    14602.00000	      3.96600	15.277300	0.000300	     7272.10010	      8.76390 	15.697200	0.001300	    10741.00000	     12.71100	14.684300	0.001300	 1.0129	       	     	5263.1 	      	      	  2.82	    5.491	0.01
-0.3177	 0.2461	-0.2512	 2526.589000000	   589.629000000	  687.304000000	1.207	15	111.03885584951	0.0230	-20.47706478296	0.0277	2930162685178051456	  0.3030 	0.0394	 -2.058	0.048	  3.010	0.056	0	     8372.79980	      3.31390	15.881200	0.000400	     4742.00000	      8.04240 	16.161500	0.001800	     5362.29980	      7.80200	15.438500	0.001600	 0.7229	       	     	6070.6 	0.8507	0.4150	  1.70	    3.553	0.84
-0.3311	 0.2648	-0.2494	 2937.559000000	   468.824000000	  812.305000000	1.224	15	111.05610916428	0.0201	-20.47215186104	0.0241	2930162723842546304	  0.6265 	0.0347	 -1.126	0.042	 -0.366	0.049	1	    10864.00000	      3.69830	15.598400	0.000400	     5551.70020	     11.84200 	15.990300	0.002300	     7741.89990	      9.53080	15.039800	0.001300	 0.9505	       	     	5356.8 	      	      	  1.24	    1.136	0.00
-0.4038	 0.0945	 0.2253	  331.821000000	    24.597000000	   44.912000000	1.322	14	111.06057204892	0.2269	-20.47670496966	0.3437	2930162650818311168	 -0.6567 	0.4324	 -1.475	0.494	  2.832	0.846	0	      220.75000	      0.66526	19.828600	0.003300	       99.02200	      4.02580 	20.362100	0.044100	      192.75999	      4.29190	19.049400	0.024200	 1.3127	       	     	       	      	      	      	         	0.01
-0.4056	 0.1061	 0.1671	  375.828000000	    22.785000000	   53.112000000	1.313	14	111.05498403624	0.1875	-20.47768832194	0.2724	2930162719537784960	  0.4895 	0.3470	 -0.286	0.408	  2.803	0.654	0	      276.14001	      0.73476	19.585500	0.002900	      108.97000	      4.78250 	20.258100	0.047700	      253.74001	      4.77740	18.751000	0.020400	 1.5072	       	     	       	      	      	      	         	0.00
