pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0258	-0.2912	 0.0751	 1077.382	   77.156	  350.341	1.451	15	 ---	305.17362845861	0.0534	 38.52398269771	0.0682	2061098459687627520	  0.5629 	0.0785	 -3.824	0.115	 -6.192	0.126	0	     2672.2 	      2.4803 	17.1212	0.001 	      616.45 	       7.9897  	18.3766	0.0141	      3259.7 	      9.3044  	15.979 	0.0031	 2.3977	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Berkeley_86
-0.0133	-0.2342	-0.0357	 1374.336	  119.48 	  288.515	1.377	16	 ---	305.20802477805	0.0413	 38.57979978311	0.0531	2061099078162924928	  0.5313 	0.0561	 -3.187	0.086	 -6.218	0.091	0	     3793.8 	      2.7605 	16.7407	0.0008	     1105.1  	       9.2495  	17.7429	0.0091	      4120.5 	     14.282   	15.7246	0.0038	 2.0183	   --- 	 --- 	3699.0 	2.377 	1.238 	  2.54	    1.085	  0.4  	Berkeley_86
-0.0307	-0.1829	-0.0204	  345.91 	  185.647	  192.245	1.469	16	 ---	305.10915991556	0.1201	 38.50229509008	0.135 	2061097085293505024	  0.6565 	0.1519	 -3.171	0.266	 -5.154	0.257	0	    10394.0 	     30.047  	15.6465	0.0031	     4022.1  	      21.665   	16.3403	0.0058	     11248.0 	     58.511   	14.6342	0.0056	 1.7061	   --- 	 --- 	4313.05	---   	---   	  --- 	    ---  	  0.1  	Berkeley_86
-0.0477	-0.129 	-0.0488	 1435.11 	  100.488	  112.964	1.431	15	 ---	305.14036784429	0.0387	 38.58568965548	0.0434	2061099593559138560	  0.6421 	0.0472	 -3.325	0.086	 -5.842	0.08 	0	     6579.0 	      4.5843 	16.143 	0.0008	     2081.7  	      20.716   	17.0553	0.0108	      7332.2 	     64.907   	15.0988	0.0096	 1.9565	   --- 	 --- 	4079.71	2.39  	1.2227	  2.0 	    1.001	  0.2  	Berkeley_86
 0.0904	-0.1546	 0.0388	  504.26 	   30.22 	  119.014	1.457	16	 ---	305.12476515378	0.0714	 38.63191802904	0.0959	2061100315113598080	  0.4619 	0.0999	 -3.126	0.156	 -5.074	0.174	0	     1673.5 	      3.3187 	17.6293	0.0022	      376.07 	      12.444   	18.9132	0.0359	      2062.3 	     17.328   	16.476 	0.0091	 2.4372	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Berkeley_86
 0.0387	-0.1965	-0.0376	 4387.37 	  474.022	  939.727	1.278	16	 ---	305.13121814378	0.0144	 38.62542263148	0.0198	2061100246394109952	  0.5852 	0.0197	 -3.381	0.031	 -5.455	0.035	0	    34965.0 	      7.9694 	14.3293	0.0002	    14620.0  	      30.841   	14.9391	0.0023	     30062.0 	     31.99    	13.5669	0.0012	 1.3722	   --- 	 --- 	4787.0 	---   	---   	  3.15	    4.695	  0.6  	Berkeley_86
 0.0582	-0.1584	-0.0036	 1403.652	  106.516	  409.006	1.371	16	 ---	305.09069819333	0.045 	 38.58590852001	0.0537	2061099692334680064	  0.4651 	0.0586	 -3.165	0.098	 -5.879	0.1  	0	     3784.1 	      2.6959 	16.7434	0.0008	     1124.6  	      10.558   	17.7239	0.0102	      4062.5 	      9.9326  	15.7399	0.0027	 1.984 	   --- 	 --- 	3795.0 	2.008 	0.9773	  2.66	    1.322	  0.1  	Berkeley_86
 0.059 	-0.2551	-0.0468	  752.578	  145.082	  288.668	1.372	17	 ---	305.11105257965	0.0301	 38.61053902053	0.0374	2061099902796734336	  0.4559 	0.0398	 -3.42 	0.066	 -5.63 	0.07 	0	     7446.4 	      9.8945 	16.0085	0.0014	     2192.3  	      15.111   	16.9991	0.0075	      8027.4 	     27.808   	15.0005	0.0038	 1.9986	   --- 	 --- 	3847.96	---   	---   	  3.64	    2.613	  0.5  	Berkeley_86
 0.0627	-0.1516	-0.0051	 4853.023	  773.801	  909.424	1.264	16	 ---	305.14207342734	0.0144	 38.65251035508	0.0213	2061100452552550656	  0.5375 	0.0195	 -3.761	0.032	 -5.617	0.037	0	    37569.0 	      7.7414 	14.2513	0.0002	    16716.0  	      21.602   	14.7936	0.0014	     30760.0 	     33.824   	13.5419	0.0012	 1.2516	   --- 	 --- 	4852.39	---   	---   	  3.43	    5.875	  0.1  	Berkeley_86
