pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.1331	-0.3321	 0.0286	 1097.413	   56.315	  166.734	1.386	14	 ---	296.13246415956	0.0563	 24.74492398324	0.1001	2020816786082721664	  0.3743 	0.1332	 -2.658	0.171	 -5.156	0.187	0	     1339.1 	      1.2202 	17.8713	0.001 	      447.95 	       7.9544  	18.7233	0.0193	      1408.6 	      8.4482  	16.89  	0.0065	 1.8334	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Gulliver_43
 0.0641	-0.2068	-0.0339	  771.47 	  317.429	  462.534	1.469	15	 0.0	296.07671481043	0.0297	 24.69073740833	0.0478	2020815102455557248	  0.3679 	0.0611	 -3.261	0.085	 -6.089	0.094	0	   485430.0 	    629.22   	11.4731	0.0014	    63696.0  	     200.66    	13.3411	0.0034	    649170.0 	   1403.5     	10.231 	0.0023	 3.1101	  13.08	 0.22	3307.0 	1.6037	0.8525	 60.58	  395.459	  0.3  	Gulliver_43
 0.1346	-0.2161	-0.01  	 2349.797	  242.541	  777.645	1.469	15	 ---	296.16192949679	0.0203	 24.7630888095 	0.0336	2020817198399575424	  0.2428 	0.0424	 -2.975	0.061	 -6.008	0.065	0	     8758.2 	      3.7272 	15.8323	0.0005	     1691.1  	       6.9723  	17.281 	0.0045	     11179.0 	     14.375   	14.6409	0.0014	 2.6401	   --- 	 --- 	3747.23	2.659 	1.335 	  --- 	    ---  	  0.2  	Gulliver_43
 0.1295	-0.3247	 0.0145	 1946.799	  279.854	  492.032	1.346	15	 ---	296.52913548534	0.0286	 24.43220317726	0.0361	2020559259826508160	  0.3557 	0.0519	 -3.524	0.072	 -6.433	0.073	0	     5568.2 	      2.8602 	16.3241	0.0006	     1825.3  	       6.5225  	17.198 	0.0039	      5667.4 	     11.518   	15.3785	0.0022	 1.8196	   --- 	 --- 	3927.0 	---   	---   	  --- 	    ---  	  0.1  	Gulliver_43
 0.0672	-0.1331	-0.0   	 1066.683	  134.054	  212.185	1.425	15	 ---	296.45923266565	0.0447	 24.35772943927	0.0507	2020557026443531648	  0.2535 	0.0748	 -3.095	0.102	 -5.494	0.098	0	     3376.3 	      3.1652 	16.8673	0.001 	      886.39 	       6.6122  	17.9823	0.0081	      3924.9 	     18.497   	15.7774	0.0051	 2.205 	   --- 	 --- 	4151.1 	2.15  	1.067 	  --- 	    ---  	  0.1  	Gulliver_43
 0.131 	-0.2936	 0.0525	  972.439	   21.855	   69.084	1.718	16	 ---	296.54382952001	0.0599	 24.43927125122	0.0788	2020559225466760704	  0.2821 	0.1062	 -2.714	0.144	 -5.726	0.163	0	     1611.1 	      1.6568 	17.6705	0.0011	      257.56 	      11.785   	19.3242	0.0497	      2509.6 	     36.328   	16.2629	0.0157	 3.0613	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	Gulliver_43
 0.0427	-0.1434	-0.0184	 1666.217	  169.943	  229.524	1.361	15	 ---	296.47682429189	0.0398	 24.35931349963	0.0484	2020558503912269568	  0.4148 	0.0694	 -2.985	0.092	 -5.602	0.094	0	     3705.8 	      2.2241 	16.7662	0.0007	     1159.3  	       6.822   	17.6909	0.0064	      3882.4 	     16.915   	15.7892	0.0047	 1.9017	   --- 	 --- 	3943.27	2.2185	1.108 	  --- 	    ---  	  0.3  	Gulliver_43
 0.1069	-0.3574	-0.0878	 1423.091	   61.96 	  258.536	1.484	15	 ---	296.51039020903	0.0485	 24.42433583119	0.0603	2020559122387566208	  0.2163 	0.0857	 -3.144	0.12 	 -5.864	0.12 	0	     2200.4 	      1.5462 	17.3321	0.0008	      470.69 	       7.5966  	18.6696	0.0175	      2794.7 	     10.81    	16.1461	0.0042	 2.5235	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Gulliver_43
 0.0861	-0.2709	 0.0324	 1651.288	  113.405	  559.12 	1.647	15	 ---	296.52427281264	0.0451	 24.41649240432	0.0571	2020559083708219904	  0.3943 	0.08  	 -2.925	0.106	 -5.57 	0.116	0	     6682.5 	      4.0469 	16.126 	0.0007	      655.3  	       5.7784  	18.3103	0.0096	     10351.0 	     18.513   	14.7245	0.0019	 3.5858	   --- 	 --- 	3604.53	2.9   	1.4645	  --- 	    ---  	  0.3  	Gulliver_43
