pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.3837	-0.3791	-0.2220	 2980.653000000	   415.663000000	  760.040000000	1.333	12	289.07298639014	0.0291	 12.55802361276	0.0283	4313036640045550464	  0.6748 	0.0413	 -1.623	0.057	 -2.304	0.050	0	    15660.00000	      5.25390	15.201400	0.000400	     5442.79980	     13.09400 	16.011800	0.002600	    15431.00000	     20.30300	14.290900	0.001400	 1.7209	       	     	4170.7 	2.1763	1.1300	  2.74	    2.043	0.00
 0.3689	-0.3567	-0.0766	  964.494000000	    74.195000000	  211.806000000	1.412	12	289.07067888032	0.1041	 12.55759456094	0.1033	4313036640045552384	  0.4255 	0.1424	 -2.151	0.200	 -5.157	0.181	0	     1934.30005	      2.00550	17.472000	0.001100	      563.28998	      7.59200 	18.474600	0.014600	     2168.80005	     10.24000	16.421300	0.005100	 2.0532	       	     	       	      	      	      	         	0.00
 0.4145	-0.1176	 0.0770	 1555.958000000	   102.871000000	  376.586000000	1.455	12	288.93448919837	0.0472	 12.51356036911	0.0527	4313037739549223040	  0.1492 	0.0673	 -1.582	0.103	 -4.175	0.111	1	     4768.70020	      3.06480	16.492400	0.000700	     1190.09998	     11.56900 	17.662400	0.010600	     5749.20020	     15.26700	15.362900	0.002900	 2.2995	       	     	3707.2 	2.0560	1.0160	      	         	0.00
 0.3791	-0.1363	 0.1866	 1263.640000000	    24.784000000	  310.847000000	1.814	12	288.93271085674	0.0749	 12.51257927920	0.0849	4313037739549224192	  0.0280 	0.1057	 -3.370	0.163	 -5.922	0.174	1	     4072.80005	      3.22310	16.663600	0.000900	      226.60001	      9.14310 	19.463200	0.043800	     7160.39990	     23.03500	15.124600	0.003500	 4.3387	       	     	3326.7 	0.6413	0.4593	      	         	0.00
 0.1994	-0.1227	-0.1879	  795.617000000	    28.237000000	  197.035000000	1.471	11	288.93977077823	0.1350	 12.51037045890	0.1528	4313037735246661248	  0.0691 	0.1615	 -1.558	0.281	 -3.849	0.290	1	     1171.59998	      1.47260	18.016400	0.001400	      288.82999	     10.22900 	19.199800	0.038500	     1434.69995	      7.28160	16.870000	0.005500	 2.3298	       	     	       	      	      	      	         	0.00
 0.2869	-0.2441	 0.0088	 1038.823000000	    46.914000000	  256.651000000	1.425	14	288.94535987785	0.0937	 12.51072622166	0.0949	4313037739557259648	  0.3688 	0.1225	 -1.370	0.193	 -3.894	0.173	0	     1452.09998	      1.39780	17.783400	0.001000	      342.45001	      7.29950 	19.014900	0.023100	     1727.19995	      6.72980	16.668500	0.004200	 2.3463	       	     	       	      	      	      	         	0.02
 0.2756	-0.1051	-0.1789	  593.954000000	    25.197000000	   88.753000000	1.408	13	288.85781414630	0.1624	 12.51122116395	0.1814	4313038285013291904	  0.5714 	0.2052	 -1.007	0.341	 -0.929	0.335	0	      704.73999	      1.18650	18.568300	0.001800	      171.45000	      6.80450 	19.766000	0.043100	      820.78998	      9.24810	17.476300	0.012200	 2.2897	       	     	       	      	      	      	         	0.00
 0.2284	 0.0276	-0.1306	 1109.340000000	    59.153000000	  397.788000000	1.593	12	288.85059242016	0.0665	 12.51464624556	0.0725	4313038289313195264	  0.3102 	0.0810	 -1.103	0.144	 -3.642	0.152	0	     2892.00000	      2.60690	17.035400	0.001000	      404.29999	      6.83480 	18.834600	0.018400	     4202.89990	     10.56600	15.703000	0.002700	 3.1316	       	     	4168.7 	2.9130	1.4675	      	         	0.00
 0.3405	-0.1288	-0.1493	  373.703000000	    27.419000000	   84.506000000	1.424	14	288.85872195042	0.2152	 12.50877037899	0.2286	4313038285002473088	 -0.0467 	0.2544	 -0.818	0.460	 -1.351	0.436	0	      497.88000	      1.33230	18.945600	0.002900	      125.50000	      4.57720 	20.104700	0.039600	      583.66998	      6.90680	17.846500	0.012800	 2.2582	       	     	       	      	      	      	         	0.00
 0.3250	-0.0990	-0.0872	  988.568000000	    70.080000000	  169.180000000	1.468	14	288.85309355779	0.0817	 12.51004942196	0.0862	4313038285002476032	  0.2355 	0.0993	 -2.041	0.171	 -2.450	0.167	0	     1930.80005	      1.95310	17.474000	0.001100	      493.82001	      7.04660 	18.617500	0.015500	     2340.60010	     13.83500	16.338600	0.006400	 2.2788	       	     	       	      	      	      	         	0.00
