pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0928	 0.1458	 0.2309	 2395.325	  563.008	 1021.264	1.167	10	 ---	 75.16620075032	0.059 	 12.33606823609	0.0448	3295213091196915200	  3.2343 	0.0668	  1.416	0.1  	 -4.201	0.073	1	  3331400.0 	   1390.8    	 9.3818	0.0005	  2098900.0  	    3728.0     	 9.5464	0.0019	   1789200.0 	   1751.9     	 9.1303	0.0011	 0.4161	   --- 	 --- 	7335.0 	0.9495	0.4775	  2.19	   12.477	  1.0  	UPK_385
-0.2218	 0.1516	 0.2353	  523.284	   14.026	  138.888	1.582	11	 ---	 76.07422568102	0.1603	 11.52620422729	0.1293	3292051960908757632	  3.1177 	0.1758	  1.705	0.291	 -3.557	0.224	0	     1606.0 	      3.069  	17.674 	0.0021	      232.16 	      16.553   	19.4369	0.0774	      2307.9 	     16.617   	16.3539	0.0078	 3.083 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	UPK_385
-0.0323	 0.172 	 0.2976	  389.809	  105.535	  159.418	1.422	11	 ---	 75.98119426563	0.0525	 13.0964253344 	0.0452	3391346171658472192	  3.2182 	0.0609	  1.937	0.101	 -3.243	0.07 	0	    18520.0 	     47.512  	15.0192	0.0028	     4416.6  	      41.849   	16.2387	0.0103	     21926.0 	    137.54    	13.9095	0.0068	 2.3291	   --- 	 --- 	4431.69	---   	---   	  0.52	    0.093	  1.0  	UPK_385
-0.0946	 0.1801	 0.3198	  689.495	   73.133	  225.28 	1.429	11	 ---	 75.75358976052	0.0646	 12.20201283578	0.0507	3391228184611812864	  3.0438 	0.0798	  1.686	0.122	 -3.543	0.09 	0	     9046.3 	     13.12   	15.7972	0.0016	     1895.6  	      25.92    	17.157 	0.0148	     11028.0 	     48.95    	14.6557	0.0048	 2.5013	   --- 	 --- 	3648.5 	---   	---   	  0.72	    0.082	  1.0  	UPK_385
-0.6178	-0.0126	 0.1929	  688.649	   32.508	  196.562	1.517	 9	 ---	 75.77494958894	0.1105	 12.68002090162	0.0742	3391296491771481600	  3.0884 	0.1043	  1.603	0.263	 -3.393	0.161	0	     4520.5 	      6.5643 	16.5504	0.0016	      786.9  	      24.206   	18.1116	0.0334	      6069.7 	     30.879   	15.304 	0.0055	 2.8076	   --- 	 --- 	3701.43	0.7312	0.4378	  --- 	    ---  	  1.0  	UPK_385
-0.379 	 0.2066	 0.3216	  316.363	    ---  	    ---  	---  	 8	 ---	 75.60382655862	0.2251	 12.72097504852	0.1589	3391308208441322496	  3.1985 	0.2267	  1.88 	0.395	 -2.925	0.231	0	     1761.9 	      5.5691 	17.5734	0.0034	        ---  	       ---     	 ---   	---   	         --- 	      ---     	 ---   	---   	 ---   	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	UPK_385
-0.3303	 0.228 	 0.208 	 1072.355	   95.074	  482.182	1.538	 8	 ---	 75.59161821984	0.1518	 12.84681862369	0.1035	3391314320180789376	  2.9461 	0.1582	  1.629	0.313	 -3.489	0.181	0	     7656.1 	      7.1395 	15.9784	0.001 	     1206.2  	      12.687   	17.6478	0.0114	     10570.0 	     21.922   	14.7017	0.0023	 2.9461	   --- 	 --- 	4619.04	---   	---   	  --- 	    ---  	  1.0  	UPK_385
-0.0068	 0.328 	 0.4296	  787.511	   30.696	  287.896	1.533	10	 ---	 76.09261726889	0.114 	 12.77787856172	0.0841	3391318963040322944	  3.0886 	0.1522	  1.716	0.193	 -3.318	0.136	0	     2693.7 	      3.4205 	17.1125	0.0014	      415.67 	      13.542   	18.8045	0.0354	      3714.0 	     12.9     	15.8373	0.0038	 2.9672	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	UPK_385
-0.2688	 0.102 	 0.2334	 1138.643	  246.531	  453.659	1.344	11	 ---	 75.78774910508	0.0275	 12.90050103502	0.0211	3391335490074495872	  3.2126 	0.0284	  1.721	0.058	 -3.374	0.041	0	    68712.0 	     60.346  	13.5958	0.001 	    21045.0  	      85.364   	14.5435	0.0044	     71322.0 	    157.21    	12.6289	0.0024	 1.9147	   --- 	 --- 	4142.59	2.305 	1.1827	  1.23	    0.402	  1.0  	UPK_385
